stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step,method,subject
24,34.22363100000007,1.3378860141096298,0.0669939751,1.2416169999999056,0.5916429999999764,0.6499739999999292,0.5234899328858889,34.873605,35.465247999999974,4182,4253,False,False,1P,S2
25,35.465247999999974,1.3127850774592886,0.0595577367,1.1666199999999662,0.5333120000000235,0.6333079999999427,0.5428571428571094,36.09855599999992,36.63186799999994,4329,4393,False,False,1P,S2
26,36.63186799999994,1.2208382652834635,0.0705287743,1.2332840000001395,0.5666439999999966,0.6666400000001431,0.5405405405405953,37.29850800000008,37.86515200000008,4473,4541,False,False,1P,S2
27,37.86515200000008,1.7647707545328606,0.0671824308,4.049837999999909,0.5583110000000033,3.491526999999905,0.8621399176954693,41.35667899999999,41.91498999999999,4960,5027,True,True,1P,S2
28,41.91498999999999,1.296682231575986,0.0742592451,1.1832859999999528,0.5583110000000033,0.6249749999999494,0.5281690140844854,42.53996499999994,43.09827599999994,5102,5169,False,False,1P,S2
29,43.09827599999994,1.3024601733026815,0.0697010969,1.3332800000000589,0.6083089999999629,0.724971000000096,0.5437500000000479,43.82324700000004,44.431556,5256,5329,False,False,1P,S2
30,44.431556,1.340409461711955,0.0669160013,1.3582790000000386,0.5999759999999696,0.758303000000069,0.558282208588992,45.18985900000007,45.78983500000004,5420,5492,False,False,1P,S2
31,45.78983500000004,1.2993505536520713,0.0680460367,1.4166099999999917,0.641640999999936,0.7749690000000555,0.5470588235294542,46.564804000000095,47.20644500000003,5585,5662,False,False,1P,S2
32,47.20644500000003,1.3428204067021134,0.072228839,1.3832780000000184,0.5999759999999696,0.7833020000000488,0.5662650602409915,47.98974700000008,48.58972300000005,5756,5828,False,False,1P,S2
33,48.58972300000005,1.3584719829407836,0.064306616,1.341613000000052,0.6333080000001701,0.7083049999998821,0.5279503105588977,49.29802799999993,49.9313360000001,5913,5989,False,False,1P,S2
34,49.9313360000001,1.3143095204432569,0.071330349,1.2416169999999056,0.5833099999999831,0.6583069999999225,0.5302013422818571,50.58964300000002,51.17295300000001,6068,6138,False,False,1P,S2
35,51.17295300000001,1.2711402410469348,0.0566991674,1.2499499999998989,0.5749769999999899,0.674972999999909,0.539999999999971,51.84792599999992,52.42290299999991,6219,6288,False,False,1P,S2
36,52.42290299999991,1.3540649286441748,0.0641998106,1.2666160000001128,0.6083089999999629,0.6583070000001499,0.5197368421053352,53.081210000000056,53.68951900000002,6367,6440,False,False,1P,S2
37,53.68951900000002,1.3343194064672466,0.0677471319,1.3166140000000723,0.6249750000001768,0.6916389999998955,0.5253164556960943,54.38115799999992,55.00613300000009,6523,6598,False,False,1P,S2
38,55.00613300000009,1.3454040527016338,0.0671754109,1.3916110000000117,0.6083090000001903,0.7833019999998214,0.562874251496873,55.78943499999991,56.3977440000001,6692,6765,False,False,1P,S2
39,56.3977440000001,1.333078368081905,0.0735038709,1.316613999999845,0.641640999999936,0.674972999999909,0.5126582278480926,57.07271700000001,57.71435799999995,6846,6923,False,False,1P,S2
40,57.71435799999995,1.284025770956753,0.0641190044,1.3749450000000252,0.6166419999999562,0.758303000000069,0.5515151515151916,58.472661000000016,59.08930299999997,7014,7088,False,False,1P,S2
41,59.08930299999997,1.2348659482945357,0.0601781681,4.433156000000054,0.5749769999999899,3.858179000000064,0.8703007518797031,62.94748200000004,63.522459000000026,7550,7619,True,True,1P,S2
42,63.522459000000026,1.3504331410508223,0.0692732751,1.2999480000000858,0.599976000000197,0.6999719999998888,0.5384615384614174,64.22243099999992,64.82240700000011,7703,7775,False,False,1P,S2
43,64.82240700000011,1.333794894319314,0.0649786131,1.2166179999999258,0.5916429999999764,0.6249749999999494,0.513698630136976,65.44738200000006,66.03902500000004,7850,7921,False,False,1P,S2
44,66.03902500000004,1.318601780102603,0.0675987534,1.2499499999998989,0.5916429999999764,0.6583069999999225,0.5266666666666473,66.69733199999996,67.28897499999994,8000,8071,False,False,1P,S2
45,67.28897499999994,1.3179634374084437,0.0717592543,1.2832820000000993,0.5666439999999966,0.7166380000001027,0.5584415584415953,68.00561300000004,68.57225700000004,8157,8225,False,False,1P,S2
46,68.57225700000004,1.3442530496907406,0.0734900095,1.3332800000000589,0.6499740000001566,0.6833059999999023,0.512499999999904,69.25556299999994,69.9055370000001,8307,8385,False,False,1P,S2
47,69.9055370000001,1.2771045296447463,0.0646398473,1.2749489999998789,0.5916429999999764,0.6833059999999023,0.535947712418275,70.588843,71.18048599999997,8467,8538,False,False,1P,S2
48,71.18048599999997,1.2701066732764563,0.0635291695,1.3332800000000589,0.5583110000000033,0.7749690000000555,0.581250000000016,71.95545500000003,72.51376600000003,8631,8698,False,False,1P,S2
49,72.51376600000003,1.302167088392462,0.062539365,1.2749489999998789,0.5333119999997962,0.7416370000000825,0.5816993464053488,73.25540300000011,73.78871499999991,8787,8851,False,False,1P,S2
50,73.78871499999991,1.3034530242725615,0.0622969321,1.3249470000000656,0.641640999999936,0.6833060000001296,0.5157232704403238,74.47202100000004,75.11366199999998,8933,9010,False,False,1P,S2
51,75.11366199999998,1.2528107161514124,0.068580217,1.274949000000106,0.5999759999999696,0.6749730000001364,0.5294117647059453,75.78863500000011,76.38861100000008,9091,9163,False,False,1P,S2
52,76.38861100000008,1.260278602009571,0.0608935624,1.3249470000000656,0.6166420000001835,0.7083049999998821,0.534591194968438,77.09691599999996,77.71355800000015,9248,9322,False,False,1P,S2
53,77.71355800000015,1.2384830569711098,0.0564589243,1.316613999999845,0.6166419999999562,0.6999719999998888,0.5316455696202314,78.41353000000004,79.030172,9406,9480,False,False,1P,S2
54,79.030172,1.277696721280164,0.0605991446,1.2666159999998854,0.5333120000000235,0.7333039999998618,0.5789473684209959,79.76347599999986,80.29678799999988,9568,9632,False,False,1P,S2
55,80.29678799999988,1.1746124477532556,0.0525943934,1.274949000000106,0.558310999999776,0.7166380000003301,0.562091503268186,81.01342600000021,81.57173699999998,9718,9785,False,False,1P,S2
