stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step,method,subject
0,3.1165419999999813,1.3668738444021504,0.0799018873,1.366612000000032,0.6083089999999629,0.758303000000069,0.5548780487805254,3.8748450000000494,4.483154000000013,465,538,False,False,1P,S1
1,4.483154000000013,1.3405802838387657,0.0813154019,1.3749450000000252,0.6249749999999494,0.7499700000000757,0.5454545454545906,5.233124000000089,5.858099000000038,628,703,False,False,1P,S1
2,5.858099000000038,1.3351474766811724,0.083040616,1.4499419999999643,0.6666399999999157,0.7833020000000488,0.5402298850575181,6.641401000000087,7.308041000000003,797,877,False,False,1P,S1
3,7.308041000000003,1.2538043565355086,0.0862885619,3.591523000000052,0.6166419999999562,2.974881000000096,0.8283062645011747,10.2829220000001,10.899564000000057,1234,1308,True,True,1P,S1
4,10.899564000000057,1.445813439804815,0.087978275,1.4082769999999982,0.6333080000001701,0.7749689999998282,0.5502958579880444,11.674532999999885,12.307841000000051,1401,1477,False,False,1P,S1
5,12.307841000000051,1.3935055555602711,0.0841879711,1.316613999999845,0.5249789999998029,0.791635000000042,0.6012658227849129,13.099476000000095,13.624454999999898,1572,1635,False,False,1P,S1
6,13.624454999999898,1.31283034805883,0.0833659238,1.4666080000001784,0.6416410000001633,0.8249670000000151,0.5624999999999418,14.449421999999911,15.091063000000076,1734,1811,True,True,1P,S1
7,15.091063000000076,1.3730389302427624,0.0832370123,3.008212999999841,0.5916429999999764,2.416569999999865,0.8033240997229891,17.50763299999994,18.09927599999992,2101,2172,True,True,1P,S1
8,18.09927599999992,1.463449288890338,0.0827898607,1.5249390000001313,0.6499740000001566,0.8749649999999747,0.5737704918032127,18.974240999999893,19.62421500000005,2277,2355,False,False,1P,S1
9,19.62421500000005,1.4016536625063216,0.0813494539,1.433275999999978,0.5499780000000101,0.8832979999999679,0.616279069767429,20.507513000000017,21.057491000000027,2461,2527,False,False,1P,S1
10,21.057491000000027,1.3885695905782074,0.0861488951,1.4582749999999578,0.6166419999999562,0.8416330000000016,0.5771428571428749,21.89912400000003,22.515765999999985,2628,2702,True,True,1P,S1
11,22.515765999999985,1.386717718621228,0.0786049579,2.933215999999902,0.6166419999999562,2.316573999999946,0.7897727272727352,24.83233999999993,25.448981999999887,2980,3054,True,True,1P,S1
12,25.448981999999887,1.448694038034667,0.0815362254,1.4916070000001582,0.5249790000000303,0.966628000000128,0.6480446927374472,26.41561000000001,26.940589000000045,3170,3233,False,False,1P,S1
13,26.940589000000045,1.4468052294649123,0.080778784,1.4832739999999376,0.6083089999999629,0.8749649999999747,0.589887640449446,27.81555400000002,28.423862999999983,3338,3411,False,False,1P,S1
14,28.423862999999983,1.2716528427889495,0.0779063956,1.4832739999999376,0.6249749999999494,0.8582989999999882,0.5786516853932748,29.28216199999997,29.90713699999992,3514,3589,False,False,1P,S1
15,29.90713699999992,1.2830709893953838,0.0813303869,3.158207000000175,0.4916470000000572,2.6665600000001177,0.8443271767809931,32.57369700000004,33.065344000000096,3909,3968,True,True,1P,S1
16,33.065344000000096,1.527701872388658,0.0889527182,1.4499419999997372,0.591642999999749,0.8582989999999882,0.5919540229886049,33.923643000000084,34.51528599999983,4071,4142,False,False,1P,S1
17,34.51528599999983,1.4249006982981236,0.084093371,1.4582750000001852,0.5666439999999966,0.8916310000001886,0.6114285714286231,35.40691700000002,35.97356100000002,4249,4317,False,False,1P,S1
18,35.97356100000002,1.261399341158273,0.0860823495,1.3832780000000184,0.5916430000002038,0.7916349999998147,0.5722891566263644,36.76519599999983,37.35683900000004,4412,4483,False,False,1P,S1
19,37.35683900000004,1.4670559458242056,0.0798114578,3.483193999999912,0.6583069999999225,2.8248869999999897,0.8110047846890127,40.181726000000026,40.84003299999995,4822,4901,True,True,1P,S1
20,40.84003299999995,1.3908715599824253,0.0799384517,1.3749450000000252,0.5249790000000303,0.8499659999999949,0.6181818181818032,41.68999899999994,42.21497799999997,5003,5066,False,False,1P,S1
21,42.21497799999997,1.456498444532817,0.0916749841,1.399944000000005,0.5583110000000033,0.8416330000000016,0.6011904761904753,43.056610999999975,43.61492199999998,5167,5234,False,False,1P,S1
22,43.61492199999998,1.2551068701723944,0.0828832305,1.4749409999999443,0.5999759999999696,0.8749649999999747,0.593220338983056,44.48988699999995,45.08986299999992,5339,5411,True,True,1P,S1
23,45.08986299999992,1.5469821662253365,0.0836552619,2.5082330000000184,0.6499739999999292,1.8582590000000887,0.7408637873754454,46.94812200000001,47.59809599999994,5634,5712,True,True,1P,S1
24,47.59809599999994,1.4585534879450726,0.0808809288,1.3832780000000184,0.6249749999999494,0.758303000000069,0.5481927710843799,48.35639900000001,48.98137399999996,5803,5878,False,False,1P,S1
25,48.98137399999996,1.4217910395120636,0.0792588375,1.4082769999999982,0.6249749999999494,0.7833020000000488,0.5562130177515147,49.76467600000001,50.38965099999996,5972,6047,False,False,1P,S1
26,50.38965099999996,1.1326311670769962,0.0756761068,1.399944000000005,0.5749769999999899,0.8249670000000151,0.589285714285723,51.21461799999997,51.78959499999996,6146,6215,True,True,1P,S1
27,51.78959499999996,1.444483025010155,0.0807823188,2.79988800000001,0.6166419999999562,2.1832460000000538,0.7797619047619212,53.97284100000002,54.58948299999997,6477,6551,True,True,1P,S1
28,54.58948299999997,1.4637069083507774,0.0857050674,1.3249470000000656,0.5499780000000101,0.7749690000000555,0.5849056603773715,55.36445200000003,55.91443000000004,6644,6710,False,False,1P,S1
29,55.91443000000004,1.453285210688074,0.079312835,1.4082769999999982,0.5333120000000235,0.8749649999999747,0.6213017751479119,56.78939500000001,57.32270700000004,6815,6879,False,False,1P,S1
30,57.32270700000004,1.2797143093975307,0.0815509166,1.4416089999999713,0.6333080000001701,0.8083009999998012,0.5606936416183704,58.13100799999984,58.76431600000001,6976,7052,True,True,1P,S1
31,58.76431600000001,1.5251399926579787,0.0782827427,2.749889999999823,0.5499779999997827,2.1999120000000403,0.8000000000000661,60.96422800000005,61.51420599999983,7316,7382,True,True,1P,S1
