stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step,method,subject
0,3.208204999999907,1.5207301776537043,0.0827190993579388,1.0916230000000269,0.4166500000001178,0.674972999999909,0.6183206106869243,3.883177999999816,4.299827999999934,466,516,False,False,regular,S2
1,4.299827999999934,1.5079617141725594,0.1030681208912224,1.0916230000000269,0.4166499999998905,0.6749730000001364,0.6183206106871326,4.97480100000007,5.391450999999961,597,647,False,False,regular,S2
2,5.391450999999961,1.5263076442002352,0.0937800017659382,1.1666199999999662,0.4583149999998568,0.7083050000001094,0.6071428571429686,6.09975600000007,6.558070999999927,732,787,False,False,regular,S2
3,6.558070999999927,1.4977244686894626,0.0883577139463548,1.1082890000000134,0.4499819999998635,0.6583070000001499,0.5939849624061431,7.216378000000077,7.666359999999939,866,920,False,False,regular,S2
4,7.666359999999939,1.5053093227295211,0.093850017131237,1.09995600000002,0.4499820000000909,0.6499739999999292,0.5909090909090158,8.31633399999987,8.76631599999996,998,1052,False,False,regular,S2
5,8.76631599999996,1.4547568374676343,0.091869663222871,1.0416250000000673,0.3999840000001313,0.641640999999936,0.6159999999998987,9.407956999999897,9.807941000000028,1129,1177,False,False,regular,S2
6,9.807941000000028,1.5237763730599208,0.0892899513918783,1.1416209999999865,0.4499820000000909,0.6916389999998955,0.6058394160583098,10.499579999999924,10.949562000000014,1260,1314,False,False,regular,S2
7,10.949562000000014,1.407772843995447,0.0834593089362874,1.0499580000000606,0.3999840000001313,0.6499739999999292,0.6190476190475159,11.599535999999944,11.999520000000077,1392,1440,False,False,regular,S2
8,11.999520000000077,1.4488729363106845,0.0817831072199626,1.0999559999997928,0.3999839999999039,0.6999719999998888,0.6363636363636551,12.699491999999964,13.099475999999868,1524,1572,False,False,regular,S2
9,13.099475999999868,1.4686172525580627,0.0923763655850339,1.1332880000002206,0.4416490000000976,0.6916390000001229,0.6102941176470486,13.79111499999999,14.232764000000088,1655,1708,False,False,regular,S2
10,14.232764000000088,1.261218066966403,0.0686097656884186,1.0582909999998265,0.3999839999999039,0.6583069999999225,0.622047244094517,14.89107100000001,15.291054999999917,1787,1835,False,False,regular,S2
11,15.291054999999917,0.6076576192697141,0.0506127871181215,3.3082010000000537,0.433315999999877,2.8748850000001767,0.8690176322418529,18.16594000000009,18.59925599999997,2180,2232,True,True,regular,S2
12,18.59925599999997,1.4125617327405422,0.0806225465298199,1.158286999999973,0.433315999999877,0.724971000000096,0.625899280575637,19.324227000000064,19.75754299999994,2319,2371,False,False,regular,S2
13,19.75754299999994,1.409419449859465,0.0848180998997468,1.033292000000074,0.3916510000001381,0.641640999999936,0.6209677419353774,20.39918399999988,20.790835000000012,2448,2495,False,False,regular,S2
14,20.790835000000012,1.448972505873251,0.0809187719745754,1.1166220000000069,0.4333160000001044,0.6833059999999023,0.6119402985073715,21.47414099999992,21.907457000000026,2577,2629,False,False,regular,S2
15,21.907457000000026,1.3803672455117693,0.0882057085321134,1.0416250000000673,0.3916510000001381,0.6499739999999292,0.6239999999998918,22.55743099999995,22.94908200000009,2707,2754,False,False,regular,S2
16,22.94908200000009,1.4207055999789937,0.087320212612197,1.1416209999999865,0.4499820000000909,0.6916389999998955,0.6058394160583098,23.640720999999985,24.09070300000008,2837,2891,False,False,regular,S2
17,24.09070300000008,1.3749935495026155,0.0794793102074435,1.074956999999813,0.4083169999998972,0.6666399999999157,0.6201550387597194,24.75734299999999,25.16565999999989,2971,3020,False,False,regular,S2
18,25.16565999999989,1.414403965772461,0.08356712682137,1.0916230000000269,0.3999839999999039,0.6916390000001229,0.633587786259639,25.85729900000001,26.25728299999992,3103,3151,False,False,regular,S2
19,26.25728299999992,1.404374699798281,0.0712030139857165,1.124955,0.4166499999998905,0.7083050000001094,0.6296296296297269,26.965588000000025,27.38223799999992,3236,3286,False,False,regular,S2
20,27.38223799999992,1.3407049563125988,0.0767731319367352,1.0916230000000269,0.3999840000001313,0.6916389999998955,0.6335877862594307,28.07387699999981,28.473860999999943,3369,3417,False,False,regular,S2
21,28.473860999999943,1.3612887779545155,0.0813338460584465,1.1332879999999932,0.4083170000001246,0.7249709999998686,0.6397058823528291,29.19883199999981,29.607148999999936,3504,3553,False,False,regular,S2
22,29.607148999999936,1.335152142298202,0.081719209795363,1.124955,0.3999840000001313,0.7249709999998686,0.6444444444443277,30.332119999999804,30.732103999999936,3640,3688,False,False,regular,S2
23,30.732103999999936,1.3822939565379595,0.0831561108358522,1.158286999999973,0.4166499999998905,0.7416370000000825,0.6402877697842588,31.473741000000015,31.89039099999991,3777,3827,False,False,regular,S2
24,31.89039099999991,1.3359771643381229,0.0876036840514406,1.1666199999999662,0.4083169999998972,0.758303000000069,0.650000000000078,32.64869399999998,33.057010999999875,3918,3967,False,False,regular,S2
25,33.057010999999875,0.2776197071113024,0.0172963766531,1.1332879999999932,0.2916549999999915,0.8416330000000016,0.7426470588235353,33.89864399999988,34.19029899999987,4068,4103,True,True,regular,S2
