stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step,method,subject
15,25.815634000000045,1.6454342111296445,0.0886749589688153,2.499900000000025,0.4583150000000842,2.041584999999941,0.8166666666666348,27.857218999999983,28.31553400000007,3343,3398,True,True,regular,S1
16,28.31553400000007,1.5665765643879723,0.0957311622793966,1.2416169999999056,0.46664799999985,0.7749690000000555,0.6241610738255955,29.09050300000013,29.557150999999976,3491,3547,False,False,regular,S1
17,29.557150999999976,1.5072068905720502,0.088049346601943,1.2499500000001262,0.4583150000000842,0.791635000000042,0.633333333333303,30.34878600000002,30.807101000000102,3642,3697,False,False,regular,S1
18,30.807101000000102,1.1118548209161114,0.0787586666822482,1.308281000000079,0.4666480000000774,0.8416330000000016,0.6433121019107904,31.648734000000104,32.11538200000018,3798,3854,True,True,regular,S1
19,32.11538200000018,1.5954788694723243,0.0896892685030532,2.291574999999739,0.4749809999998433,1.8165939999998957,0.7927272727273175,33.93197600000008,34.40695699999992,4072,4129,True,True,regular,S1
20,34.40695699999992,1.5191878540550452,0.0907331663307841,1.2666160000001128,0.4749809999998433,0.7916350000002694,0.6250000000001571,35.19859200000019,35.67357300000003,4224,4281,False,False,regular,S1
21,35.67357300000003,1.4867255003890425,0.0839129717268009,1.258282999999892,0.4749809999998433,0.7833020000000488,0.6225165562914828,36.45687500000008,36.931855999999925,4375,4432,False,False,regular,S1
22,36.931855999999925,1.2455644457450126,0.0753729148859908,1.2999480000000858,0.4166499999998905,0.8832980000001953,0.6794871794872849,37.81515400000012,38.23180400000001,4538,4588,True,True,regular,S1
23,38.23180400000001,1.5962555374909582,0.0819640368744911,2.674893000000111,0.4999800000000505,2.1749130000000605,0.8130841121495216,40.40671700000007,40.90669700000012,4849,4909,True,True,regular,S1
24,40.90669700000012,1.4887111097729104,0.0829061066638951,1.2666159999998854,0.4666480000000774,0.7999679999998079,0.6315789473683265,41.70666499999993,42.17331300000001,5005,5061,False,False,regular,S1
25,42.17331300000001,1.4264739770725108,0.0780008599370022,1.2832820000000993,0.4916470000000572,0.791635000000042,0.6168831168831019,42.96494800000005,43.45659500000011,5156,5215,False,False,regular,S1
26,43.45659500000011,1.333607395307992,0.0748504645269896,1.366612000000032,0.5083130000000438,0.8582989999999882,0.6280487804877816,44.314894000000095,44.82320700000014,5318,5379,True,True,regular,S1
27,44.82320700000014,1.5019161561725287,0.0812478310044376,2.7915549999997893,0.4749809999998433,2.316573999999946,0.8298507462687,47.139781000000085,47.61476199999993,5657,5714,True,True,regular,S1
28,47.61476199999993,1.5269361477872754,0.0893142478332705,1.308281000000079,0.4416489999998703,0.8666320000002088,0.6624203821657246,48.48139400000014,48.92304300000001,5818,5871,False,False,regular,S1
29,48.92304300000001,1.4978809285293606,0.0869099637001346,1.2666160000001128,0.4916470000000572,0.7749690000000555,0.6118421052631473,49.69801200000006,50.18965900000012,5964,6023,False,False,regular,S1
30,50.18965900000012,1.2842221764904416,0.0753082741608062,1.3166140000000723,0.5083130000002711,0.8083009999998012,0.6139240506327267,50.99795999999992,51.50627300000019,6120,6181,True,True,regular,S1
