stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step,method,subject
0,2.85821900000019,1.1314741075104,0.0533794292,1.4332759999997506,0.4499820000000909,0.9832939999996596,0.686046511627789,3.84151299999985,4.291494999999941,461,515,False,False,3P,S2
1,4.291494999999941,1.1191600306175324,0.0562659528,1.3916110000000117,0.4166500000001178,0.9749609999998938,0.7005988023951274,5.266455999999835,5.6831059999999525,632,682,False,False,3P,S2
2,5.6831059999999525,1.0645162836035222,0.055855064,1.4332760000002054,0.441649000000325,0.9916269999998804,0.6918604651160964,6.674732999999833,7.116382000000158,801,854,False,False,3P,S2
3,7.116382000000158,1.1130133854977686,0.0597285006,1.3916110000000117,0.4166500000001178,0.9749609999998938,0.7005988023951274,8.091343000000052,8.50799300000017,971,1021,False,False,3P,S2
4,8.50799300000017,1.129097354255519,0.0429205083,1.4249429999999847,0.4749810000002981,0.9499619999996868,0.6666666666664539,9.457954999999856,9.932936000000154,1135,1192,False,False,3P,S2
5,9.932936000000154,1.1238985050733263,0.057261247,1.349945999999818,0.4833140000000639,0.866631999999754,0.6419753086418797,10.799567999999908,11.282881999999972,1296,1354,False,False,3P,S2
6,11.282881999999972,1.1505866649489025,0.0532008737,1.3749450000000252,0.4333160000001044,0.9416289999999208,0.6848484848484147,12.224510999999891,12.657826999999996,1467,1519,False,False,3P,S2
7,12.657826999999996,1.1920128147780418,0.0516855549,1.3582790000000386,0.4666480000000774,0.8916309999999612,0.6564417177913638,13.54945799999996,14.016106000000036,1626,1682,False,False,3P,S2
8,14.016106000000036,1.1570819696822163,0.0535241137,1.3582790000000386,0.4166500000001178,0.9416289999999208,0.6932515337422532,14.957734999999955,15.374385000000077,1795,1845,False,False,3P,S2
9,15.374385000000077,1.1829037214061668,0.0441587165,1.349945999999818,0.4583149999998568,0.8916309999999612,0.6604938271605542,16.266016000000036,16.724330999999893,1952,2007,False,False,3P,S2
10,16.724330999999893,1.195152705021704,0.0536629958,1.2916150000000926,0.4333160000001044,0.8582989999999882,0.6645161290322013,17.58262999999988,18.015945999999985,2110,2162,False,False,3P,S2
11,18.015945999999985,1.1854300684491386,0.05816457,1.316613999999845,0.4749809999998433,0.8416330000000016,0.6392405063291904,18.857578999999987,19.33255999999983,2263,2320,False,False,3P,S2
12,19.33255999999983,1.2230878023917229,0.0572540086,1.4082769999999982,0.4749809999998433,0.9332960000001548,0.6627218934912351,20.265855999999985,20.74083699999983,2432,2489,False,False,3P,S2
13,20.74083699999983,1.1845434496394227,0.0572728531,1.308281000000079,0.4749809999998433,0.8333000000002357,0.6369426751593774,21.574137000000064,22.049117999999908,2589,2646,False,False,3P,S2
14,22.049117999999908,1.1913747981577267,0.0575961541,1.4332760000002054,0.4333160000001044,0.999960000000101,0.6976744186046216,23.04907800000001,23.482394000000117,2766,2818,False,False,3P,S2
15,23.482394000000117,0.2624204733533682,0.0093325478,1.2082849999997052,0.3249869999999646,0.8832979999997406,0.7310344827585844,24.365691999999854,24.690678999999815,2924,2963,True,True,3P,S2
16,24.690678999999815,0.984234949869565,0.0457188227,2.7498900000000503,0.3916509999999107,2.35823900000014,0.8575757575757926,27.04891799999996,27.44056899999987,3246,3293,True,True,3P,S2
17,27.44056899999987,1.1708814008710489,0.0441634278,1.3666120000002593,0.4333160000001044,0.9332960000001548,0.6829268292682764,28.373865000000023,28.807181000000128,3405,3457,False,False,3P,S2
18,28.807181000000128,1.1737371709431172,0.0543702747,1.349945999999818,0.4499820000000909,0.8999639999997271,0.6666666666665544,29.70714499999985,30.157126999999942,3565,3619,False,False,3P,S2
19,30.157126999999942,1.1390511027441994,0.0491391473,1.3749450000000252,0.4249829999998837,0.9499620000001414,0.6909090909091811,31.107089000000087,31.53207199999997,3733,3784,False,False,3P,S2
20,31.53207199999997,1.15089674958554,0.0496989504,1.3832780000002458,0.4666480000000774,0.9166300000001684,0.6626506024096425,32.44870200000014,32.91535000000022,3894,3950,False,False,3P,S2
21,32.91535000000022,1.1360145452284718,0.050076928,1.349945999999818,0.4083169999998972,0.9416289999999208,0.6975308641975663,33.85697900000014,34.265296000000035,4063,4112,False,False,3P,S2
22,34.265296000000035,1.128270506474203,0.0550314332,1.3332799999998317,0.4666480000000774,0.866631999999754,0.6499999999998977,35.13192799999979,35.598575999999866,4216,4272,False,False,3P,S2
23,35.598575999999866,1.204558857492514,0.0657836876,1.4082769999999982,0.4833140000000639,0.9249629999999344,0.6568047337277648,36.5235389999998,37.006852999999865,4383,4441,False,False,3P,S2
24,37.006852999999865,1.185351094471827,0.0577942692,1.4082769999999982,0.4833140000000639,0.9249629999999344,0.6568047337277648,37.9318159999998,38.41512999999986,4552,4610,False,False,3P,S2
25,38.41512999999986,1.1802159311488167,0.056411328,1.4416089999999713,0.4333159999996496,1.0082930000003216,0.6994219653181561,39.42342300000018,39.85673899999984,4731,4783,False,False,3P,S2
26,39.85673899999984,1.1725048717026822,0.0556731419,1.4582749999999578,0.4499819999996362,1.0082930000003216,0.691428571428812,40.86503200000016,41.31501399999979,4904,4958,False,False,3P,S2
27,41.31501399999979,1.1432898128999405,0.0492930462,1.3832780000002458,0.4416489999998703,0.9416290000003756,0.6807228915664155,42.25664300000017,42.69829200000004,5071,5124,False,False,3P,S2
28,42.69829200000004,1.076047109006126,0.0421059008,1.383277999999791,0.4499819999996362,0.9332960000001548,0.6746987951809368,43.63158800000019,44.08156999999983,5236,5290,False,False,3P,S2
29,44.08156999999983,1.1496609140473388,0.056340511,1.483274000000165,0.5416449999997894,0.9416290000003756,0.6348314606743398,45.02319900000021,45.564844,5403,5468,True,False,3P,S2
30,45.564844,1.1486522107762764,0.0556529385,1.316613999999845,0.4499819999996362,0.8666320000002088,0.6582278481015019,46.4314760000002,46.88145799999984,5572,5626,False,False,3P,S2
