sep=,
DeviceTag:,LF-3
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-09-15_12:41:26_000 CEST
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,1236757032,9.53905963897705,-37.38132858276367,-18.85239219665527,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,1236765365,9.52405738830566,-37.38880538940430,-18.84122085571289,5.79840946197510,1.41632723808289,7.32185745239258,0.03318324312568,-1.05077278614044,1.20785212516785
2,1236773698,9.51061725616455,-37.39526367187500,-18.83190727233887,5.79398155212402,1.42586922645569,7.29313898086548,-0.01539415400475,-0.90395194292068,1.07073903083801
3,1236782031,9.49865341186523,-37.40156936645508,-18.82234954833984,5.79358148574829,1.39215087890625,7.29149389266968,0.17905631661415,-0.88192367553711,1.09148657321930
4,1236790364,9.48749446868896,-37.40615463256836,-18.81364059448242,5.79006195068359,1.41679227352142,7.30586385726929,0.31422260403633,-0.74814051389694,0.92061400413513
5,1236798697,9.47860527038574,-37.41229248046875,-18.80623054504395,5.78350257873535,1.38514804840088,7.31567049026489,0.49252328276634,-0.95236283540726,0.82468867301941
6,1236807030,9.47563076019287,-37.41953277587891,-18.80155754089355,5.79065608978271,1.38762974739075,7.29247331619263,0.90342688560486,-1.06944561004639,0.65271478891373
7,1236815363,9.47343349456787,-37.42815017700195,-18.79786682128906,5.78919410705566,1.39916706085205,7.31333065032959,1.02281475067139,-1.30486595630646,0.52653902769089
8,1236823696,9.47633266448975,-37.43716049194336,-18.79801559448242,5.80297613143921,1.35010743141174,7.29131555557251,1.25616061687469,-1.35401964187622,0.23220583796501
9,1236832029,9.48444175720215,-37.44666290283203,-18.80101776123047,5.78839635848999,1.36684668064117,7.28146743774414,1.67305779457092,-1.45850014686584,-0.02579353190958
10,1236840362,9.49546051025391,-37.45670700073242,-18.80661964416504,5.79481506347656,1.35161507129669,7.26448869705200,1.93278598785400,-1.61874282360077,-0.31835934519768
11,1236848695,9.51101493835449,-37.46657562255859,-18.81387901306152,5.78947687149048,1.38471055030823,7.29704236984253,2.35475492477417,-1.62519752979279,-0.47801283001900
12,1236857028,9.53042888641357,-37.47768402099609,-18.82327842712402,5.79067897796631,1.40703833103180,7.25681257247925,2.56182074546814,-1.74712157249451,-0.59545409679413
13,1236865361,9.55292892456055,-37.48798370361328,-18.83396339416504,5.79190540313721,1.38833880424500,7.29069375991821,2.93860602378845,-1.73067712783813,-0.78879046440125
14,1236873694,9.57827949523926,-37.49887466430664,-18.84623718261719,5.80314588546753,1.41478407382965,7.31869459152222,3.06265568733215,-1.76710057258606,-0.86737489700317
15,1236882027,9.60492134094238,-37.50957489013672,-18.85947990417480,5.77712965011597,1.40922117233276,7.26261711120605,3.14994883537292,-1.76164460182190,-0.96043133735657
16,1236890360,9.63322257995605,-37.51978683471680,-18.87437629699707,5.77729415893555,1.42144238948822,7.26086425781250,3.32673811912537,-1.78759181499481,-1.18450462818146
17,1236898693,9.66682910919189,-37.53202819824219,-18.89296340942383,5.76698303222656,1.41738677024841,7.27522230148315,3.69186973571777,-2.08738088607788,-1.48844337463379
18,1236907026,9.70831012725830,-37.54695892333984,-18.91483879089355,5.75061845779419,1.43601596355438,7.28083324432373,4.29664707183838,-2.40274357795715,-1.68160033226013
19,1236915359,9.75699234008789,-37.56489944458008,-18.94121360778809,5.75936555862427,1.39147865772247,7.20329093933105,4.93216180801392,-2.88926005363464,-2.09926581382751
20,1236923692,9.81711578369141,-37.58878707885742,-18.97307777404785,5.76057577133179,1.36791956424713,7.24514532089233,5.79966497421265,-3.62541365623474,-2.43045806884766
21,1236932025,9.88805389404297,-37.61703872680664,-19.01298904418945,5.75996065139771,1.37435126304626,7.26025962829590,6.50654077529907,-4.27365779876709,-3.08974289894104
22,1236940358,9.96622753143311,-37.64869308471680,-19.05639266967773,5.81137609481812,1.36507380008698,7.24683332443237,7.22094869613647,-4.79711151123047,-3.39744710922241
23,1236948691,10.05050945281982,-37.68148803710938,-19.10433578491211,5.78767871856689,1.44018709659576,7.25791883468628,7.61645746231079,-5.00922250747681,-3.79346823692322
24,1236957024,10.13972377777100,-37.71733093261719,-19.15643119812012,5.84739780426025,1.38363170623779,7.26257658004761,7.80095720291138,-5.38746833801270,-4.04740858078003
25,1236965357,10.23089313507080,-37.74924087524414,-19.20780372619629,5.87420034408569,1.49007582664490,7.30732679367065,8.18680953979492,-4.97341442108154,-4.11128997802734
26,1236973690,10.31421852111816,-37.78031158447266,-19.25452804565430,5.87738370895386,1.61675179004669,7.28196907043457,7.48303318023682,-4.74442291259766,-3.62851333618164
27,1236982023,10.39227676391602,-37.80656814575195,-19.29675674438477,5.88093519210815,1.62625944614410,7.24263238906860,7.17924785614014,-4.10521888732910,-3.30262303352356
28,1236990356,10.45806694030762,-37.82925033569336,-19.33242797851562,5.83988571166992,1.62389767169952,7.24576568603516,6.28969144821167,-3.63102340698242,-2.82335519790649
29,1236998689,10.51769351959229,-37.85170364379883,-19.36378860473633,5.86642074584961,1.62863171100616,7.20467424392700,5.86569881439209,-3.53222894668579,-2.42384982109070
30,1237007022,10.57566165924072,-37.87234497070312,-19.39406394958496,5.87350416183472,1.57363128662109,7.22021675109863,5.64139413833618,-3.24468302726746,-2.29600858688354
31,1237015355,10.62935161590576,-37.89089965820312,-19.42094039916992,5.85851764678955,1.59578144550323,7.24321985244751,5.48184347152710,-2.99868416786194,-2.08397388458252
32,1237023688,10.68019104003906,-37.90795898437500,-19.44595146179199,5.85973405838013,1.59707140922546,7.20863819122314,5.17475414276123,-2.73470354080200,-1.87818932533264
33,1237032021,10.72538661956787,-37.92470932006836,-19.46836280822754,5.87330007553101,1.57662749290466,7.20041751861572,4.68672657012939,-2.65209794044495,-1.64317882061005
34,1237040354,10.76735210418701,-37.94192123413086,-19.49004745483398,5.86527872085571,1.51560318470001,7.19952821731567,4.45432806015015,-2.75545144081116,-1.62099671363831
35,1237048687,10.81115055084229,-37.96025085449219,-19.51287460327148,5.87534570693970,1.58727717399597,7.22144412994385,4.59039115905762,-2.90690851211548,-1.70060598850250
36,1237057020,10.85643863677979,-37.97829437255859,-19.53771209716797,5.86860036849976,1.51771283149719,7.21656608581543,4.51795387268066,-2.85255479812622,-1.82808804512024
37,1237065353,10.90855884552002,-37.99844741821289,-19.56521797180176,5.90564060211182,1.59419894218445,7.23048210144043,5.24140262603760,-3.20859289169312,-2.08866167068481
38,1237073686,10.96255874633789,-38.01856994628906,-19.59571456909180,5.87764072418213,1.57300078868866,7.17539691925049,5.14230108261108,-3.20188164710999,-2.30110597610474
39,1237082019,11.01544761657715,-38.03752517700195,-19.62597846984863,5.89038133621216,1.55599105358124,7.21563434600830,5.02355384826660,-3.06146454811096,-2.30607509613037
40,1237090352,11.06762123107910,-38.05248641967773,-19.65453720092773,5.95996379852295,1.59339702129364,7.19350624084473,5.16742897033691,-2.62095141410828,-2.29590654373169
41,1237098685,11.10896682739258,-38.06454849243164,-19.67844581604004,5.92844676971436,1.71469390392303,7.17621517181396,4.21173572540283,-2.19757318496704,-1.92998135089874
42,1237107018,11.13936424255371,-38.07278060913086,-19.69636726379395,5.94482421875000,1.70641112327576,7.20155620574951,3.23767709732056,-1.58016753196716,-1.39956164360046
43,1237115351,11.15568923950195,-38.07842254638672,-19.70594024658203,5.92508602142334,1.75727880001068,7.20610570907593,2.27022814750671,-1.18109810352325,-0.74670618772507
44,1237123684,11.16143226623535,-38.08171844482422,-19.70926475524902,5.91958570480347,1.72789084911346,7.19239807128906,1.35618400573730,-0.73369413614273,-0.15929493308067
45,1237132017,11.15057659149170,-38.08095932006836,-19.70320701599121,5.96222352981567,1.75763237476349,7.20698976516724,0.05756798386574,-0.08086413890123,0.61483120918274
46,1237140350,11.11987781524658,-38.07562255859375,-19.68754577636719,5.94337797164917,1.76768577098846,7.19674825668335,-1.50714159011841,0.57108217477798,1.33771622180939
47,1237148683,11.07661247253418,-38.06359863281250,-19.66290855407715,5.94292116165161,1.75795006752014,7.21499347686768,-2.34979891777039,1.52206194400787,2.01554584503174
48,1237157016,11.01714515686035,-38.04879760742188,-19.63004302978516,5.88849020004272,1.74452519416809,7.20610809326172,-3.79170060157776,2.05511975288391,2.77910614013672
49,1237165349,10.94797229766846,-38.02875137329102,-19.58971977233887,5.89804267883301,1.66810381412506,7.19006156921387,-4.30134725570679,2.74542307853699,3.29290223121643
50,1237173682,10.86855506896973,-38.00742721557617,-19.54575538635254,5.87045145034790,1.66518092155457,7.25876760482788,-5.36679792404175,3.01749801635742,3.67142939567566
51,1237182015,10.77921581268311,-37.98643875122070,-19.49763488769531,5.91175603866577,1.59067320823669,7.26462793350220,-6.25412654876709,3.04536652565002,4.06773328781128
52,1237190348,10.68180751800537,-37.96311569213867,-19.44773864746094,5.90912771224976,1.48847532272339,7.25250577926636,-6.98702573776245,3.28747177124023,4.12662029266357
53,1237198681,10.57963657379150,-37.93777084350586,-19.39810371398926,5.96854734420776,1.56233203411102,7.21259737014771,-7.57930469512939,3.51274967193604,4.06435251235962
54,1237207014,10.46701622009277,-37.90850830078125,-19.34799575805664,5.93869304656982,1.55413424968719,7.25748920440674,-8.90509796142578,4.03725242614746,4.09501266479492
55,1237215347,10.34855365753174,-37.87317276000977,-19.29480743408203,5.89612579345703,1.59470546245575,7.24524545669556,-9.27932167053223,4.73618793487549,4.19833993911743
56,1237223680,10.22518348693848,-37.83557128906250,-19.24119377136230,5.91831302642822,1.54856109619141,7.22616004943848,-9.94419097900391,5.06748247146606,4.26265764236450
57,1237232013,10.09571456909180,-37.79268646240234,-19.18458366394043,5.90038013458252,1.57441091537476,7.23748350143433,-10.46123886108398,5.73035335540771,4.44759273529053
58,1237240346,9.96456432342529,-37.74804306030273,-19.12704277038574,5.82508754730225,1.56540572643280,7.25190782546997,-10.49090003967285,5.88462829589844,4.45038461685181
59,1237248679,9.83489036560059,-37.70315551757812,-19.06838035583496,5.81033420562744,1.49763762950897,7.22046422958374,-10.23614120483398,5.92087221145630,4.56859397888184
60,1237257012,9.71236610412598,-37.65819549560547,-19.01171875000000,5.78061628341675,1.49389874935150,7.22184038162231,-9.63502502441406,5.94669008255005,4.46101331710815
61,1237265345,9.59636306762695,-37.61603546142578,-18.95583152770996,5.71149873733521,1.44317638874054,7.21070623397827,-8.80799293518066,5.53673553466797,4.39697837829590
62,1237273678,9.49508666992188,-37.58132553100586,-18.90678977966309,5.70477008819580,1.32380890846252,7.25786924362183,-7.65350723266602,4.59848499298096,3.97992682456970
63,1237282011,9.41087818145752,-37.55285263061523,-18.86343955993652,5.69429445266724,1.34615468978882,7.27423000335693,-6.02362394332886,3.76540851593018,3.57962822914124
64,1237290344,9.34146976470947,-37.53213119506836,-18.82829475402832,5.73385095596313,1.19432830810547,7.27973461151123,-4.74009418487549,2.65720820426941,2.90246486663818
65,1237298677,9.29884433746338,-37.51852035522461,-18.80534744262695,5.72341537475586,1.13680279254913,7.28313255310059,-2.42077565193176,1.62364780902863,1.90040969848633
66,1237307010,9.27634143829346,-37.51113510131836,-18.79253768920898,5.76215839385986,1.23339331150055,7.27027130126953,-0.85441410541534,0.78939235210419,1.13257169723511
67,1237315343,9.26638126373291,-37.50828552246094,-18.78635787963867,5.76133632659912,1.28763341903687,7.24859046936035,0.27518650889397,0.09091771394014,0.53453063964844
68,1237323676,9.26952171325684,-37.50986099243164,-18.78748703002930,5.74884700775146,1.27670383453369,7.28372573852539,1.20470142364502,-0.48649117350578,-0.00153685419355
69,1237332009,9.28262901306152,-37.51463699340820,-18.79260253906250,5.79440355300903,1.33071625232697,7.27858543395996,2.10814118385315,-0.92539107799530,-0.31520876288414
70,1237340342,9.30277347564697,-37.52270507812500,-18.80216979980469,5.73696804046631,1.36385595798492,7.24158763885498,2.73589491844177,-1.44507813453674,-0.73333555459976
