stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
0,3.0248790000000554,1.2299453301414347,0.0674197901,1.2499499999998989,0.49164700000005723,0.7583029999998416,0.6066666666665891,3.783181999999897,4.274828999999954,454,513,False,False
1,4.274828999999954,1.2315697827252663,0.071703892,1.2166180000001532,0.49164700000005723,0.724971000000096,0.5958904109589079,4.99980000000005,5.491447000000107,600,659,False,False
2,5.491447000000107,1.2432375836188208,0.067135146,1.224950999999919,0.49164700000005723,0.7333039999998618,0.5986394557822396,6.224750999999969,6.7163980000000265,747,806,False,False
3,6.7163980000000265,1.230609763177338,0.061888730200000006,1.2082849999999326,0.48331400000006397,0.7249709999998686,0.5999999999999247,7.441368999999895,7.924682999999959,893,951,False,False
4,7.924682999999959,1.2326603969367749,0.0681410134,1.1749529999999595,0.4416489999998703,0.7333040000000892,0.6241134751774025,8.657987000000048,9.099635999999919,1039,1092,False,False
5,9.099635999999919,1.2443533585116902,0.060690847900000004,1.2332840000001397,0.46664800000007745,0.7666360000000623,0.6216216216216017,9.86627199999998,10.332920000000058,1184,1240,False,False
6,10.332920000000058,1.2310863427318819,0.0532734111,1.2082849999999326,0.4583150000000842,0.7499699999998484,0.620689655172323,11.082889999999907,11.54120499999999,1330,1385,False,False
7,11.54120499999999,1.228822171180133,0.0577027087,1.224950999999919,0.433315999999877,0.791635000000042,0.6462585034014375,12.332840000000033,12.76615599999991,1480,1532,False,False
8,12.76615599999991,1.2108364575713508,0.0650804713,1.1416209999999865,0.4583149999998568,0.6833060000001296,0.5985401459855221,13.44946200000004,13.907776999999896,1614,1669,False,False
9,13.907776999999896,1.2343895429393033,0.065411466,1.2332840000001397,0.49164700000005723,0.7416370000000825,0.6013513513513501,14.649413999999979,15.141061000000036,1758,1817,False,False
10,15.141061000000036,1.2495249996409505,0.0646661637,1.2082849999999326,0.4583149999998568,0.7499700000000757,0.6206896551725112,15.891031000000112,16.34934599999997,1907,1962,False,False
11,16.34934599999997,1.244249633383888,0.0615168212,1.2166179999999258,0.44998199999986355,0.7666360000000623,0.6301369863014594,17.11598200000003,17.565963999999894,2054,2108,False,False
12,17.565963999999894,1.2544590566491323,0.07240659070000001,1.2499500000001262,0.49164700000005723,0.758303000000069,0.6066666666666606,18.324266999999963,18.81591400000002,2199,2258,False,False
13,18.81591400000002,0.14470931448719251,0.0279282969,2.566563999999971,0.42498299999988376,2.1415810000000874,0.8344155844156278,20.957495000000108,21.382477999999992,2515,2566,True,True
14,21.382477999999992,1.1682847904595683,0.057675245900000005,1.274949000000106,0.4499820000000909,0.8249670000000151,0.6470588235293698,22.207445000000007,22.657427000000098,2665,2719,False,False
15,22.657427000000098,1.313063859362939,0.0629243682,1.191618999999946,0.4499820000000909,0.7416369999998551,0.622377622377529,23.399063999999953,23.849046000000044,2808,2862,False,False
16,23.849046000000044,1.327534508486896,0.06625917840000001,1.2082849999999326,0.48331400000006397,0.7249709999998686,0.5999999999999247,24.574016999999913,25.057330999999976,2949,3007,False,False
17,25.057330999999976,1.2714202042652003,0.0626431903,1.124955,0.44998199999986355,0.6749730000001364,0.6000000000001213,25.732304000000113,26.182285999999976,3088,3142,False,False
18,26.182285999999976,1.2634428469300736,0.0660262205,1.1999519999999393,0.44998199999986355,0.7499700000000757,0.6250000000000947,26.932256000000052,27.382237999999916,3232,3286,False,False
