stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
0,7.24971000000005,0.9931216245395452,0.0291361908,2.3415729999999257,0.949961999999914,1.3916110000000117,0.5943060498220879,8.641321000000062,9.591282999999976,1037,1151,True,False
1,9.591282999999976,0.9995965291966489,0.040230357700000004,2.4415690000000723,0.874965000000202,1.5666039999998702,0.6416382252559005,11.157886999999846,12.032852000000048,1339,1444,True,False
2,12.032852000000048,1.093801324498289,0.0416603932,2.466568000000052,0.9916270000001077,1.4749409999999443,0.5979729729729378,13.507792999999992,14.4994200000001,1621,1740,True,False
3,14.4994200000001,0.9304670954132114,0.0297962379,2.374904999999899,1.0582910000000538,1.316613999999845,0.554385964912239,15.816033999999945,16.874325,1898,2025,True,False
4,16.874325,0.9533844072737515,0.0214270205,2.3582390000001396,1.1832860000001801,1.1749529999999595,0.4982332155476565,18.04927799999996,19.23256400000014,2166,2308,True,False
5,19.23256400000014,0.05370897720432134,0.0027300880000000003,1.6915989999999965,0.27498900000000503,1.4166099999999915,0.8374384236453168,20.64917400000013,20.924163000000135,2478,2511,True,True
6,20.924163000000135,1.3913132789690372,0.0031899152000000003,3.208204999999907,1.0249590000000808,2.1832459999998264,0.6805194805194461,23.10740899999996,24.132368000000042,2773,2896,True,True
7,24.132368000000042,1.1512466276646995,-0.0010520849,2.374904999999899,0.9249629999999343,1.4499419999999645,0.6105263157894848,25.582310000000007,26.50727299999994,3070,3181,True,False
8,26.50727299999994,1.1341118222606876,0.0205698822,2.2415770000000066,1.074956999999813,1.1666200000001936,0.5204460966543599,27.673893000000135,28.748849999999948,3321,3450,True,False
9,28.748849999999948,1.0016826508199246,0.008983287000000001,1.9915869999999813,0.8249669999997877,1.1666200000001936,0.5857740585775085,29.91547000000014,30.74043699999993,3590,3689,True,True
10,30.74043699999993,0.8810539100375264,0.0181723707,2.8998840000001564,1.066624000000047,1.8332600000001094,0.6321839080459806,32.57369700000004,33.640321000000085,3909,4037,True,True
11,33.640321000000085,1.0152824471653932,0.0175279612,2.2332440000000133,0.9832940000001145,1.2499499999998989,0.5597014925372648,34.890270999999984,35.8735650000001,4187,4305,True,False
12,35.8735650000001,1.0503274920126535,0.023577028400000002,2.3915709999998853,1.0332919999998467,1.3582790000000386,0.5679442508711235,37.23184400000014,38.265135999999984,4468,4592,True,False
13,38.265135999999984,1.0645691515822828,0.024439221900000002,2.5415649999999914,1.2082849999999326,1.3332800000000589,0.5245901639344511,39.59841600000004,40.806700999999975,4752,4897,True,False
14,40.806700999999975,1.122331903586361,0.0149471267,2.5165660000000116,1.124955,1.3916110000000117,0.5529801324503332,42.19831199999999,43.32326699999999,5064,5199,True,False
15,43.32326699999999,1.1129504176780487,0.013375698,2.366572000000133,1.124955,1.241617000000133,0.5246478873239704,44.56488400000012,45.68983900000012,5348,5483,True,False
16,45.68983900000012,1.1149785431774004,0.0156482613,2.3415729999999257,1.1749529999999595,1.1666199999999662,0.4982206405693964,46.856459000000086,48.031412000000046,5623,5764,True,False
17,48.031412000000046,1.104257110556304,0.030459227300000002,2.316573999999946,1.1416209999999865,1.1749529999999595,0.507194244604311,49.206365000000005,50.34798599999999,5905,6042,True,False
18,50.34798599999999,1.1652384125523916,0.0265685672,2.5998959999999443,1.2749489999998787,1.3249470000000656,0.5096153846154208,51.67293300000006,52.947881999999936,6201,6354,True,False
19,52.947881999999936,0.25019794174684223,0.016386215200000002,1.3166140000000723,0.3249869999999646,0.9916270000001077,0.7531645569620657,53.939509000000044,54.26449600000001,6473,6512,True,True
20,54.26449600000001,1.6975133785907892,0.0115255848,3.5498580000000857,1.2666160000001128,2.283241999999973,0.6431924882628877,56.54773799999998,57.814354000000094,6786,6938,True,True
21,57.814354000000094,1.064173502909971,0.0068540092,2.1165819999998803,0.9416289999999208,1.1749529999999595,0.5551181102362327,58.98930700000005,59.930935999999974,7079,7192,True,True
