sep=,
DeviceTag:,LF-3
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-02_15:52:28_000 CEST
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,887282785,8.48308944702148,-38.51693344116211,36.91302490234375,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,887291118,8.48474407196045,-38.51827239990234,36.91028976440430,5.91867733001709,1.01272130012512,7.27098035812378,1.17123651504517,-0.37820693850517,-0.20861510932446
2,887299451,8.48554420471191,-38.51904678344727,36.90961074829102,5.91073036193848,1.01644754409790,7.27649402618408,1.02718198299408,-0.35963666439056,-0.12887801229954
3,887307784,8.48505401611328,-38.52088928222656,36.90250015258789,5.91640949249268,1.01287114620209,7.29357528686523,0.97124052047729,-0.42328801751137,-0.12967206537724
4,887316117,8.48470973968506,-38.52146911621094,36.90393829345703,5.91733932495117,1.00860810279846,7.27577161788940,1.04897975921631,-0.30730679631233,0.06626401841640
5,887324450,8.48569774627686,-38.52147674560547,36.90296936035156,5.93023633956909,1.01496696472168,7.29344654083252,1.02941048145294,-0.27344477176666,-0.16706883907318
6,887332783,8.48597812652588,-38.52228164672852,36.90448760986328,5.92301893234253,1.01334321498871,7.31001949310303,1.09055161476135,-0.29757332801819,-0.11622457951307
7,887341116,8.48590850830078,-38.52282333374023,36.90378570556641,5.89869928359985,1.01151907444000,7.28737974166870,0.92203551530838,-0.33304905891418,-0.13438507914543
8,887349449,8.48608398437500,-38.52449417114258,36.90619659423828,5.92678117752075,0.99698472023010,7.30622148513794,1.09301066398621,-0.39857026934624,-0.08492399752140
9,887357782,8.48611927032471,-38.52561950683594,36.90792846679688,5.91932106018066,1.01470232009888,7.30186510086060,1.13204669952393,-0.32065179944038,-0.02073472179472
10,887366115,8.48649787902832,-38.52677536010742,36.90756607055664,5.90042304992676,1.02603244781494,7.30216550827026,1.00031268596649,-0.40254047513008,-0.09245457500219
11,887374448,8.48692893981934,-38.52745056152344,36.90746307373047,5.90414953231812,1.02083230018616,7.28862524032593,1.02713084220886,-0.34111753106117,-0.07503689825535
12,887382781,8.48742866516113,-38.52856445312500,36.90942382812500,5.91743230819702,1.00668418407440,7.27628040313721,1.09055161476135,-0.33917090296745,-0.13809914886951
13,887391114,8.48886871337891,-38.52956390380859,36.90908050537109,5.91964292526245,1.02682638168335,7.30234432220459,1.12969028949738,-0.38271510601044,-0.09199352562428
14,887399447,8.48863792419434,-38.53115844726562,36.91253662109375,5.93008613586426,1.00357246398926,7.27726650238037,1.06130027770996,-0.38435441255569,-0.05749114975333
15,887407780,8.48834037780762,-38.53331375122070,36.91610717773438,5.93166685104370,1.01141917705536,7.26637268066406,1.05136191844940,-0.45307740569115,-0.05364901199937
16,887416113,8.48929023742676,-38.53525161743164,36.91591262817383,5.91013669967651,0.99628371000290,7.28798151016235,1.08337962627411,-0.49172928929329,-0.06100029498339
17,887424446,8.49081611633301,-38.53649139404297,36.91537857055664,5.92544364929199,1.01273560523987,7.28243923187256,1.12490034103394,-0.41457918286324,-0.10731083154678
18,887432779,8.48972034454346,-38.53855133056641,36.91909027099609,5.91984319686890,1.02349317073822,7.27215957641602,1.01181340217590,-0.43069055676460,0.01639311015606
19,887441112,8.49012184143066,-38.53943252563477,36.91933059692383,5.92656660079956,1.02072501182556,7.26507806777954,1.04885172843933,-0.36089178919792,-0.04076505824924
20,887449445,8.48889350891113,-38.54066085815430,36.92456054687500,5.90407085418701,1.00182008743286,7.28812456130981,1.00302779674530,-0.33035954833031,0.00924673769623
21,887457778,8.48837184906006,-38.54096984863281,36.91474914550781,5.91923522949219,1.01030325889587,7.28577852249146,1.08773410320282,-0.22196017205715,-0.00493074022233
22,887466111,8.48782444000244,-38.54086303710938,36.91438674926758,5.92158126831055,1.00227785110474,7.26625108718872,0.89083749055862,-0.25077614188194,-0.11325333267450
23,887474444,8.48731708526611,-38.54032135009766,36.91430282592773,5.91464281082153,1.01917278766632,7.29777383804321,0.91678470373154,-0.19588485360146,-0.09463178366423
24,887482777,8.48587512969971,-38.54150772094727,36.91707229614258,5.91912794113159,1.01597547531128,7.28107929229736,0.95894563198090,-0.33046203851700,-0.01645714603364
25,887491110,8.48658084869385,-38.54265213012695,36.91749954223633,5.91503620147705,1.01382970809937,7.28134393692017,1.10010576248169,-0.38932353258133,-0.01745610125363
26,887499443,8.48536205291748,-38.54485702514648,36.92827606201172,5.91358423233032,1.00913023948669,7.28555679321289,0.96545171737671,-0.45474231243134,-0.02229719050229
27,887507776,8.48491954803467,-38.54648208618164,36.93413925170898,5.93074417114258,1.01950180530548,7.26487779617310,0.94969898462296,-0.40482017397881,-0.16348284482956
28,887516109,8.48474502563477,-38.54713439941406,36.93460845947266,5.92537212371826,1.01518154144287,7.27022123336792,0.99752074480057,-0.32987287640572,-0.02263017557561
29,887524442,8.48540592193604,-38.54749679565430,36.93445587158203,5.92818307876587,1.01135480403900,7.29237365722656,1.05010676383972,-0.30569308996201,-0.08738297224045
30,887532775,8.48485469818115,-38.54780960083008,36.93973922729492,5.93320465087891,1.00572574138641,7.28104448318481,1.06350302696228,-0.22549493610859,-0.02734319865704
31,887541108,8.48528385162354,-38.54700469970703,36.93991088867188,5.93600130081177,1.00399470329285,7.25469303131104,1.04693055152893,-0.16197159886360,-0.07859727740288
32,887549441,8.48428535461426,-38.54708862304688,36.94448089599609,5.92286872863770,1.02434432506561,7.28154420852661,0.98909366130829,-0.20318490266800,-0.05813150852919
33,887557774,8.48255825042725,-38.54726409912109,36.95032882690430,5.91773986816406,1.02632546424866,7.28021287918091,1.02275085449219,-0.19211958348751,0.09282598644495
34,887566107,8.48187828063965,-38.54677581787109,36.95144653320312,5.92125225067139,1.00822877883911,7.29574155807495,0.98604547977448,-0.18548548221588,0.01849347539246
35,887574440,8.48273086547852,-38.54644012451172,36.95203399658203,5.93118762969971,0.99865823984146,7.29460430145264,1.12807655334473,-0.21020321547985,-0.03005830198526
36,887582773,8.48303508758545,-38.54675674438477,36.95546722412109,5.91691732406616,1.02493798732758,7.27289628982544,1.21017003059387,-0.21962927281857,0.02689494937658
37,887591106,8.48279380798340,-38.54600524902344,36.95648193359375,5.91517210006714,1.02976620197296,7.27620077133179,1.02905189990997,-0.15469716489315,0.00289440853521
38,887599439,8.48290920257568,-38.54557037353516,36.97066497802734,5.91301918029785,0.99795746803284,7.28942632675171,1.15422868728638,-0.13802231848240,-0.03059620596468
39,887607772,8.48196506500244,-38.54549026489258,36.97593688964844,5.92341232299805,1.01290690898895,7.28679418563843,1.08148419857025,-0.16758112609386,0.04531157389283
40,887616105,8.48131942749023,-38.54455947875977,36.97790145874023,5.93582963943481,1.02414405345917,7.28048563003540,1.05228400230408,-0.12121937423944,0.08952176570892
41,887624438,8.48143196105957,-38.54270172119141,36.97920227050781,5.92163133621216,1.02829980850220,7.31885337829590,1.09418880939484,-0.02127262018621,0.00927235186100
42,887632771,8.47963809967041,-38.54325485229492,36.99444580078125,5.91573715209961,1.01656198501587,7.30883932113647,0.99915999174118,-0.24068415164948,0.07830271869898
43,887641104,8.47797584533691,-38.54269027709961,36.99624252319336,5.91525793075562,1.00032484531403,7.29743671417236,0.91778361797333,-0.16658216714859,0.07743182778358
44,887649437,8.47640132904053,-38.54298019409180,36.99841308593750,5.91384887695312,1.00202035903931,7.27628660202026,1.03230500221252,-0.20864076912403,0.08147887885571
45,887657770,8.47426033020020,-38.54364395141602,36.99990463256836,5.91922807693481,0.99764966964722,7.28403234481812,1.02211034297943,-0.24014624953270,0.16321390867233
46,887666103,8.47498321533203,-38.54467773437500,36.99993133544922,5.91106653213501,0.99832260608673,7.24818420410156,1.07057249546051,-0.38304808735847,-0.05925852805376
47,887674436,8.47488594055176,-38.54547500610352,37.00118255615234,5.91206073760986,1.02537429332733,7.29693698883057,1.06570577621460,-0.33712172508240,0.05338006466627
48,887682769,8.47328948974609,-38.54560470581055,36.99757003784180,5.91228961944580,1.00229954719543,7.29625844955444,1.03266346454620,-0.18569040298462,0.08601260185242
49,887691102,8.47160434722900,-38.54560470581055,36.99963378906250,5.91250419616699,1.02806377410889,7.30745172500610,0.93425369262695,-0.23253883421421,0.11370159685612
50,887699435,8.46978092193604,-38.54634475708008,37.00213623046875,5.92698860168457,1.02741312980652,7.27049398422241,1.00809943675995,-0.25902393460274,0.10140676051378
51,887707768,8.46790027618408,-38.54671859741211,37.00947952270508,5.92629480361938,1.03033125400543,7.28696584701538,0.99844282865524,-0.21798993647099,0.08929121494293
52,887716101,8.46517276763916,-38.54648208618164,37.01168060302734,5.91158151626587,1.02043914794922,7.28640174865723,0.82134598493576,-0.19949646294117,0.12264095991850
53,887724434,8.46334266662598,-38.54621505737305,37.01371383666992,5.91033697128296,1.00689876079559,7.33145761489868,0.91540151834488,-0.19934278726578,0.10691381245852
54,887732767,8.46086883544922,-38.54695129394531,37.01629257202148,5.90893507003784,0.98756468296051,7.28221750259399,0.95658922195435,-0.25495129823685,0.13478210568428
55,887741100,8.46017360687256,-38.54747772216797,37.01687240600586,5.90988636016846,0.99955230951309,7.29793739318848,0.94296234846115,-0.31278821825981,-0.01512520574033
56,887749433,8.46053028106689,-38.54782867431641,37.01682662963867,5.91637372970581,0.99911648035049,7.25366306304932,1.12874245643616,-0.23907044529915,-0.08256748318672
57,887757766,8.45901012420654,-38.54880523681641,37.01750183105469,5.91765403747559,1.01086843013763,7.30689382553101,0.97951394319534,-0.30267059803009,0.02364193834364
58,887766099,8.45771598815918,-38.54889297485352,37.01825332641602,5.91565132141113,1.02417302131653,7.29957008361816,0.88287144899368,-0.26053518056870,-0.00672373641282
