9.9006,0.1714,-1.2285,-0.1123,0.0502,0.0161
9.9004,0.1712,-1.2254,-0.1127,0.0545,0.0152
9.9003,0.1710,-1.2223,-0.1130,0.0588,0.0143
9.8758,0.1465,-1.1781,-0.0988,-0.0352,0.0342
9.9367,0.1342,-1.3307,-0.1474,-0.1384,0.0796
10.1443,-0.0792,-1.6233,-0.0674,-0.0417,0.0673
10.1077,-0.1163,-1.5139,0.0240,0.0358,0.0369
10.0226,0.0245,-1.6233,0.0155,0.0145,0.0230
10.0769,-0.0124,-1.2275,0.0009,0.0356,0.0256
9.8329,0.0184,-1.4223,0.0465,0.0556,0.0384
9.9615,-0.0125,-1.2385,0.0881,-0.0080,0.0748
10.0035,-0.0489,-1.4891,0.0785,-0.0294,0.0903
10.0345,0.0000,-1.5320,0.1004,0.0085,0.1025
9.9492,-0.1647,-1.4104,0.1058,-0.0037,0.1212
9.9309,-0.2133,-1.2693,0.0999,-0.1275,0.1362
10.0279,-0.3170,-1.2394,0.1499,-0.2733,0.1277
9.9674,-0.2493,-1.0918,0.2584,-0.5310,0.1287
11.1428,-0.2503,-0.3441,0.3956,-0.9984,0.1756
12.5816,-1.6845,-0.4890,0.5097,-1.6091,0.2687
12.9616,-1.1428,-0.4352,0.9644,-1.4117,0.5380
8.9319,1.3533,-2.8097,-0.7246,-0.9607,0.2065
2.6394,3.4984,0.2668,-1.6223,0.3986,-0.1253
3.0298,2.7024,-0.8777,-1.1277,1.7957,-0.2728
8.3362,5.9491,-9.2386,0.4488,2.3398,-0.9331
15.3040,-8.9397,11.2075,1.0568,0.1801,0.2394
13.8569,1.0110,-4.0779,-0.8802,0.2177,-0.3887
10.2431,0.5139,-2.4617,0.6225,0.5691,-0.2230
10.9543,-0.5559,-1.2878,-0.3209,0.7576,-0.1209
10.3035,-1.1738,-1.2712,-0.2649,0.6328,-0.2382
9.8444,0.8064,-0.7957,0.0272,0.4265,-0.1935
9.7841,0.3844,-0.7202,-0.2227,0.3527,-0.1214
10.0464,-0.0062,-0.7740,-0.0654,0.2240,-0.1025
10.1821,0.3839,-0.5849,-0.0601,0.0986,-0.0925
10.0095,0.4454,-0.6374,-0.1348,-0.0674,-0.0350
10.2948,0.4153,-1.2159,-0.2665,-0.0655,0.0359
10.1810,-0.1774,-0.9891,-0.1776,0.2300,-0.0341
10.2110,0.2683,-1.0183,-0.1999,0.2314,-0.0666
10.2048,0.1506,-0.8799,-0.2719,0.1433,-0.1355
10.1262,0.3593,-0.7650,-0.3897,0.1696,-0.1580
10.1500,0.1478,-0.4408,-0.4326,0.3045,-0.2067
9.9946,0.4731,-0.3379,-0.1553,0.5243,-0.1646
9.9546,0.5612,-0.1046,-0.1144,0.4446,-0.1103
9.7959,0.6641,0.3045,0.0331,0.2995,-0.0343
9.9131,0.7624,0.4687,0.0430,0.1754,-0.0027
9.8455,0.5249,0.2749,0.0188,0.0831,0.0496
9.9982,0.4706,0.2024,0.0372,0.0224,0.0470
9.7778,0.4957,0.1776,0.0676,0.0848,0.0503
10.3952,0.4028,0.3399,0.0980,0.1175,0.0179
9.8280,0.4556,0.1582,0.3013,0.3757,0.0004
10.3149,0.2382,0.0421,0.1087,0.1838,0.0517
10.3432,0.5560,0.6737,0.1332,0.2357,0.0312
10.0745,0.4028,0.4319,0.1177,0.3096,0.0209
10.0551,0.4567,0.7135,0.0888,0.2076,0.0053
9.8518,0.6723,0.8667,-0.0077,0.1130,0.0075
9.9861,0.5073,0.8608,-0.0177,0.0460,0.0273
10.0101,0.4101,0.8175,-0.0161,0.0076,0.0342
9.9725,0.5064,0.8541,0.0326,0.0290,0.0326
10.0535,0.3472,0.8184,0.0126,0.0016,0.0299
9.9251,0.4712,0.8545,0.0481,0.0462,0.0256
10.0350,0.3359,0.8116,0.0508,0.0220,0.0155
10.0291,0.3980,0.8487,0.0295,0.0027,0.0218
10.0394,0.4278,0.8540,0.0047,0.0031,0.0182
10.0790,0.3609,0.8487,0.0463,0.0426,0.0070
10.0472,0.3784,0.8301,0.0172,0.0262,0.0038
10.0095,0.3721,0.8540,0.0098,0.0140,-0.0068
10.0907,0.2930,0.8179,-0.0203,0.0073,-0.0172
9.9862,0.3922,0.8604,-0.0041,0.0491,-0.0346
9.9443,0.4017,0.8789,0.0298,0.0834,-0.0358
10.0123,0.3662,0.8726,0.0524,0.0889,-0.0402
10.0170,0.3837,0.8725,0.0177,0.0395,-0.0464
9.9467,0.4133,0.9202,-0.0085,0.0078,-0.0528
10.1217,0.4418,0.8615,-0.0376,-0.0075,-0.0380
10.0717,0.4162,0.8603,0.0173,-0.0049,-0.0319
10.1821,0.3534,0.8301,-0.0156,0.0164,-0.0661
10.0665,0.3959,0.6336,-0.0490,-0.0315,-0.0660
9.7647,0.7667,0.9788,0.0301,0.1159,-0.0465
9.9548,0.5557,1.0004,0.0565,0.0868,-0.0328
9.9362,0.7144,1.0395,0.0427,0.0247,-0.0102
10.1257,0.5115,0.9091,0.0106,-0.0060,-0.0182
9.9689,0.6586,0.9400,0.0109,0.0254,-0.0106
10.0139,0.5493,0.9085,-0.0287,0.0169,-0.0213
9.9754,0.6573,1.0196,0.0328,0.0605,-0.0155
10.0267,0.5262,0.8789,0.0043,0.0163,-0.0038
10.0358,0.5358,0.9573,0.0144,-0.0064,-0.0022
