9.6564,1.7199,0.8041,-0.2944,-0.0779,0.0437
9.6563,1.7205,0.8047,-0.2946,-0.0779,0.0438
9.6561,1.7210,0.8054,-0.2947,-0.0780,0.0438
9.6552,1.9060,0.6795,-0.1667,-0.0802,0.0362
9.7472,1.5211,0.8870,0.0308,-0.0595,0.0524
9.9140,1.4250,0.8806,-0.0218,-0.0632,0.0383
9.8864,1.5862,0.8903,0.0092,-0.0827,0.0223
9.8278,1.5731,0.7911,0.0657,-0.0891,0.0257
9.8009,1.5894,0.6706,0.0662,-0.0876,0.0347
9.8001,1.6626,0.6210,0.0521,-0.0691,0.0483
9.8285,1.6472,0.6462,0.0491,-0.0585,0.0763
9.7911,1.6952,0.5974,0.0357,-0.0425,0.1039
9.7813,1.5098,0.6080,0.0153,-0.0407,0.1197
9.8628,1.3176,0.6592,0.0397,-0.0390,0.1121
9.8262,1.2940,0.7431,0.0572,-0.0797,0.1055
9.8491,1.2917,0.5745,0.0783,-0.1083,0.0810
9.7652,1.2742,0.4372,0.0701,-0.1197,0.0684
9.5607,1.1338,0.3868,0.0812,-0.1262,0.0636
9.3676,1.0727,0.1221,0.2210,-0.0981,0.0587
9.8307,1.2551,0.2632,0.2985,-0.0723,0.0785
10.0784,1.6200,0.5232,0.2503,-0.0671,0.0938
10.6244,1.1315,0.5777,0.0361,-0.1389,0.0025
10.2109,1.2800,-0.1380,-0.0012,-0.0576,-0.1027
9.9435,1.6473,0.1768,-0.0884,0.0583,-0.0831
10.8862,1.3190,0.1218,-0.1123,0.1537,-0.0745
10.5838,2.1913,0.1917,-0.3209,0.2612,0.0137
10.6828,0.5442,0.1516,-0.2649,0.3612,-0.0972
10.0588,0.8581,0.7526,-0.1634,0.3721,-0.1191
9.1564,1.5131,1.5355,-0.2547,0.1466,-0.0954
9.1678,0.7667,1.4721,-0.2251,-0.1134,-0.1571
9.2791,0.3842,1.0276,-0.3894,-0.2689,-0.1722
9.3293,0.5673,0.6556,-0.8915,-0.2790,-0.0785
9.5627,1.5603,0.1566,-1.3247,-0.1672,0.0312
9.6058,2.3904,0.1357,-1.2323,-0.0332,0.0950
9.7917,2.9089,0.3955,-0.5142,0.0116,0.0529
10.0530,0.6906,1.2434,0.1540,-0.0436,-0.0097
9.8629,1.0439,0.9745,-0.0374,-0.1037,0.0004
9.7164,1.3212,0.7677,0.0027,-0.1716,-0.0277
9.7781,1.6961,0.4734,0.1253,-0.1914,-0.0042
9.8046,1.4534,0.3635,0.0783,-0.1739,0.0227
9.8500,1.6955,0.3655,0.1467,-0.1482,0.0475
9.9524,1.4222,0.3438,0.1255,-0.1149,0.0566
10.0121,1.4540,0.3289,0.0742,-0.0700,0.0536
10.0318,1.4636,0.3045,0.0564,-0.0383,0.0631
9.9490,1.2085,0.3791,0.0287,-0.0106,0.0437
9.8514,1.2689,0.3425,0.0279,-0.0282,0.0254
9.8405,1.3184,0.3045,0.0275,-0.0501,0.0074
9.9131,1.3672,0.2551,0.0231,-0.0554,0.0086
9.9266,1.3557,0.2307,0.0053,-0.0299,0.0184
9.9098,1.4051,0.1953,0.0083,-0.0179,0.0388
9.8880,1.3923,0.1709,0.0040,-0.0039,0.0623
9.8514,1.3788,0.1581,-0.0117,0.0118,0.0802
9.8880,1.1732,0.2454,0.0000,0.0138,0.0822
9.9143,1.1719,0.3290,0.0042,-0.0021,0.0726
9.9381,1.1334,0.2795,0.0149,-0.0064,0.0608
9.9368,1.1109,0.2667,0.0191,-0.0118,0.0436
9.9008,1.1237,0.2783,0.0204,-0.0150,0.0297
9.9252,1.0993,0.2911,0.0170,-0.0268,0.0190
9.8898,1.1579,0.2545,0.0222,-0.0352,0.0085
9.9124,1.1371,0.1593,0.0224,-0.0291,0.0076
9.9606,1.1719,0.1697,0.0140,-0.0224,0.0138
9.9264,1.1725,0.1715,0.0106,-0.0123,0.0150
9.9124,1.1585,0.1361,0.0052,0.0022,0.0192
9.9130,1.1481,0.1605,0.0031,0.0087,0.0192
9.9240,1.1091,0.1959,-0.0032,0.0192,0.0147
9.9246,1.1085,0.2441,0.0010,0.0021,0.0063
9.8880,1.0992,0.1942,0.0000,-0.0065,-0.0044
9.9374,1.1015,0.2075,-0.0054,-0.0096,-0.0129
9.9258,1.1975,0.1343,-0.0053,0.0087,-0.0106
9.9246,1.1708,0.1709,-0.0150,0.0277,-0.0010
9.9002,1.1952,0.2075,-0.0192,0.0383,0.0011
9.9474,1.1236,0.2802,-0.0192,0.0308,-0.0054
9.8997,1.1480,0.2686,-0.0204,0.0190,-0.0109
9.8880,1.1613,0.2797,-0.0084,0.0062,-0.0161
9.9002,1.1619,0.2781,-0.0031,-0.0096,-0.0130
9.9124,1.2435,0.1714,0.0118,0.0024,-0.0086
9.9612,1.2335,0.2086,0.0150,0.0215,-0.0041
9.9363,1.2929,0.2548,0.0063,0.0474,0.0088
9.8997,1.1953,0.2930,-0.0097,0.0589,0.0214
9.8747,1.1714,0.3301,-0.0139,0.0543,0.0235
9.8280,1.0758,0.3912,-0.0011,0.0315,0.0139
9.8880,1.1491,0.3875,0.0053,-0.0001,0.0053
9.9480,1.1831,0.3545,0.0044,-0.0044,0.0032
9.9124,1.2207,0.3164,0.0053,-0.0010,0.0045
9.8885,1.1846,0.3291,0.0044,0.0022,0.0075
9.9007,1.1485,0.3413,0.0077,0.0073,0.0076
9.9348,1.1846,0.3535,0.0126,0.0000,0.0064
9.8763,1.1963,0.2935,0.0052,0.0066,0.0064
9.9134,1.1602,0.3560,0.0043,0.0085,0.0043
9.8875,1.1704,0.3423,0.0031,0.0032,0.0021
9.9105,1.2203,0.3413,-0.0033,0.0001,0.0000
9.9002,1.2320,0.2935,-0.0044,0.0022,0.0001
9.9119,1.1729,0.3667,-0.0095,0.0096,0.0032
9.9119,1.1719,0.3780,0.0000,-0.0001,0.0020
9.9129,1.1982,0.3662,-0.0010,-0.0035,-0.0064
9.8889,1.2320,0.3531,0.0011,-0.0106,0.0000
9.9242,1.2555,0.3301,-0.0021,0.0062,0.0043
9.8988,1.2072,0.3784,0.0054,-0.0001,0.0043
9.8875,1.2447,0.3414,0.0044,-0.0085,0.0043
9.8645,1.2447,0.3418,0.0064,0.0001,0.0087
9.8518,1.1954,0.3553,0.0064,-0.0086,0.0129
9.8880,1.2081,0.3675,0.0074,-0.0215,0.0084
9.9115,1.2081,0.3536,0.0139,-0.0343,-0.0031
9.9011,1.2452,0.2925,0.0192,-0.0351,0.0001
9.9006,1.2809,0.2808,0.0138,-0.0191,0.0075
9.9120,1.1968,0.3178,0.0128,-0.0162,0.0097
9.8880,1.1959,0.3414,0.0128,-0.0311,0.0084
9.9234,1.2329,0.2458,0.0149,-0.0384,0.0064
9.8893,1.2207,0.2559,0.0096,-0.0394,0.0085
9.9006,1.2094,0.2315,0.0097,-0.0394,0.0064
9.9368,1.2216,0.1949,0.0161,-0.0265,0.0138
9.9242,1.2334,0.2071,0.0064,-0.0086,0.0194
9.8518,1.1963,0.2319,0.0064,-0.0054,0.0256
9.8640,1.1589,0.2445,0.0065,-0.0226,0.0181
9.8766,1.1601,0.2087,0.0138,-0.0353,0.0095
9.9242,1.1952,0.1957,0.0160,-0.0385,0.0042
9.9002,1.1845,0.1701,0.0182,-0.0374,0.0054
9.9002,1.1971,0.1469,0.0193,-0.0362,0.0085
9.9132,1.1963,0.1591,0.0160,-0.0277,0.0065
