sep=,
DeviceTag:,LF-3
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-02_16:00:26_000 CEST
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,1365172002,9.39887809753418,-27.66463088989258,-140.20611572265625,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,1365180335,9.38937091827393,-27.66599655151367,-140.20936584472656,4.35055208206177,1.36646485328674,8.20510482788086,0.00539179658517,-0.38841429352760,0.25172391533852
2,1365188668,9.38004398345947,-27.66743659973145,-140.20855712890625,4.35480022430420,1.36203718185425,8.22274303436279,-0.07504970580339,-0.42622086405754,0.05175356194377
3,1365197001,9.37238025665283,-27.66775321960449,-140.20602416992188,4.30760669708252,1.37023437023163,8.21549034118652,0.17465065419674,-0.28109058737755,0.13558894395828
4,1365205334,9.36404228210449,-27.66968154907227,-140.20466613769531,4.31728410720825,1.34572875499725,8.20968246459961,0.07498567551374,-0.47563070058823,0.12211585789919
5,1365213667,9.35315132141113,-27.67132568359375,-140.20246887207031,4.32569646835327,1.37599253654480,8.18630790710449,-0.19185061752796,-0.43172797560692,0.20169930160046
6,1365222000,9.34233856201172,-27.67413139343262,-140.20109558105469,4.34429359436035,1.35146534442902,8.22544765472412,-0.19082605838776,-0.57153040170670,0.20833337306976
7,1365230333,9.33173370361328,-27.67620849609375,-140.19792175292969,4.34681844711304,1.31819021701813,8.20393180847168,-0.09671934694052,-0.46290042996407,0.31347981095314
8,1365238666,9.32189559936523,-27.67873573303223,-140.19561767578125,4.33672618865967,1.37524878978729,8.20069217681885,-0.05248356983066,-0.53041958808899,0.23120689392090
9,1365246999,9.31145763397217,-27.68074607849121,-140.18844604492188,4.34059524536133,1.35640072822571,8.20142841339111,-0.15117521584034,-0.47808966040611,0.18440967798233
10,1365255332,9.30111694335938,-27.68361282348633,-140.18624877929688,4.34747695922852,1.30731105804443,8.25134944915771,-0.11918304115534,-0.57368206977844,0.22685249149799
11,1365263665,9.29017066955566,-27.68581771850586,-140.18740844726562,4.36125993728638,1.36004877090454,8.21073436737061,-0.21615852415562,-0.50185966491699,0.17992717027664
12,1365271998,9.28031349182129,-27.68900489807129,-140.18328857421875,4.35231161117554,1.36730885505676,8.20285129547119,-0.09313335269690,-0.62414205074310,0.18266792595387
13,1365280331,9.27129268646240,-27.69195365905762,-140.18222045898438,4.35892152786255,1.33245313167572,8.19915485382080,-0.02195139788091,-0.60080748796463,0.10964172333479
14,1365288664,9.26239871978760,-27.69412612915039,-140.18092346191406,4.36873483657837,1.32484245300293,8.21943950653076,0.00285598705523,-0.50603479146957,0.11765898764133
15,1365296997,9.25315284729004,-27.69579505920410,-140.17901611328125,4.38059377670288,1.32595813274384,8.20617675781250,-0.05202251672745,-0.45239865779877,0.09240335971117
16,1365305330,9.24483394622803,-27.69705390930176,-140.17768859863281,4.37093114852905,1.31407773494720,8.21666526794434,0.07370495796204,-0.39789152145386,0.10357115417719
17,1365313663,9.23731422424316,-27.69803047180176,-140.17573547363281,4.36994361877441,1.32477807998657,8.23164176940918,0.15889789164066,-0.37068921327591,0.08251625299454
18,1365321996,9.23020458221436,-27.69815254211426,-140.17216491699219,4.36096668243408,1.32467818260193,8.21434688568115,0.20172493159771,-0.27017897367477,0.05597991868854
19,1365330329,9.22390460968018,-27.69943237304688,-140.17063903808594,4.36637449264526,1.34387600421906,8.22289371490479,0.32697850465775,-0.39632907509804,0.12178287655115
20,1365338662,9.21822738647461,-27.70156669616699,-140.16972351074219,4.33397197723389,1.32198131084442,8.19976902008057,0.36849918961525,-0.50790470838547,0.07788007706404
21,1365346995,9.21340751647949,-27.70349884033203,-140.16749572753906,4.34086704254150,1.33478498458862,8.22821617126465,0.45136120915413,-0.49166518449783,0.04588789865375
22,1365355328,9.20815849304199,-27.70549201965332,-140.16653442382812,4.33903598785400,1.34323954582214,8.19123554229736,0.42205855250359,-0.49092242121696,0.07770077884197
23,1365363661,9.20308876037598,-27.70729064941406,-140.15982055664062,4.37133836746216,1.30608046054840,8.21850204467773,0.44457343220711,-0.47037982940674,0.08807455003262
24,1365371994,9.19903850555420,-27.70967864990234,-140.15782165527344,4.37080907821655,1.32761085033417,8.22789478302002,0.54605710506439,-0.54599303007126,0.05633850768209
25,1365380327,9.19604206085205,-27.71219062805176,-140.15637207031250,4.39305448532104,1.34382665157318,8.21857452392578,0.71959346532822,-0.54404634237289,0.13889317214489
26,1365388660,9.19355392456055,-27.71450042724609,-140.15473937988281,4.34844923019409,1.33446300029755,8.22348785400391,0.72448575496674,-0.53782206773758,0.03879275545478
27,1365396993,9.19038581848145,-27.71609497070312,-140.15447998046875,4.38414907455444,1.29555869102478,8.16844654083252,0.63450300693512,-0.45567718148232,0.00055070605595
28,1365405326,9.19033622741699,-27.71624946594238,-140.15495300292969,4.38607311248779,1.30021512508392,8.19756603240967,0.96753931045532,-0.29743248224258,-0.10747732222080
29,1365413659,9.18954849243164,-27.71738243103027,-140.15661621093750,4.35611724853516,1.29877007007599,8.23179149627686,0.92478919029236,-0.40099084377289,0.01264062430710
30,1365421992,9.18807411193848,-27.71821975708008,-140.15646362304688,4.34452962875366,1.34426951408386,8.21355247497559,0.82999080419540,-0.36782035231590,-0.02889285422862
31,1365430325,9.18719577789307,-27.71879386901855,-140.15734863281250,4.37256860733032,1.34190917015076,8.20674324035645,0.87899088859558,-0.34515178203583,-0.06918404996395
32,1365438658,9.18632602691650,-27.71888923645020,-140.15968322753906,4.37278318405151,1.31290447711945,8.18740940093994,0.88372945785522,-0.28767347335815,-0.06977317482233
33,1365446991,9.18548393249512,-27.71931266784668,-140.16015625000000,4.36525869369507,1.32168102264404,8.22184276580811,0.87115299701691,-0.32891240715981,-0.10225203633308
34,1365455324,9.18453216552734,-27.71840476989746,-140.15974426269531,4.35630321502686,1.32626557350159,8.17850971221924,0.90834474563599,-0.15558086335659,-0.03437430039048
35,1365463657,9.18291854858398,-27.71712684631348,-140.15669250488281,4.36734724044800,1.33416259288788,8.22294425964355,0.80568295717239,-0.12292271852493,-0.07458864897490
