9.5202,2.1989,-1.7308,0.2057,-0.0757,0.1920
9.9510,0.6000,-1.7871,-0.0489,-0.1271,0.2227
10.4097,0.1944,-1.8908,0.1107,-0.1228,0.1893
10.0898,0.4015,-1.8954,0.3110,-0.0807,0.1537
9.5413,1.9060,-1.8597,0.2474,-0.1226,0.1337
9.9515,0.6013,-2.0305,0.1547,-0.1346,0.1386
10.4952,-0.1164,-1.9466,0.1951,-0.0816,0.1164
10.2779,0.2172,-1.8612,0.3007,-0.0823,0.1132
9.6765,0.6501,-1.7872,0.2912,-0.1683,0.0884
9.6373,0.9700,-2.0485,0.2189,-0.2440,0.0789
10.0173,0.5038,-2.3431,0.1274,-0.2068,0.0861
9.9418,0.3078,-2.4332,-0.0173,-0.1363,0.1109
10.1706,0.0010,-2.0202,-0.0030,-0.1939,0.1267
10.9101,-0.1277,-1.4659,0.0850,-0.4682,0.2013
10.7048,0.4667,-1.0360,0.1686,-0.8289,0.2839
10.9561,0.8334,-0.8506,0.0838,-1.3255,0.4628
11.8750,-0.8151,-2.0651,0.1306,-1.7186,0.5430
10.9725,0.6360,-3.8123,0.0684,-1.6445,0.5444
9.3417,0.3433,-1.7327,0.2568,-1.1819,0.3639
6.2629,0.4475,3.7464,1.8015,0.8533,-0.2750
8.5669,2.2295,1.0879,0.0552,2.3207,-1.0455
10.4798,-0.3705,-2.8930,-0.7578,3.2016,-1.3663
10.6818,-2.3893,-6.3898,0.0749,2.8905,-1.0706
10.2022,-0.9627,-7.3668,-0.1907,2.2044,-0.7892
7.9983,0.6223,-11.2767,-0.6348,1.1946,-0.4707
11.3851,2.5404,2.6956,-0.8379,-0.0042,-0.2507
10.6193,-0.1302,-1.4324,-0.6527,-0.3739,-0.1298
10.2813,0.0753,-1.0048,-0.3819,-0.2533,-0.2284
9.8739,1.1320,-0.7533,-0.1748,-0.2153,-0.2388
9.8183,1.9569,-0.6051,-0.2609,-0.2406,-0.2605
10.1496,1.2817,-0.8356,-0.3111,-0.2515,-0.2087
10.0902,1.0444,-1.1405,-0.2365,-0.1846,-0.2055
10.2647,1.4950,-0.5858,-0.1799,-0.1132,-0.2232
10.0449,1.9864,-0.9905,-0.2152,-0.0577,-0.1704
9.9578,1.5677,-0.7150,-0.2231,-0.0758,-0.1164
9.8339,1.6358,-0.5738,-0.1257,-0.1138,-0.1088
9.8723,1.8851,-0.9452,-0.0580,-0.1497,-0.0559
9.7712,1.9567,-0.9173,-0.0488,-0.2551,0.0140
9.8914,1.9549,-1.1368,-0.0235,-0.3297,0.0621
9.8480,1.7333,-1.1597,0.0005,-0.3012,0.0734
9.7956,1.7161,-1.1420,-0.0450,-0.3669,0.0999
9.8701,1.3324,-1.3028,0.0734,-0.4501,0.0940
10.1776,1.3357,-1.7736,0.2826,-0.4117,0.0626
9.6510,1.8311,-1.9980,0.3676,-0.4167,0.1021
9.7255,1.5470,-2.2548,0.3062,-0.3956,0.1211
10.0431,1.6712,-2.4311,0.2709,-0.3164,0.1270
10.1512,0.5982,-2.5553,0.2708,-0.1347,0.1273
10.1321,1.5657,-2.3399,0.4177,-0.0118,0.1027
10.0083,1.3174,-2.3154,0.4966,0.0340,0.1330
10.3926,1.2456,-2.1539,0.3689,0.0807,0.1683
10.0313,0.9924,-2.0508,0.5164,-0.0240,0.2003
10.3799,0.9507,-1.7815,0.5853,-0.1728,0.2226
9.7807,1.6251,-1.8966,0.4184,-0.3707,0.2597
10.0467,1.2763,-1.9519,0.3390,-0.5456,0.2899
10.2396,1.3782,-2.4147,0.3535,-0.7789,0.3009
10.2158,1.3208,-1.8342,0.7738,-1.0689,0.3202
10.7321,-0.2270,-2.0021,0.7255,-1.4184,0.4063
11.2131,-0.5902,-2.4725,1.0080,-1.6847,0.5604
10.8402,-0.8765,-4.6272,0.7694,-1.5435,0.6447
8.5462,1.8841,3.4931,0.6807,-0.6049,0.1638
8.1584,0.8813,3.4925,0.2028,1.2776,-0.4932
9.8948,0.0099,0.9640,-0.6911,2.5655,-0.9306
11.1983,-1.9998,-2.2809,-0.3243,3.2230,-1.1257
11.3388,-1.0145,-4.5545,-0.8584,3.0314,-1.0000
11.1714,-1.4176,-5.7217,-2.0353,2.5897,-0.7654
9.9619,-1.7085,-6.5492,-0.7374,1.6809,-0.0186
8.6315,1.1626,-5.7719,0.3289,0.8272,-0.1548
8.0727,1.5210,-7.5468,0.4062,0.0816,-0.1039
13.7502,3.6744,1.3672,0.0440,-0.6848,-0.3035
10.0598,0.9089,-1.3983,-0.5596,-0.7672,0.0849
10.5098,-0.6490,-0.4075,-0.5661,-0.5708,-0.2388
9.7265,1.2907,-0.3407,-0.1509,-0.5114,-0.2954
9.9452,2.0861,-1.0482,-0.2457,-0.4872,-0.2771
10.3874,1.0785,-1.1472,-0.4417,-0.3512,-0.2270
10.4167,1.0159,-1.1456,-0.4052,-0.1425,-0.2784
10.2618,1.1727,-1.1066,-0.2988,0.0321,-0.3023
10.0093,1.4481,-0.6298,-0.0094,0.0907,-0.3017
9.6611,2.3388,-0.7949,0.1301,0.0067,-0.2143
9.7659,2.1563,-0.5628,0.1114,-0.0654,-0.1487
9.7132,1.7239,-0.7305,0.1250,-0.2043,-0.1077
9.6920,2.3567,-1.1860,0.0606,-0.3231,-0.0436
9.7074,2.3188,-1.1398,0.0147,-0.3627,0.0239
9.9054,1.6956,-1.3389,0.0500,-0.3821,0.0363
9.9510,1.6557,-1.1719,0.1489,-0.4346,0.0551
9.7897,2.0830,-1.7154,0.2682,-0.5339,0.0897
9.0296,1.9160,-2.0456,0.2615,-0.5961,0.1157
9.7734,1.5762,-2.3164,0.2002,-0.6691,0.1291
10.7372,0.8979,-2.4319,-0.0002,-0.5206,0.1061
9.9549,1.5474,-2.8556,0.2047,-0.2527,0.0322
9.8675,1.2050,-2.7403,0.5126,-0.0319,-0.0027
10.4720,1.8039,-2.3624,0.8019,-0.0141,0.0683
10.3562,2.0186,-2.3785,1.0452,-0.0975,0.1632
10.2030,1.4614,-2.3226,0.8987,-0.2194,0.2662
10.5609,1.6897,-2.0555,0.4924,-0.4289,0.3078
10.3377,1.2201,-1.7671,0.3109,-0.6369,0.3727
11.0219,0.7730,-1.2085,0.8705,-1.0113,0.4339
11.5139,1.8269,-0.7336,0.9166,-1.6678,0.5739
12.2335,0.3246,-2.4586,0.9120,-2.1654,0.7058
10.7939,0.6151,-4.7551,0.8541,-1.9758,0.7093
7.7451,2.7091,-4.7313,0.7640,-1.4310,0.3126
5.5930,0.0884,7.6351,1.7352,0.9954,-0.5279
9.4356,0.2078,4.4358,0.2268,2.8365,-1.2831
11.9316,-1.3900,-1.3275,-0.8259,3.9955,-1.6731
13.4467,-3.1441,-4.2244,-1.5214,4.2661,-1.4274
13.5991,-1.7893,-6.0739,-1.5730,3.8386,-0.7073
11.4865,0.1570,-10.6227,-1.3437,2.5912,-0.3590
9.2835,0.7040,-7.8613,-0.6018,1.0358,-0.1821
7.6622,0.1994,-5.9816,0.0303,0.0103,-0.1040
9.8733,6.9102,-1.5071,0.5218,-0.4499,-0.1965
17.7943,-3.2736,0.8281,-0.4095,-1.0226,0.1515
9.4197,-0.0611,0.2789,-0.2021,-1.1212,-0.0997
9.7743,1.4101,-0.1139,-0.0287,-0.8572,-0.2368
10.2987,2.4803,-0.4725,-0.0424,-0.5434,-0.1850
10.3254,1.4229,-0.6026,-0.7120,-0.3107,-0.2649
10.1992,1.3686,-0.5250,0.1031,-0.3226,-0.2135
10.1138,1.9794,-0.6508,0.1353,-0.2004,-0.1691
9.8251,2.2266,-0.8645,-0.0350,-0.1017,-0.1398
9.8228,2.0591,-0.4806,-0.1799,-0.1180,-0.0960
9.1420,3.3969,-0.4247,-0.3785,-0.2479,-0.0824
10.3350,0.6036,-0.6000,-0.5205,-0.2849,0.0361
9.8272,1.6914,-0.9129,-0.3940,-0.4004,0.0570
10.1521,1.4563,-0.9474,-0.0493,-0.3694,0.0467
9.6892,1.9207,-0.9843,0.0182,-0.3608,0.0855
9.8695,1.7735,-0.7279,0.0208,-0.5778,0.1518
9.6376,2.0533,-1.5875,0.0666,-0.8129,0.2083
9.6211,1.3798,-1.9498,0.1508,-0.7902,0.1982
10.1410,0.7057,-2.7122,0.1157,-0.5479,0.1013
10.2293,1.5368,-2.5312,0.0578,-0.3339,0.0740
10.2824,0.7139,-2.3990,0.2747,-0.1226,0.0507
10.0913,1.5736,-2.5084,0.4617,0.0117,0.0727
9.9326,2.0158,-2.0562,0.5520,-0.0290,0.1807
10.4537,1.5557,-2.1894,0.4763,-0.2544,0.2932
10.3583,0.5587,-1.8162,0.6131,-0.4460,0.3538
11.2708,0.3095,-1.7612,0.6915,-0.6646,0.3871
10.4172,1.7188,-1.8076,0.3952,-0.9405,0.4338
10.6879,1.7777,-1.5833,0.3893,-1.2291,0.5875
11.6973,1.1668,-1.1244,0.2483,-1.6822,0.7719
13.1317,0.5381,-0.5062,0.7693,-1.8747,0.9399
11.7922,1.1705,-4.6958,0.2961,-2.0475,1.1047
7.1945,-0.1351,-2.5803,-0.2666,-1.2119,0.9565
4.8426,1.3103,6.6156,-0.0664,1.4009,0.1759
9.0064,-0.7029,3.3448,-0.9303,3.5145,-0.4376
12.0465,-0.8240,-4.1509,-2.2616,4.2498,-0.6296
11.7877,-3.2676,-7.3174,-4.1778,3.7398,0.0245
11.3507,-1.6389,-8.4380,-3.4479,2.9609,0.8255
10.6583,2.6417,-8.2330,-2.5167,1.8417,0.5799
9.3348,2.2654,-6.6078,-1.8536,0.8488,0.2533
8.4585,2.5255,-5.0845,-0.7591,0.2097,-0.0524
8.2534,1.3582,-5.3510,-0.1804,-0.0006,-0.3414
19.1427,0.3649,4.4956,-0.0573,-0.2346,-0.6986
7.7661,0.4124,-0.4116,-0.4429,-0.7652,-0.2970
10.0814,0.5309,-0.8393,-0.2808,-0.7573,-0.5402
9.8205,0.9792,-0.5796,-0.4553,-0.6397,-0.4501
10.5915,0.8924,-1.1144,-0.5479,-0.6877,-0.4297
10.2076,0.5514,-1.3815,-0.8658,-0.5155,-0.3072
10.3286,0.2075,-1.4582,-0.4541,-0.3572,-0.3639
10.2564,0.9077,-1.7168,-0.1629,-0.2285,-0.2921
10.0245,1.0651,-1.5602,-0.0090,-0.0968,-0.2724
9.9791,0.6965,-1.6255,-0.0783,-0.0183,-0.2673
9.7393,0.9916,-1.8411,0.0052,0.0510,-0.2555
9.9057,1.6566,-1.3875,-0.0435,0.0025,-0.1504
9.9378,1.3188,-1.5160,-0.2155,-0.0505,-0.0912
9.8848,1.5697,-1.1921,-0.2004,-0.1181,-0.0544
9.7736,0.9791,-1.3470,-0.0587,-0.2124,-0.0083
9.8401,1.4305,-1.6069,-0.0223,-0.2899,0.0130
9.7971,1.5160,-1.6082,-0.0853,-0.3195,0.0796
9.9644,1.4247,-1.6028,0.0493,-0.3490,0.1044
10.0245,0.5264,-2.3867,0.2164,-0.2964,0.1152
10.5132,0.6248,-2.3909,0.2494,-0.0027,-0.0041
9.9607,1.1844,-2.1636,0.2810,0.2008,0.0187
9.9049,1.4672,-1.6921,0.4786,0.1645,0.0837
9.7117,1.2527,-1.7884,0.6029,0.0525,0.1620
9.8521,1.1040,-1.8273,0.4674,-0.0347,0.2419
10.2672,1.0560,-1.4153,0.4147,-0.2345,0.3070
10.5754,0.6371,-1.5710,0.3633,-0.5184,0.3875
10.8844,1.9630,-0.8674,0.2994,-0.8830,0.4793
