sep=,
DeviceTag:,LF-3
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-09-15_12:48:54_000 CEST
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,1685472416,13.76989555358887,-38.24613571166992,-0.87171071767807,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,1685480749,13.78345394134521,-38.25134277343750,-0.88056641817093,5.88659763336182,1.76973068714142,7.14053487777710,1.98967552185059,-1.15307593345642,-0.67852103710175
2,1685489082,13.79786586761475,-38.25518417358398,-0.88923299312592,5.89124155044556,1.76414012908936,7.17307376861572,2.05432581901550,-0.96742403507233,-0.74527180194855
3,1685497415,13.81088638305664,-38.25813293457031,-0.89779990911484,5.91650485992432,1.77910423278809,7.13720464706421,1.90564775466919,-0.85419625043869,-0.75135511159897
4,1685505748,13.82033252716064,-38.25929260253906,-0.90514075756073,5.89826250076294,1.78623867034912,7.15190792083740,1.60724210739136,-0.64915442466736,-0.65527623891830
5,1685514081,13.82793235778809,-38.25851058959961,-0.91185832023621,5.92279005050659,1.81070661544800,7.16033983230591,1.43293714523315,-0.40733036398888,-0.65309888124466
6,1685522414,13.83187389373779,-38.25674438476562,-0.91582226753235,5.88952207565308,1.78144419193268,7.11561250686646,1.18616950511932,-0.19473220407963,-0.42966598272324
7,1685530747,13.83458805084229,-38.25247573852539,-0.91966927051544,5.89161729812622,1.81114971637726,7.14968776702881,1.05861067771912,0.06226820126176,-0.49034607410431
8,1685539080,13.83248424530029,-38.24695587158203,-0.92105633020401,5.88259840011597,1.82843089103699,7.14015293121338,0.64068883657455,0.29937916994095,-0.31371036171913
9,1685547413,13.82578468322754,-38.24075317382812,-0.91934156417847,5.87837076187134,1.82491195201874,7.16553211212158,0.31759095191956,0.44568771123886,-0.05457112938166
10,1685555746,13.81642055511475,-38.23423004150391,-0.91610181331635,5.87150430679321,1.79341804981232,7.18206214904785,0.13725386559963,0.48432675004005,0.09224965423346
11,1685564079,13.80589866638184,-38.22637557983398,-0.91260570287704,5.87035989761353,1.80519878864288,7.16040372848511,0.01517643406987,0.64620870351791,0.07813622802496
