stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
0,3.283202000000074,1.5074405348247326,0.09156793041374502,1.2499499999998989,0.4416489999998703,0.8083010000000286,0.6466666666667419,4.0915030000001025,4.533151999999973,491,544,False,False
1,4.533151999999973,1.4376945668258445,0.0961352156162895,1.2666160000001128,0.4333160000001044,0.8333000000000084,0.6578947368420534,5.366451999999981,5.7997680000000855,644,696,False,False
2,5.7997680000000855,1.2342301525816601,0.07108406069129838,1.316613999999845,0.44998199999986355,0.8666319999999814,0.6582278481013292,6.666400000000067,7.1163819999999305,800,854,True,True
3,7.1163819999999305,1.5394599002526514,0.08407311461564146,2.30824100000018,0.42498300000011113,1.883258000000069,0.8158844765342622,8.99964,9.42462300000011,1080,1131,True,True
4,9.42462300000011,1.4946114584359265,0.08558055325418418,1.2499499999998989,0.4583150000000842,0.7916349999998147,0.6333333333332363,10.216257999999925,10.67457300000001,1226,1281,False,False
5,10.67457300000001,1.475330144734219,0.08671156582812464,1.2332839999999123,0.4583149999998568,0.7749690000000555,0.6283783783784681,11.449542000000065,11.907856999999922,1374,1429,False,False
6,11.907856999999922,1.346003594881463,0.08329923534643634,1.3499460000002728,0.4999800000000505,0.8499660000002223,0.6296296296296671,12.757823000000144,13.257803000000195,1531,1591,True,True
7,13.257803000000195,1.6909390591262907,0.08312130296955503,2.508232999999791,0.47498099999984333,2.0332519999999477,0.8106312292359271,15.291055000000142,15.766035999999986,1835,1892,True,True
8,15.766035999999986,1.5194998143255938,0.08269169346741576,1.2499500000001262,0.49164700000005723,0.758303000000069,0.6066666666666606,16.524339000000055,17.01598600000011,1983,2042,False,False
9,17.01598600000011,1.4479367524457056,0.0847832986724998,1.224950999999919,0.47498099999984333,0.7499700000000757,0.6122448979592859,17.765956000000187,18.24093700000003,2132,2189,False,False
10,18.24093700000003,1.1420399194963253,0.07687969344627545,1.2582829999998921,0.49164699999982986,0.7666360000000623,0.6092715231789096,19.007573000000093,19.499219999999923,2281,2340,True,True
11,19.499219999999923,1.5158589395468522,0.07937851821529796,2.574897000000192,0.4583150000000842,2.1165820000001077,0.82200647249189,21.61580200000003,22.074117000000115,2594,2649,True,True
12,22.074117000000115,1.537204849559361,0.08772333403062188,1.2666159999998854,0.46664800000007745,0.7999679999998079,0.6315789473683265,22.874084999999923,23.340733,2745,2801,False,False
13,23.340733,1.4985902168073129,0.0853603843947165,1.224950999999919,0.4416489999998703,0.7833020000000488,0.6394557823130073,24.12403500000005,24.56568399999992,2895,2948,False,False
14,24.56568399999992,1.2252182362791055,0.078499665149518,1.2499500000001262,0.3916509999999107,0.8582990000002155,0.6866666666667698,25.423983000000135,25.815634000000045,3051,3098,True,True
15,25.815634000000045,1.6454342111296445,0.08867495896881537,2.499900000000025,0.4583150000000842,2.041584999999941,0.8166666666666348,27.857218999999986,28.31553400000007,3343,3398,True,True
16,28.31553400000007,1.5665765643879723,0.09573116227939668,1.2416169999999056,0.46664799999985007,0.7749690000000555,0.6241610738255955,29.090503000000126,29.557150999999976,3491,3547,False,False
17,29.557150999999976,1.5072068905720502,0.08804934660194301,1.2499500000001262,0.4583150000000842,0.791635000000042,0.633333333333303,30.34878600000002,30.807101000000102,3642,3697,False,False
18,30.807101000000102,1.1118548209161114,0.07875866668224825,1.308281000000079,0.46664800000007745,0.8416330000000016,0.6433121019107904,31.648734000000104,32.11538200000018,3798,3854,True,True
19,32.11538200000018,1.5954788694723243,0.0896892685030532,2.291574999999739,0.47498099999984333,1.8165939999998955,0.7927272727273175,33.93197600000008,34.40695699999992,4072,4129,True,True
20,34.40695699999992,1.5191878540550452,0.09073316633078414,1.2666160000001128,0.47498099999984333,0.7916350000002694,0.6250000000001571,35.19859200000019,35.67357300000003,4224,4281,False,False
21,35.67357300000003,1.4867255003890423,0.08391297172680097,1.2582829999998921,0.47498099999984333,0.7833020000000488,0.6225165562914828,36.45687500000008,36.931855999999925,4375,4432,False,False
22,36.931855999999925,1.2455644457450126,0.07537291488599085,1.2999480000000858,0.4166499999998905,0.8832980000001953,0.6794871794872849,37.81515400000012,38.23180400000001,4538,4588,True,True
23,38.23180400000001,1.5962555374909582,0.0819640368744911,2.674893000000111,0.4999800000000505,2.1749130000000605,0.8130841121495216,40.40671700000007,40.90669700000012,4849,4909,True,True
24,40.90669700000012,1.4887111097729104,0.08290610666389517,1.2666159999998854,0.46664800000007745,0.7999679999998079,0.6315789473683265,41.70666499999993,42.17331300000001,5005,5061,False,False
25,42.17331300000001,1.4264739770725108,0.07800085993700226,1.2832820000000993,0.49164700000005723,0.791635000000042,0.6168831168831019,42.96494800000005,43.45659500000011,5156,5215,False,False
26,43.45659500000011,1.3336073953079919,0.07485046452698962,1.366612000000032,0.5083130000000438,0.8582989999999882,0.6280487804877816,44.314894000000095,44.82320700000014,5318,5379,True,True
27,44.82320700000014,1.5019161561725287,0.08124783100443769,2.7915549999997893,0.47498099999984333,2.316573999999946,0.8298507462687,47.139781000000085,47.61476199999993,5657,5714,True,True
28,47.61476199999993,1.5269361477872754,0.08931424783327056,1.308281000000079,0.4416489999998703,0.8666320000002088,0.6624203821657246,48.48139400000014,48.92304300000001,5818,5871,False,False
29,48.92304300000001,1.4978809285293606,0.08690996370013465,1.2666160000001128,0.49164700000005723,0.7749690000000555,0.6118421052631473,49.69801200000006,50.18965900000012,5964,6023,False,False
30,50.18965900000012,1.2842221764904416,0.07530827416080622,1.3166140000000723,0.5083130000002711,0.8083009999998012,0.6139240506327267,50.99795999999992,51.50627300000019,6120,6181,True,True
