sep=,
DeviceTag:,LF-3
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-02_15:50:18_000 CEST
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,756454685,13.20112800598145,-35.57249450683594,24.50507926940918,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,756463018,13.18216991424561,-35.59273910522461,24.49565505981445,5.50840139389038,1.72672080993652,7.46553421020508,-1.95937407016754,-2.83712220191956,-0.40984058380127
2,756471351,13.16269588470459,-35.61468124389648,24.48627471923828,5.50398683547974,1.70590031147003,7.50414991378784,-1.98839461803436,-3.02912688255310,-0.38584002852440
3,756479684,13.14530467987061,-35.63777160644531,24.47455596923828,5.53932857513428,1.71610116958618,7.48493385314941,-1.93291413784027,-3.21859502792358,-0.55105179548264
4,756488017,13.12700939178467,-35.66146850585938,24.46243476867676,5.52872419357300,1.72569048404694,7.47046279907227,-2.03823971748352,-3.29136443138123,-0.59702926874161
5,756496350,13.10592174530029,-35.68373107910156,24.45074272155762,5.53220510482788,1.72273445129395,7.47082662582397,-2.34712219238281,-3.11757254600525,-0.59946268796921
6,756504683,13.08586692810059,-35.70499038696289,24.43759727478027,5.52096271514893,1.73218119144440,7.44816637039185,-2.35239839553833,-3.03430056571960,-0.73888093233109
7,756513016,13.06481456756592,-35.72395706176758,24.42632102966309,5.54344511032104,1.70169878005981,7.41526889801025,-2.34381771087646,-2.72616147994995,-0.62487202882767
8,756521349,13.04290103912354,-35.74138259887695,24.41577148437500,5.50303268432617,1.68810760974884,7.47025299072266,-2.36756229400635,-2.52662658691406,-0.62484645843506
9,756529682,13.01760768890381,-35.75819778442383,24.40727233886719,5.53705358505249,1.73551356792450,7.44871568679810,-2.65848851203918,-2.41177225112915,-0.42031678557396
10,756538015,12.99031066894531,-35.77158355712891,24.40182876586914,5.50581741333008,1.72283637523651,7.47709417343140,-2.65515899658203,-1.94111096858978,-0.24939301609993
11,756546348,12.96322441101074,-35.78447341918945,24.39764785766602,5.50953960418701,1.73297297954559,7.53018712997437,-2.57132363319397,-1.85973441600800,-0.12001550942659
12,756554681,12.93535327911377,-35.79901123046875,24.39624023437500,5.51639413833618,1.73932433128357,7.48035430908203,-2.43820619583130,-1.98347675800323,0.16531427204609
13,756563014,12.90949726104736,-35.81492996215820,24.39769935607910,5.51936292648315,1.72547864913940,7.57094335556030,-1.99976754188538,-2.08557534217834,0.47189110517502
14,756571347,12.88941287994385,-35.82929992675781,24.40114784240723,5.53718614578247,1.74513769149780,7.51423406600952,-1.19517314434052,-1.86739289760590,0.64271235466003
15,756579680,12.87091064453125,-35.83928680419922,24.40805053710938,5.54101419448853,1.78817129135132,7.52026748657227,-0.76201075315475,-1.27898287773132,0.85239058732986
16,756588013,12.85160636901855,-35.84382247924805,24.42164230346680,5.51906919479370,1.78891885280609,7.50532054901123,-0.35966226458549,-0.49375277757645,1.31590580940247
17,756596346,12.83432960510254,-35.84119796752930,24.43997383117676,5.61926651000977,1.84457516670227,7.47128057479858,0.18864883482456,0.44281893968582,1.59843087196350
18,756604679,12.81787204742432,-35.82994842529297,24.46590805053711,5.55896091461182,1.92564010620117,7.45828676223755,0.84929114580154,1.62214946746826,2.06804203987122
19,756613012,12.79740333557129,-35.81096649169922,24.50619506835938,5.63527965545654,2.01109147071838,7.46115779876709,1.37558698654175,2.83403587341309,3.22583127021790
20,756621345,12.78662395477295,-35.77923965454102,24.55998992919922,5.71431303024292,1.70186972618103,7.51215124130249,3.45592403411865,4.61143350601196,4.19428062438965
21,756629678,12.80238151550293,-35.70395660400391,24.63656234741211,6.21061658859253,1.39175403118134,7.15311431884766,8.23177623748779,10.20220375061035,5.20166349411011
22,756638011,12.78545665740967,-35.63199615478516,24.73439025878906,5.87436914443970,2.63889265060425,8.23025131225586,5.81599569320679,10.27651023864746,7.29521846771240
23,756646344,12.81473636627197,-35.52219390869141,24.87026023864746,5.27488660812378,1.94668519496918,7.47810125350952,13.97280120849609,15.52733039855957,9.94229793548584
24,756654677,12.81587219238281,-35.45503234863281,25.02291107177734,6.17505741119385,1.54550409317017,7.74942731857300,11.77471446990967,10.91410255432129,12.66545009613037
25,756663010,12.87687301635742,-35.38320159912109,25.23253822326660,5.91609907150269,1.35481977462769,7.31740617752075,22.90257835388184,12.70649051666260,17.98028564453125
26,756671343,12.95560836791992,-35.32919692993164,25.51661109924316,6.28454256057739,2.00821757316589,7.65534877777100,30.14769363403320,12.27031326293945,25.58069419860840
27,756679676,13.07326316833496,-35.29763793945312,25.88160324096680,6.24202680587769,1.64057838916779,6.46031570434570,40.41042709350586,11.47835540771484,33.90085983276367
28,756688009,13.29810047149658,-35.30886077880859,26.30915069580078,6.37695455551147,2.45500087738037,6.22677469253540,57.63520050048828,7.98517084121704,40.98403167724609
29,756696342,13.59834861755371,-35.38559341430664,26.77752304077148,6.15806055068970,3.93503284454346,6.68239212036133,69.52037811279297,1.44536876678467,46.65989303588867
30,756704675,13.82943153381348,-35.45241928100586,27.27045249938965,6.50394868850708,5.33181238174438,7.95961141586304,63.01591873168945,3.38824415206909,48.64113616943359
31,756713008,13.98555469512939,-35.48163604736328,27.70384216308594,6.36219787597656,6.73003578186035,8.27351856231689,49.90791320800781,6.52589130401611,41.86795806884766
32,756721341,14.17109107971191,-35.40434646606445,27.88385200500488,6.14553737640381,7.08966541290283,7.91529464721680,35.76676559448242,13.01445674896240,14.74516296386719
33,756729674,14.61662006378174,-35.26652526855469,27.74992561340332,4.89729309082031,7.57843589782715,6.98412084579468,45.14403152465820,12.50182247161865,-16.88136672973633
34,756738007,15.19125461578369,-35.08463287353516,27.39712333679199,4.10370779037476,8.42644500732422,6.81845712661743,45.55926895141602,11.94106292724609,-39.13984298706055
35,756746340,15.76354026794434,-34.87822723388672,26.88170051574707,3.09548449516296,7.03337287902832,6.20201301574707,34.18814086914062,10.08756446838379,-55.52041625976562
36,756754673,16.41536331176758,-34.67757415771484,26.20710372924805,2.47466969490051,5.23003530502319,6.13677644729614,33.02555465698242,4.45308399200439,-70.64251708984375
37,756763006,17.17493057250977,-34.46794128417969,25.39581298828125,2.43843817710876,4.02448701858521,6.55429172515869,36.87772750854492,0.66441255807877,-84.08827209472656
38,756771339,18.01496887207031,-34.21586227416992,24.48556327819824,2.53282427787781,3.41745233535767,7.08936405181885,40.15888977050781,1.30889964103699,-95.18731689453125
39,756779672,18.89770889282227,-33.92085266113281,23.50857925415039,2.20120048522949,2.90235018730164,6.95279312133789,41.22697067260742,2.57528328895569,-103.40248107910156
40,756788005,19.79842758178711,-33.62511444091797,22.47286987304688,1.79879832267761,2.22721624374390,6.46012878417969,39.96698379516602,-1.00433325767517,-109.30954742431641
41,756796338,20.66883850097656,-33.39026641845703,21.40396118164062,2.31551647186279,3.96162724494934,7.05284118652344,34.61064910888672,-10.80878448486328,-110.17294311523438
42,756804671,20.75128364562988,-33.41346740722656,20.51308250427246,4.00832843780518,7.55463218688965,9.42657470703125,-47.98838424682617,-34.42836761474609,-82.56824493408203
43,756813004,20.41709709167480,-33.49954605102539,19.81001472473145,6.81307983398438,-5.05905199050903,5.19572591781616,-85.65119171142578,-34.68743896484375,-62.32930755615234
44,756821337,19.77315139770508,-33.61634445190430,19.42035484313965,6.85806179046631,-7.96613788604736,6.74355363845825,-102.15192413330078,-26.81289482116699,-31.84985923767090
45,756829670,19.01237487792969,-33.84243392944336,19.41217231750488,8.56695079803467,-8.28386592864990,7.33580303192139,-90.86789703369141,-26.12348556518555,8.16862392425537
46,756838003,17.92763710021973,-34.16725158691406,19.86802101135254,8.00219058990479,-10.24057674407959,6.07650518417358,-98.59961700439453,-22.86828422546387,55.28950881958008
47,756846336,16.96223831176758,-34.71084213256836,20.30649757385254,5.68826818466187,-9.01264381408691,11.36357116699219,-85.12043762207031,-49.48430633544922,60.88684082031250
48,756854669,16.39155197143555,-34.84277725219727,20.50297737121582,14.49574375152588,5.05142879486084,15.02747821807861,-54.03977203369141,-9.86488056182861,23.00852394104004
49,756863002,15.82339668273926,-34.79784011840820,20.72755432128906,2.92124176025391,3.91648840904236,0.84545135498047,-51.78750991821289,11.06410121917725,19.66430854797363
50,756871335,15.62366676330566,-35.15226745605469,20.66199111938477,4.47126960754395,6.13427257537842,8.69197940826416,-27.50676727294922,-42.95101165771484,5.25093030929565
51,756879668,15.38764762878418,-35.33797454833984,20.65398979187012,8.39534091949463,-0.75597983598709,7.01189565658569,-27.90513992309570,-21.94626235961914,5.13176631927490
52,756888001,15.35078334808350,-35.45667266845703,20.63638305664062,5.23839473724365,0.13988855481148,8.74298286437988,-4.64787006378174,-14.44664955139160,2.02129650115967
53,756896334,15.29743480682373,-35.54866409301758,20.60025787353516,5.79457712173462,2.04836511611938,6.96515655517578,-7.94490861892700,-11.84014225006104,-0.55430483818054
