stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
52,78.18853899999999,0.8967258563146874,0.036095624025061446,1.0666239999999902,0.4166500000000042,0.6499739999999861,0.6093749999999925,78.83851299999998,79.25516299999998,9461,9511,False,False
53,79.25516299999998,0.9041280908318905,0.034356397070456665,1.1749530000000163,0.4666480000000206,0.7083049999999957,0.6028368794326121,79.96346799999998,80.430116,9596,9652,False,False
54,80.430116,0.908332353168817,0.03646993314875885,1.1749530000000163,0.4999800000000505,0.6749729999999659,0.574468085106346,81.10508899999996,81.60506900000001,9733,9793,False,False
55,81.60506900000001,0.8269998560972676,0.035404992904185625,1.0749569999999835,0.42498299999999745,0.6499739999999861,0.604651162790694,82.255043,82.680026,9871,9922,False,False
56,82.680026,0.847716127433509,0.035310783745585175,1.1999519999999961,0.47498100000001386,0.7249709999999823,0.6041666666666539,83.40499699999998,83.879978,10009,10066,False,False
57,83.879978,0.622597540214233,0.03607383900023457,3.4581949999999892,0.44164899999998397,3.0165460000000053,0.8722891566265103,86.896524,87.33817299999998,10428,10481,True,True
58,87.33817299999998,0.775479412793225,0.04149470879375129,1.1416209999999865,0.44998199999997723,0.6916390000000092,0.6058394160584094,88.02981199999999,88.47979399999997,10564,10618,False,False
59,88.47979399999997,0.8696133442508511,0.0388531197372322,1.1582870000000298,0.4333159999999907,0.7249710000000391,0.6258992805755572,89.20476500000001,89.638081,10705,10757,False,False
60,89.638081,0.8432385924434158,0.03434769216689203,1.1916190000000029,0.4416490000000408,0.7499699999999621,0.629370629370596,90.38805099999996,90.8297,10847,10900,False,False
61,90.8297,0.8549724194721231,0.03911040345955286,1.224950999999976,0.46664799999996376,0.7583030000000122,0.6190476190476412,91.58800300000001,92.05465099999998,10991,11047,False,False
62,92.05465099999998,0.8946587456677665,0.03437305134153723,1.1916190000000029,0.4333159999999907,0.7583030000000122,0.636363636363645,92.81295399999999,93.24626999999998,11138,11190,False,False
63,93.24626999999998,0.8933723104901572,0.0374285650085715,1.1499540000000366,0.4499820000000341,0.6999720000000025,0.6086956521738959,93.94624199999998,94.39622400000002,11274,11328,False,False
64,94.39622400000002,0.8327348493518788,0.039935896320665125,1.1499539999999797,0.4666480000000206,0.6833059999999591,0.5942028985506995,95.07952999999998,95.546178,11410,11466,False,False
65,95.546178,0.805549683332167,0.034318327507811594,1.1832860000000096,0.4499820000000341,0.7333039999999755,0.6197183098591292,96.27948199999997,96.72946400000001,11554,11608,False,False
66,96.72946400000001,0.8743751718875378,0.03670527790319935,1.1499539999999797,0.4833140000000071,0.6666399999999726,0.5797101449275226,97.39610399999998,97.87941799999999,11688,11746,False,False
