stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
21,31.74873000000025,1.1864715036670952,0.0685383973,1.3416130000000521,0.4499820000000909,0.8916309999999612,0.6645962732918708,32.64036100000021,33.0903430000003,3917,3971,False,False
22,33.0903430000003,1.2222353077505148,0.0568945124,1.383277999999791,0.4999800000000505,0.8832979999997406,0.6385542168673788,33.97364100000004,34.473621000000094,4077,4137,False,False
23,34.473621000000094,1.2517036108639663,0.063608699,1.3749450000000252,0.4999800000000505,0.8749649999999747,0.6363636363636063,35.34858600000007,35.84856600000012,4242,4302,False,False
24,35.84856600000012,1.233381585440405,0.0634247236,1.3582790000000386,0.4499820000000909,0.9082969999999477,0.6687116564416603,36.75686300000007,37.20684500000016,4411,4465,False,False
25,37.20684500000016,1.1979627454479964,0.057504492000000004,1.308281000000079,0.4333160000001044,0.8749649999999747,0.6687898089171377,38.08181000000013,38.51512600000024,4570,4622,False,False
26,38.51512600000024,1.1798807385010581,0.06575737050000001,1.3416130000000521,0.45831500000031156,0.8832979999997406,0.658385093167483,39.39842399999998,39.85673900000029,4728,4783,False,False
27,39.85673900000029,1.2674360265360325,0.0600686452,1.3332799999998315,0.4999800000000505,0.833299999999781,0.6249999999999147,40.69003900000007,41.19001900000012,4883,4943,False,False
28,41.19001900000012,1.212579698319414,0.058704551,1.2999479999998584,0.49164699999982986,0.8083010000000286,0.6217948717949615,41.99832000000015,42.48996699999998,5040,5099,False,False
29,42.48996699999998,0.6378642478459848,0.0359287984,1.2916150000000926,0.3916509999999107,0.8999640000001818,0.6967741935484779,43.38993100000016,43.78158200000007,5207,5254,True,True
30,43.78158200000007,0.9995475014419927,0.0569790946,2.9832139999998617,0.46664800000007745,2.5165659999997843,0.8435754189943802,46.298147999999856,46.76479599999993,5556,5612,True,True
31,46.76479599999993,1.2333384512317773,0.0622186505,1.3416130000000521,0.4333160000001044,0.9082969999999477,0.6770186335403074,47.67309299999988,48.106408999999985,5721,5773,False,False
32,48.106408999999985,1.189202372977479,0.0583801836,1.2999480000003132,0.44164900000032503,0.8582989999999882,0.660256410256242,48.96470799999997,49.4063570000003,5876,5929,False,False
33,49.4063570000003,1.2147193108157028,0.0589174562,1.383277999999791,0.49164699999982986,0.8916309999999612,0.6445783132530813,50.29798800000026,50.78963500000009,6036,6095,False,False
34,50.78963500000009,1.261861670408491,0.0650491638,1.3332799999998315,0.4166499999996631,0.9166300000001684,0.6875000000002132,51.70626500000026,52.12291499999992,6205,6255,False,False
