sep=,
DeviceTag:,RF-3
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-02_16:15:23_000 CEST
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,2261864404,1.06913292407990,-12.73154258728027,-128.52932739257812,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,2261872737,1.07728195190430,-12.73327445983887,-128.51823425292969,3.31412982940674,0.43075269460678,9.52029800415039,1.45800065994263,-1.62560749053955,-0.94493478536606
2,2261881070,1.08595788478851,-12.74307155609131,-128.51152038574219,3.30958175659180,0.42983925342560,9.53984355926514,1.38161909580231,-1.83062374591827,-1.02400600910187
3,2261889403,1.09428107738495,-12.75509357452393,-128.50541687011719,3.32053947448730,0.44362461566925,9.52840137481689,1.31302404403687,-2.09124851226807,-1.09864580631256
4,2261897736,1.10140633583069,-12.76287555694580,-128.49414062500000,3.32343602180481,0.42327320575714,9.57286453247070,1.34140479564667,-2.35028529167175,-0.90858805179596
5,2261906069,1.10920715332031,-12.77171325683594,-128.48248291015625,3.36022472381592,0.43540629744530,9.54714202880859,1.43187415599823,-2.47564125061035,-0.86179089546204
6,2261914402,1.11866962909698,-12.78753948211670,-128.47305297851562,3.39413619041443,0.45867055654526,9.49665737152100,1.53955662250519,-2.52996921539307,-0.69332617521286
7,2261922735,1.12576401233673,-12.79634380340576,-128.45855712890625,3.39734983444214,0.47467741370201,9.54232978820801,1.42385685443878,-2.46659970283508,-0.53057324886322
8,2261931068,1.13236832618713,-12.81039714813232,-128.44822692871094,3.37528967857361,0.49520850181580,9.54398727416992,1.22260606288910,-2.30438494682312,-0.58864080905914
9,2261939401,1.13672399520874,-12.82295036315918,-128.43716430664062,3.34971833229065,0.52635091543198,9.51791954040527,0.96728318929672,-2.11540293693542,-0.50831454992294
10,2261947734,1.13728547096252,-12.82801055908203,-128.42277526855469,3.36166334152222,0.52017694711685,9.51485252380371,0.63739746809006,-2.01499509811401,-0.55167937278748
11,2261956067,1.13555645942688,-12.83366584777832,-128.40863037109375,3.38406395912170,0.48563134670258,9.50466918945312,0.35622999072075,-2.08809804916382,-0.57760101556778
12,2261964400,1.13281297683716,-12.84518146514893,-128.39830017089844,3.39099574089050,0.47416278719902,9.55121803283691,0.10134272277355,-1.98051822185516,-0.60119163990021
13,2261972733,1.12782180309296,-12.85048770904541,-128.38375854492188,3.38688206672668,0.44427144527435,9.54639530181885,-0.02428229525685,-2.04447698593140,-0.53303223848343
14,2261981066,1.12478888034821,-12.86219406127930,-128.37312316894531,3.36634325981140,0.41788372397423,9.53141689300537,0.07716289162636,-1.99417090415955,-0.53505581617355
15,2261989399,1.12483394145966,-12.87233734130859,-128.36312866210938,3.36897039413452,0.40876302123070,9.52388668060303,0.42938423156738,-1.79732525348663,-0.60823559761047
16,2261997732,1.12561750411987,-12.87563037872314,-128.34840393066406,3.36517381668091,0.38984927535057,9.52162742614746,0.67461490631104,-1.80326771736145,-0.51771485805511
17,2262006065,1.12823104858398,-12.87769126892090,-128.33432006835938,3.38506889343262,0.37792587280273,9.54846000671387,0.87676239013672,-1.65744590759277,-0.59463447332382
18,2262014398,1.13410687446594,-12.88593101501465,-128.32543945312500,3.38318324089050,0.41866210103035,9.52431869506836,1.09981119632721,-1.56205844879150,-0.75897538661957
19,2262022731,1.14006471633911,-12.88591480255127,-128.31437683105469,3.36088418960571,0.42035052180290,9.54198932647705,1.19724786281586,-1.41551959514618,-0.95228612422943
20,2262031064,1.14804077148438,-12.89349079132080,-128.30746459960938,3.36953091621399,0.42223671078682,9.52802181243896,1.29289126396179,-1.47617387771606,-0.96350502967834
21,2262039397,1.15512418746948,-12.89932441711426,-128.30053710937500,3.33712601661682,0.42824989557266,9.51987075805664,1.18372344970703,-1.25788950920105,-0.99657309055328
22,2262047730,1.16196870803833,-12.89939212799072,-128.29048156738281,3.33732151985168,0.44021967053413,9.54621696472168,1.27657496929169,-1.42699456214905,-1.06890761852264
23,2262056063,1.16856050491333,-12.90056324005127,-128.28027343750000,3.35057687759399,0.44335210323334,9.53449821472168,1.25108885765076,-1.55829310417175,-1.05013227462769
24,2262064396,1.17700910568237,-12.91118907928467,-128.27317810058594,3.37219452857971,0.43755918741226,9.53139495849609,1.34890961647034,-1.82598769664764,-0.96109735965729
25,2262072729,1.18557929992676,-12.91376209259033,-128.26257324218750,3.40899634361267,0.42646598815918,9.51636409759521,1.50093007087708,-1.72396600246429,-0.99823790788651
26,2262081062,1.19519937038422,-12.91979789733887,-128.25758361816406,3.41915011405945,0.45571431517601,9.51001739501953,1.43343651294708,-1.26746928691864,-1.22269546985626
27,2262089395,1.20564317703247,-12.92340183258057,-128.25283813476562,3.39999580383301,0.45352068543434,9.54367542266846,1.53161585330963,-0.96568226814270,-1.22397625446320
28,2262097728,1.21456682682037,-12.91733169555664,-128.24366760253906,3.37186694145203,0.45705351233482,9.53296947479248,1.50451612472534,-0.69086718559265,-1.18832123279572
29,2262106061,1.22523009777069,-12.91733455657959,-128.23925781250000,3.34262609481812,0.45632153749466,9.52288818359375,1.54009425640106,-0.52516865730286,-1.27456426620483
30,2262114394,1.23464274406433,-12.91152572631836,-128.23025512695312,3.33201050758362,0.47854253649712,9.54393196105957,1.55658972263336,-0.72352522611618,-1.20937609672546
31,2262122727,1.24359440803528,-12.90518283843994,-128.22166442871094,3.35115385055542,0.48579096794128,9.52286148071289,1.49117124080658,-0.65938729047775,-1.25814557075500
32,2262131060,1.25354373455048,-12.90530776977539,-128.21720886230469,3.37264251708984,0.49304360151291,9.52035903930664,1.46107447147369,-0.52939510345459,-1.27054309844971
33,2262139393,1.26035058498383,-12.89632701873779,-128.20854187011719,3.39404535293579,0.48377284407616,9.54076766967773,1.23636078834534,-0.34054124355316,-1.25548160076141
34,2262147726,1.26526796817780,-12.89391517639160,-128.20274353027344,3.38943910598755,0.48688685894012,9.58666896820068,0.88775092363358,-0.21405816078186,-1.12044346332550
35,2262156059,1.26888430118561,-12.89081954956055,-128.19734191894531,3.35539174079895,0.46064305305481,9.53905296325684,0.72056680917740,-0.12207745015621,-1.15799403190613
36,2262164392,1.27140712738037,-12.87905502319336,-128.18785095214844,3.33507037162781,0.45841857790947,9.50476932525635,0.74392700195312,-0.00484109064564,-1.16652345657349
37,2262172725,1.27588140964508,-12.86713600158691,-128.17846679687500,3.32163000106812,0.43799003958702,9.50406837463379,0.97296953201294,0.01179535500705,-1.18030393123627
38,2262181058,1.28213632106781,-12.86308479309082,-128.17349243164062,3.31150174140930,0.41377049684525,9.50184345245361,1.02737414836884,0.00162650388665,-1.22225999832153
39,2262189391,1.28967285156250,-12.85087108612061,-128.16569519042969,3.28028488159180,0.38726490736008,9.53143692016602,1.29722011089325,0.04368507489562,-1.36877346038818
40,2262197724,1.29938817024231,-12.84895801544189,-128.16404724121094,3.25252795219421,0.39186775684357,9.53219032287598,1.35075378417969,-0.25311985611916,-1.59177088737488
41,2262206057,1.31120443344116,-12.84904575347900,-128.16410827636719,3.23095059394836,0.37739011645317,9.53392124176025,1.55933046340942,-0.48851466178894,-1.76341199874878
42,2262214390,1.32416510581970,-12.84719944000244,-128.15975952148438,3.19258618354797,0.40198913216591,9.54096126556396,1.85789024829865,-1.20830023288727,-1.74202406406403
43,2262222723,1.33867609500885,-12.84997367858887,-128.15338134765625,3.22800278663635,0.45073178410530,9.52548503875732,2.09822845458984,-1.75805854797363,-1.49330985546112
