sep=,
DeviceTag:,RF-3
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-02_16:10:32_000 CEST
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,1970726050,-16.61161231994629,-15.12123680114746,120.43443298339844,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,1970734383,-16.54701614379883,-15.16491699218750,120.44876098632812,2.90128993988037,-2.81537318229675,9.14388847351074,7.53595352172852,-6.33086729049683,-4.40693044662476
2,1970742716,-16.47406196594238,-15.20827007293701,120.46450042724609,2.90653753280640,-2.76184964179993,9.25604724884033,8.62565803527832,-6.37594652175903,-4.50882244110107
3,1970751049,-16.40134048461914,-15.24933624267578,120.48197174072266,2.95775175094604,-2.69475102424622,9.37050151824951,8.65490913391113,-6.16929101943970,-4.22906398773193
4,1970759382,-16.33222961425781,-15.28536891937256,120.49847412109375,3.04595136642456,-2.61736273765564,9.38678073883057,8.15850639343262,-5.52196884155273,-3.87159252166748
5,1970767715,-16.27109146118164,-15.31813716888428,120.51653289794922,2.96439003944397,-2.49278974533081,9.45066833496094,7.28549480438232,-5.23216819763184,-3.87264180183411
6,1970776048,-16.21685791015625,-15.34938049316406,120.52909851074219,2.96353745460510,-2.45714592933655,9.48526763916016,6.24916839599609,-4.83763217926025,-4.14138650894165
7,1970784381,-16.17242622375488,-15.37484836578369,120.54047393798828,3.04516005516052,-2.50761961936951,9.42069339752197,5.03513193130493,-4.13482999801636,-4.07650613784790
8,1970792714,-16.13354873657227,-15.39251613616943,120.55292510986328,3.01395225524902,-2.53360724449158,9.34536552429199,4.43801259994507,-3.30738711357117,-3.98198914527893
9,1970801047,-16.09537124633789,-15.41007804870605,120.56400299072266,2.88836169242859,-2.62827515602112,9.15924644470215,4.31104230880737,-3.24988269805908,-4.12801551818848
10,1970809380,-16.05367469787598,-15.43189907073975,120.57482147216797,2.82478642463684,-2.75094270706177,9.14731121063232,4.69108009338379,-3.69459700584412,-4.00680875778198
