,timestamp,GyrX,GyrY,GyrZ,AccX,AccY,AccZ
0,1787.668328,0.0,0.0,0.0,0.0,0.0,0.0
1,1787.676661,1.02763020992279,-1.64310193061829,-0.93881291151047,0.513203436014604,-0.1326203589536704,0.8803086378136459
2,1787.684994,1.0704060792923,-1.87532043457031,-0.79304224252701,0.5114283853647663,-0.1333633490971153,0.8794195797978611
3,1787.693327,1.12176251411438,-1.75875020027161,-0.67654877901077,0.5118348647137082,-0.13288988142597447,0.8795837480194714
4,1787.70166,1.03485345840454,-1.72140455245972,-0.78797072172165,0.5098669382990622,-0.1335654696639704,0.8776382524140031
5,1787.709993,1.02957701683044,-1.68131828308105,-0.85141712427139,0.5102445641342469,-0.13490976119528061,0.8801445669057417
6,1787.718326,1.26773798465729,-1.66167211532593,-0.98151183128357,0.5120841337710009,-0.1343149068404214,0.8784582176987009
7,1787.726659,1.32442235946655,-1.70206582546234,-1.02866756916046,0.5098547740858428,-0.13426129915276327,0.875749685326401
8,1787.734992,1.31079578399658,-1.67586266994476,-1.06375932693481,0.5098825571488357,-0.13289089105567142,0.8794992797228754
9,1787.743325,1.24345576763153,-1.96343374252319,-0.95863831043243,0.5077914802395571,-0.13289855451,0.8825668023557081
10,1787.751658,1.1321108341217,-2.03389859199524,-1.0556138753891,0.5101816508234766,-0.1322159110283367,0.8810183466697223
11,1787.759991,1.05416667461395,-2.27326321601868,-0.85505449771881,0.512743482784349,-0.12905676754153467,0.878856425382653
12,1787.768324,0.84215772151947,-2.12764644622803,-0.75953894853592,0.5139097388909786,-0.1314896953349214,0.876438666363152
13,1787.776657,0.85291564464569,-2.11471128463745,-0.85771834850311,0.5105483775236173,-0.13206681426690509,0.8781804843824734
14,1787.7849899999999,0.86490315198898,-2.11033129692078,-0.77890330553055,0.5116563427204989,-0.13256182475965816,0.8796016537413306
15,1787.7933229999999,0.86633741855621,-1.98989319801331,-0.71258801221848,0.5130775607362081,-0.1318857012962806,0.8804868192088846
16,1787.8016559999999,0.8868288397789,-2.00111198425293,-0.81153577566147,0.5118486346030724,-0.13209261456314386,0.8770513534545897
17,1787.8099889999999,0.96216034889221,-1.97242414951324,-0.87690329551697,0.5122375001712725,-0.13307649262097448,0.8766075056426377
18,1787.8183219999999,0.90309393405914,-1.86860978603363,-0.8888908624649,0.5142664909362795,-0.13073664538714386,0.8783232435888173
19,1787.8266549999998,0.92314994335175,-1.91771221160889,-0.77780187129974,0.5127040220766653,-0.13040869819874693,0.8760487303441887
20,1787.8349879999998,0.74497711658478,-2.02498435974121,-0.67011958360672,0.5117480608881734,-0.12836310328269487,0.878347572015256
21,1787.8433209999998,0.60896551609039,-1.93087780475616,-0.68868988752365,0.5117162879632438,-0.12765700719794487,0.8805545495480909
22,1787.8516539999998,0.43758070468903,-2.06653046607971,-0.57924026250839,0.5127805593062418,-0.1276996306010653,0.8772913290529836
23,1787.8599869999998,0.40576788783073,-1.85879933834076,-0.60362499952316,0.5137329198876204,-0.12981183674870714,0.8760647871056377
24,1787.8683199999998,0.34478041529655,-1.78938496112823,-0.55628997087479,0.5163403433196397,-0.13037366526467448,0.873824820226552
25,1787.8766529999998,0.34872505068779,-1.62143242359161,-0.30240169167519,0.5147273686467387,-0.1296122585024153,0.878115868081852
26,1787.884986,0.43673551082611,-1.61869156360626,-0.41228669881821,0.5157860931085081,-0.12976332586638772,0.8776569366455081
27,1787.893319,0.34841760993004,-1.51364755630493,-0.37422394752502,0.515248386227355,-0.12946718809556018,0.8779091737708264
28,1787.901652,0.45640721917152,-1.54484570026398,-0.24202890694141,0.5133493092595316,-0.1308211136837398,0.8779275660612142
29,1787.909985,0.33704489469528,-1.59494721889496,-0.24820192158222,0.5118114607674734,-0.13122474660678776,0.8785844335750652
30,1787.918318,0.33694243431091,-1.60181176662445,-0.19000640511513,0.5108158929007397,-0.13197214019541836,0.8777801357969949
31,1787.926651,0.22885037958622,-1.71033930778503,-0.1413905620575,0.5121909842199204,-0.13182966076597857,0.8788548683633611
32,1787.934984,0.3399393260479,-1.83692479133606,-0.14479726552963,0.5131462155556193,-0.13191990706385406,0.8769871264087908
33,1787.943317,0.12531766295433,-1.88484919071198,-0.11390650272369,0.5120967845527489,-0.1316667089656908,0.881414510765854
34,1787.95165,0.04937144368887,-1.82519364356995,-0.05888713151217,0.5127743798859266,-0.12980192291493367,0.8759214440170601
35,1787.959983,0.05641534924507,-1.79842662811279,-0.05330321937799,0.511661500346904,-0.13295506944461735,0.8773039798347315
36,1787.968316,0.19201712310314,-1.83249366283417,-0.19874086976051,0.5109370484644051,-0.13529155935559997,0.8763620804767224
37,1787.976649,0.24027432501316,-1.70975017547607,-0.23214180767536,0.5109061513628276,-0.135603315976201,0.8784577311301713
38,1787.984982,0.35510295629501,-1.68200981616974,-0.26198238134384,0.5098461618228836,-0.1367962238739949,0.8763822244138131
39,1787.993315,0.42797541618347,-1.5858541727066,-0.41331127285957,0.5108444058165255,-0.13566313957681428,0.879814186874701
40,1788.001648,0.58135348558426,-1.73854041099548,-0.56950688362122,0.5111244746616909,-0.1358082099836704,0.8795249705411947
41,1788.009981,0.69554167985916,-1.79681301116943,-0.59409654140472,0.5105721220678214,-0.1361118409098408,0.8781240424331357
42,1788.018314,0.73939329385757,-1.7282692193985,-0.5621811747551,0.5110263337894357,-0.1341854552833398,0.8779134555738796
43,1788.026647,0.841184258461,-1.75037431716919,-0.67193818092346,0.5144844736371724,-0.13259387746149184,0.8780363627842488
44,1788.03498,0.70271372795105,-1.71561574935913,-0.55577766895294,0.5122779826728663,-0.1330842777174347,0.8792225195437061
45,1788.043313,0.61654740571976,-1.6781165599823,-0.48316130042076,0.5105309097134336,-0.13260062859982857,0.8773371638083948
46,1788.051646,0.68486058712006,-1.74522578716278,-0.5683286190033,0.5134122712271552,-0.1325163792590704,0.8747117373408101
47,1788.0599789999999,0.60604560375214,-1.67824482917786,-0.4622857272625,0.5119211819707132,-0.13151965579208058,0.8769182283051163
48,1788.0683119999999,0.51570421457291,-1.72793638706207,-0.37432646751404,0.5103724830004632,-0.13275342328207856,0.8780394768228336
49,1788.0766449999999,0.58632266521454,-1.55568075180054,-0.34164270758629,0.5103716558339643,-0.13339950113880408,0.8785314949191346
50,1788.0849779999999,0.53319871425629,-1.68211233615875,-0.45644563436508,0.5104154470015541,-0.13430537009725713,0.8754891765360927
51,1788.0933109999999,0.50947993993759,-1.69361317157745,-0.49317649006844,0.5099186118768183,-0.13499363344542856,0.8770187533631613
52,1788.1016439999999,0.4084061384201,-1.78454375267029,-0.42204573750496,0.5099864395297306,-0.13570600626419999,0.878127740353954
53,1788.1099769999998,0.47554105520248,-1.78408265113831,-0.51133692264557,0.5092024316593091,-0.13506626596256222,0.8791440846968673
54,1788.1183099999998,0.44298535585403,-1.86953163146973,-0.4388230741024,0.5108505365799888,-0.135364070230601,0.880004532483159
55,1788.1266429999998,0.49121701717377,-1.867431640625,-0.37914189696312,0.5128941244008591,-0.1348699355612,0.8785170924906825
56,1788.1349759999998,0.44091060757637,-1.86502349376678,-0.59017753601074,0.5118880953107561,-0.13199961915308162,0.8797484028096101
57,1788.1433089999998,0.53750193119049,-1.73877108097076,-0.50144988298416,0.5135703086853031,-0.13517425984752449,0.8766653099838572
58,1788.1516419999998,0.53371101617813,-1.75449812412262,-0.41671797633171,0.5122553572362786,-0.13530249498328367,0.876229052640954
59,1788.159975,0.56342351436615,-1.70654833316803,-0.59770822525024,0.5137612868328478,-0.1348372016634255,0.8793190547398163
60,1788.168308,0.63542509078979,-1.62132978439331,-0.57637149095535,0.5135565874527908,-0.13321854630295102,0.8765022122130102
61,1788.176641,0.64149570465088,-1.49092769622803,-0.48943680524826,0.5114275095414142,-0.1368470459568255,0.8783131229634183
62,1788.184974,0.66334462165833,-1.57332873344421,-0.54604423046112,0.5109907169731296,-0.13554008639588672,0.878774487242407
63,1788.193307,0.62751024961472,-1.70593357086182,-0.48254656791687,0.5093445096697122,-0.13273085866655612,0.8780555335842837
64,1788.20164,0.64095777273178,-1.67391574382782,-0.49847859144211,0.5094030925205776,-0.13504169425185816,0.8777682635248929
65,1788.209973,0.6872426867485,-1.61233913898468,-0.51049166917801,0.512743482784349,-0.13427291597638774,0.8777202878679551
66,1788.218306,0.63524580001831,-1.53316569328308,-0.60103797912598,0.5102131318072888,-0.1343152596026051,0.8775257577701489
67,1788.226639,0.62248992919922,-1.86389672756195,-0.58835899829865,0.5099433295580806,-0.13656745151597652,0.8789542256569377
68,1788.234972,0.65806806087494,-1.58941447734833,-0.62780487537384,0.5119631728347469,-0.135369361663351,0.8777309923755877
69,1788.243305,0.64759182929993,-1.71318244934082,-0.71568727493286,0.510916661243049,-0.1367744256039051,0.8756647304612765
70,1788.251638,0.82379215955734,-1.67335224151611,-0.71512377262115,0.5119486244357357,-0.13619409531963161,0.8801982840713193
71,1788.259971,0.79776817560196,-1.61935758590698,-0.75656765699387,0.5106536709532449,-0.13617963207011327,0.8788127315287683
72,1788.268304,0.78969973325729,-1.79706907272339,-0.76847833395004,0.5095220585258643,-0.1329866112494959,0.8781038984960439
73,1788.276637,0.76062744855881,-1.98961126804352,-0.79509145021439,0.5108172066357674,-0.13233718823413468,0.8805467644516306
74,1788.28497,0.55307531356812,-1.81912291049957,-0.66038626432419,0.5132009545151072,-0.13408274066691528,0.8782318660191121
75,1788.293303,0.48801520466805,-1.81789350509644,-0.59191936254501,0.513145923614502,-0.13350379710294796,0.8766911954295876
76,1788.301636,0.58867913484573,-1.51874470710754,-0.47832018136978,0.5140216496525979,-0.1342577593667163,0.8772175652640204
77,1788.309969,0.57072359323502,-1.45486271381378,-0.55426639318466,0.5123960241979479,-0.133582244114,0.8771975186406347
78,1788.318302,0.71493178606033,-1.45686101913452,-0.54033231735229,0.5108269866631959,-0.1357564269279949,0.8762925984908121
79,1788.326635,0.88127052783966,-1.31859517097473,-0.62854766845703,0.5106503136303959,-0.1371341578814449,0.8745229487516438
80,1788.334968,1.0109041929245,-1.26928770542145,-0.60826116800308,0.5072651104051235,-0.13763032397445407,0.878791322513502
81,1788.3433009999999,1.0448431968689,-1.26439559459686,-0.73056924343109,0.5100294521876745,-0.1371277351768653,0.876606921760403
82,1788.3516339999999,1.13905215263367,-1.2842720746994,-0.75065076351166,0.5095794249554071,-0.13244894086098163,0.8812670805016345
83,1788.3599669999999,1.03710770606995,-1.58047521114349,-0.8096404671669,0.5073288022255408,-0.13559177213785611,0.880607196262904
84,1788.3682999999999,0.99850696325302,-1.75485682487488,-0.81624883413315,0.5074444595648315,-0.133685810225351,0.880506476577447
85,1788.3766329999999,0.91833430528641,-1.90690279006958,-0.90920287370682,0.5102401850174888,-0.13441546839110713,0.8784990894551182
86,1788.3849659999998,0.84973955154419,-1.91456186771393,-0.89421862363815,0.5106861737309674,-0.1339162734090061,0.8798459111427775
87,1788.3932989999998,0.97422456741333,-1.94511926174164,-0.8648390173912,0.5110039029802592,-0.13128722200588264,0.8828158281287366
88,1788.4016319999998,0.77461290359497,-1.96322858333588,-0.84583324193954,0.5124081397543152,-0.1325012834704653,0.878910434489348
89,1788.4099649999998,0.89246398210526,-1.7541651725769,-0.78561413288116,0.5099253265225152,-0.13486534965281632,0.8780087256918153
90,1788.4182979999998,0.87140917778015,-1.6663339138031,-0.96634817123413,0.5128530580170295,-0.1359863913789092,0.8761873050611846
91,1788.4266309999998,1.13982057571411,-1.56021428108215,-0.91278886795044,0.5133652687072754,-0.13632753673864897,0.8784688248926276
92,1788.4349639999998,1.12352991104126,-1.47489321231842,-0.92101097106934,0.5118351079979724,-0.13517612097214693,0.8799332988505458
93,1788.443297,1.15895450115204,-1.45555460453033,-0.96399176120758,0.5116234020311009,-0.13308696600855613,0.8807503447240714
94,1788.45163,1.06074941158295,-1.46713197231293,-0.86978256702423,0.5107517631686459,-0.13426481461038367,0.8807402240986725
95,1788.459963,1.09886348247528,-1.64717447757721,-0.79619294404984,0.5095256591329765,-0.13092329307478265,0.8784620129332256
96,1788.468296,0.9389026761055,-1.40778398513794,-0.82444536685944,0.509391706817004,-0.1351038168887704,0.8788577877745336
97,1788.476629,1.00170874595642,-1.52599370479584,-0.87710827589035,0.5086072123780541,-0.13154936080076224,0.8763618858493102
98,1788.484962,1.01174938678741,-1.30030655860901,-0.8050297498703,0.5130329910589724,-0.13185042507794387,0.8747144621245715
99,1788.493295,1.16891837120056,-1.15894162654877,-0.89398801326752,0.5121966770717071,-0.13436527884736324,0.8763627616726621
100,1788.501628,1.24281549453735,-0.96127659082413,-0.89045321941376,0.5120694880582847,-0.13313406584214182,0.8767434528895784
101,1788.509961,1.26030993461609,-1.03330373764038,-0.95950925350189,0.5135892362010723,-0.13029057152417245,0.8821626585357041
102,1788.518294,1.22483432292938,-1.04039907455444,-0.92418712377548,0.5113916494408428,-0.13278703300320407,0.8810541581134408
103,1788.526627,1.25818395614624,-1.07467079162598,-0.78051692247391,0.5130236489432194,-0.13033804844836835,0.8797574529842459
104,1788.53496,1.16213071346283,-0.77741771936417,-0.81537795066833,0.5112056342922907,-0.13090724847754692,0.8783333642142163
105,1788.543293,1.2841055393219,-0.72944223880768,-0.76087081432343,0.5111268101906284,-0.13634633044807243,0.8814521711699816
106,1788.551626,1.2168937921524,-0.58333855867386,-0.66668730974197,0.5094006596779337,-0.13516027100232142,0.8788355029359153
107,1788.559959,1.37434458732605,-0.67055505514145,-0.64196956157684,0.5092240353019867,-0.13339833337433468,0.8824710456692438
108,1788.568292,1.15836524963379,-0.80331367254257,-0.70428895950317,0.5090065391696225,-0.1338990245546612,0.8789209443695692
109,1788.576625,1.19007575511932,-0.67280906438828,-0.61305105686188,0.5097269038764796,-0.13180865316974896,0.8818586505189233
110,1788.584958,1.21412754058838,-0.8973177075386,-0.71069258451462,0.5071942660273336,-0.13286114955435,0.8818697442813794
111,1788.593291,1.18121325969696,-0.90300416946411,-0.79609042406082,0.5051826457588041,-0.13431098996376528,0.8800846216629958
112,1788.601624,1.01425957679749,-1.28816545009613,-0.68105685710907,0.5060789049888142,-0.13480873740449287,0.886831575510453
113,1788.609957,0.87878596782684,-1.58311319351196,-0.53669500350952,0.5050455794042469,-0.12927089418683776,0.8837198724552081
114,1788.61829,0.62138855457306,-1.80946636199951,-0.46443727612495,0.5111324057287102,-0.12782300005153774,0.8808133066916948
115,1788.6266229999999,0.42661786079407,-1.92280924320221,-0.39302480220795,0.5119664815007428,-0.12887273515973774,0.8828781089004203
116,1788.6349559999999,0.40177205204964,-1.91143655776978,-0.33160185813904,0.5114139829363142,-0.13167890967155,0.878210554317552
117,1788.6432889999999,0.35031306743622,-1.62688815593719,-0.13854739069939,0.510889608032849,-0.13218745893361633,0.8767517245545682
118,1788.6516219999999,0.69087994098663,-1.40496635437012,-0.35071009397507,0.5103860096055632,-0.13386107220941632,0.8783683971482877
119,1788.6599549999999,0.80309593677521,-1.29313468933105,-0.26290449500084,0.5113859565890562,-0.13580329564152957,0.8770830777226664
120,1788.6682879999998,0.9623396396637,-1.12986946105957,-0.40303993225098,0.5111399475409061,-0.13606677249986324,0.8776151890657388
121,1788.6766209999998,1.28825509548187,-0.95840775966644,-0.63016134500504,0.5103227070399694,-0.13718912796098368,0.8785691553232622
122,1788.6849539999998,1.43417918682098,-0.95538532733917,-0.6739616394043,0.5122590551570969,-0.13652512005397244,0.8818746099666672
123,1788.6932869999998,1.4823853969574,-0.72588175535202,-0.7060307264328,0.5077771751248101,-0.13363004947195203,0.8792438312452663
124,1788.7016199999998,1.62129139900208,-0.64786088466644,-0.73876583576202,0.5101819427645938,-0.1310858069633949,0.8823576752020388
125,1788.7099529999998,1.69093656539917,-0.61415261030197,-0.7218092083931,0.5109473150603622,-0.13308414391108878,0.8799081919144612
126,1788.7182859999998,1.74826109409332,-0.61727750301361,-0.74078929424286,0.5055752092478224,-0.13433327480238264,0.8824128520732019
127,1788.726619,1.97061824798584,-0.48100966215134,-0.98161429166794,0.5044882638113837,-0.13547223441454795,0.8805222413977796
128,1788.734952,2.18623900413513,-0.37207233905792,-1.09844088554382,0.5087996988880387,-0.13583359669665918,0.8793456213814868
129,1788.743285,2.32575988769531,-0.18752180039883,-1.14797878265381,0.508187887619953,-0.13396070927989692,0.8754342916060468
130,1788.751618,2.29965877532959,-0.07679147273302,-1.06501424312592,0.5086947947132346,-0.12907623028268572,0.8830269988702265
131,1788.759951,2.07284450531006,-0.24469278752804,-1.0441130399704,0.5093372597986336,-0.12836168006974796,0.8836678096226285
132,1788.768284,2.00348138809204,-0.31277543306351,-0.80559331178665,0.5092435466999908,-0.12768673653505305,0.8844653927550019
133,1788.776617,1.82156896591187,-0.37143203616142,-0.62772804498672,0.5112422729025081,-0.12542667437572858,0.8809649214452623
