,timestamp,GyrY,GyrX,GyrZ,AccY,AccX,AccZ
0,1970.72605,0.0,-0.0,0.0,0.0,-0.0,0.0
1,1970.734383,7.53595352172852,6.33086729049683,-4.40693044662476,0.29604999386534386,0.2872829777853826,0.9330498442357897
2,1970.742716,8.62565803527832,6.37594652175903,-4.50882244110107,0.2965854625312653,0.28182139202040096,0.9444946172286051
3,1970.751049,8.65490913391113,6.1692910194397,-4.22906398773193,0.3018114031577592,0.27497459431083876,0.9561736243111744
4,1970.759382,8.15850639343262,5.52196884155273,-3.87159252166748,0.31081136392087344,0.26707783037302446,0.9578347692684255
5,1970.767715,7.28549480438232,5.23216819763184,-3.87264180183411,0.30248877953509895,0.2543663005439602,0.9643539117307081
6,1970.776048,6.24916839599609,4.83763217926025,-4.14138650894165,0.30240178108215304,0.25072917646291326,0.9678844529755264
7,1970.784381,5.03513193130493,4.13482999801636,-4.0765061378479,0.3107306178735224,0.25587955299688875,0.961295244645099
8,1970.792714,4.43801259994507,3.30738711357117,-3.98198914527893,0.30754614849479794,0.25853135147873263,0.9536087269685704
9,1970.801047,4.31104230880737,3.24988269805908,-4.12801551818848,0.29473078494169286,0.2681913424511347,0.9346169841532805
10,1970.80938,4.69108009338379,3.69459700584412,-4.00680875778198,0.2882435127180449,0.2807084394960989,0.9333991031257469
11,1970.817713,5.39782953262329,4.42785692214966,-3.42698049545288,0.28776633496187143,0.2884904219179734,0.9381363343219367
12,1970.826046,6.46952819824219,5.47394132614136,-2.39859366416931,0.2857947836116867,0.28848847564385816,0.933494762498505
13,1970.834379,8.15884017944336,6.546462059021,-1.85375368595123,0.28361583242611016,0.2740169301324959,0.9304448536464142
14,1970.842712,9.70235252380371,7.59469938278198,-2.04250502586365,0.2850671933621775,0.26887969094879793,0.9362578878597336
15,1970.8510449999999,9.90073680877686,8.05501174926758,-2.08382105827332,0.29916057781297345,0.26926923771293776,0.9523879265298651
16,1970.8593779999999,9.30753517150879,7.66854381561279,-1.83257055282593,0.30896809636330097,0.2611859963864694,0.9534234416728111
17,1970.8677109999999,9.02091217041016,7.74128866195679,-1.913614153862,0.30142107788397343,0.247053345855401,0.9500534680424907
18,1970.8760439999999,9.1074104309082,7.83557367324829,-2.14375782012939,0.29281572419769897,0.24068735083755202,0.9382062055626693
19,1970.8843769999999,9.35781669616699,8.30321502685547,-2.55732583999634,0.2932442694294214,0.25065801581557956,0.9422111511230468
20,1970.8927099999999,8.52553081512451,8.49316883087158,-2.69997096061707,0.309682427620401,0.2649799901611949,0.9659269877842488
21,1970.9010429999998,6.71291494369507,7.96835851669312,-1.95920729637146,0.34282285339978263,0.2768794857725806,0.9909647338244377
22,1970.9093759999998,4.99560880661011,5.56971311569214,-1.04272997379303,0.3597456338454265,0.2609208408667112,0.9856539356465244
23,1970.9177089999998,4.4526629447937,3.16107845306396,-0.78238677978516,0.3389392093736296,0.23554765448278264,0.9648033064238877
24,1970.9260419999998,4.2099175453186,1.92196404933929,-1.84827208518982,0.2952086925506592,0.22040770978343774,0.9492930587457152
25,1970.9343749999998,3.75019264221191,2.27761745452881,-2.98656845092773,0.2821659798524816,0.2280627708045806,0.943958710651008
26,1970.9427079999998,3.52483916282654,3.47677397727966,-3.15657043457031,0.28792646466469285,0.24928980944107956,0.9467123965827785
27,1970.9510409999998,4.18279266357422,4.64140272140503,-2.57919979095459,0.2990032215507663,0.26036938842462043,0.9415213915766499
28,1970.9593739999998,5.67159509658813,5.17845630645752,-2.0551073551178,0.3046109481733673,0.26177316295857345,0.9409551231228571
29,1970.967707,6.76229953765869,5.47181558609009,-1.86855852603912,0.306966304779053,0.26040656226021935,0.9486570163648959
30,1970.97604,6.99600267410278,5.18526887893677,-1.72775685787201,0.3097679177109071,0.25188630940962853,0.9489188875470845
31,1970.984373,6.68269062042236,5.10939979553223,-1.59948098659515,0.3103483939657408,0.24066667167507858,0.9499025344848632
32,1970.992706,5.92035961151123,5.23214387893677,-1.70088803768158,0.3142403826421622,0.2350969947114286,0.9645827935666448
33,1971.001039,5.06397247314453,4.69695901870728,-1.50286388397217,0.3254808698381694,0.2329308159497316,0.967837547769352
34,1971.009372,4.09670257568359,3.8227710723877,-1.45768058300018,0.32629399883503774,0.23177579957611733,0.958800705111756
35,1971.017705,3.24707818031311,3.41140651702881,-1.4044029712677,0.3157314962270306,0.23317244588112349,0.9533596038818357
36,1971.026038,2.73881506919861,3.34619283676147,-1.47491908073425,0.30838229218307855,0.23360339962706222,0.9489669605177276
37,1971.034371,2.40196228027344,3.59475302696228,-1.64709782600403,0.3062559633838887,0.23705579796615914,0.9505934617957285
38,1971.042704,2.36530828475952,3.92735409736633,-1.66146731376648,0.30857310003163874,0.24412147852839286,0.9513946455352164
39,1971.051037,2.4938657283783,3.79956459999084,-1.48580503463745,0.31581219361752855,0.2517689977373398,0.9474867217394776
40,1971.05937,2.80241513252258,3.76401233673096,-1.41400837898254,0.31782914181144895,0.25259081198244693,0.9474461419241764
41,1971.067703,2.95502471923828,3.50287485122681,-1.48759794235229,0.3164678933669112,0.24680714217983976,0.9508007399889887
42,1971.076036,3.06701016426086,3.34447646141052,-1.36062836647034,0.3140715433626755,0.24077125958033976,0.9524002853704958
43,1971.084369,2.84721422195435,3.52879667282104,-1.40514576435089,0.315957142382252,0.23443803495290302,0.9614315811468631
44,1971.092702,2.16295552253723,3.21481680870056,-1.25837600231171,0.32616510683176425,0.23212172547165205,0.9565085780863857
45,1971.101035,1.76877808570862,2.53406739234924,-1.19851577281952,0.32430420116502445,0.23084489666685815,0.9528944443683234
46,1971.109368,1.26584267616272,2.22731137275696,-1.18698930740356,0.3162928260102561,0.23511626282516834,0.9577366770530235
47,1971.117701,0.81405884027481,1.98571789264679,-1.47018027305603,0.3195649507094398,0.23580261639186326,0.9545412842108274
48,1971.126034,0.66316539049149,1.77360653877258,-1.14708244800568,0.32118943272804695,0.23400910046635812,0.954423242685746
49,1971.1343669999999,0.76382923126221,1.79891324043274,-0.78925138711929,0.31847827288569286,0.23309447327438673,0.9540878996557122
50,1971.1426999999999,0.34957030415535,1.95662045478821,-0.69524723291397,0.3168616002919724,0.2431153764530102,0.9595410677851458
51,1971.1510329999999,-0.05827238038182,1.61146831512451,-0.80600309371948,0.32086287225995713,0.24855830231491427,0.9540915975765305
52,1971.1593659999999,0.01028411462903,1.29935884475708,-0.86927020549774,0.3159644409101836,0.24873718923451937,0.946875105098802
53,1971.1676989999999,0.30390006303787,1.52909290790558,-0.84926551580429,0.3078372624455663,0.24436529801816323,0.9474002098550601
54,1971.1760319999999,0.96764177083969,2.15215945243835,-0.98609673976898,0.2944620531432479,0.24290374347141835,0.943774398492307
55,1971.1843649999998,1.61045670509338,2.99348473548889,-1.16263020038605,0.293035142275752,0.2421159160380459,0.9424902468311541
56,1971.1926979999998,2.22202205657959,4.15339946746826,-1.30571138858795,0.3015860732720826,0.24706217707419897,0.9428169289413765
57,1971.2010309999998,2.99431705474854,4.5924015045166,-1.38050472736359,0.31388333865574386,0.2474669047764367,0.9433090443513825
58,1971.2093639999998,3.19495320320129,4.60940980911255,-1.38081204891205,0.32247105423285,0.2510846391016122,0.9572599372085254
59,1971.2176969999998,2.86373567581177,4.25534439086914,-1.52432870864868,0.32313225220660813,0.24342962673732244,0.9636249347608917
60,1971.2260299999998,2.58133864402771,4.28246927261353,-1.34871733188629,0.3172123188875163,0.2257085333065112,0.9566284685718763
61,1971.2343629999998,2.28096032142639,4.34957838058472,-1.26024580001831,0.3136161395481653,0.22030993383757957,0.9500414011429765
62,1971.242696,1.46686327457428,4.67344522476196,-1.50872957706451,0.3139496336177908,0.22586143746667958,0.9511753977561479
63,1971.251029,0.82904314994812,4.67211389541626,-1.66223585605621,0.31670378178966324,0.23738926770735713,0.9488648784403898
64,1971.259362,1.08188140392303,4.54237747192383,-1.79338085651398,0.31746859453162346,0.2418881533097245,0.9438045657410918
65,1971.267695,1.45858991146088,4.57316541671753,-1.78641366958618,0.3172045581194816,0.24873349131370098,0.9510775001681581
66,1971.276028,1.93550145626068,4.79595804214478,-1.74883759021759,0.3217005243106765,0.2485499819930714,0.9517764072028959
67,1971.284361,2.36192727088928,4.71199464797974,-1.56182813644409,0.320496729442051,0.2399841619997612,0.9430362740341499
68,1971.292694,2.77764630317688,4.60152053833008,-2.03018426895142,0.31684731950565304,0.23556933111073977,0.9470796585083009
69,1971.301027,2.65905213356018,4.65428590774536,-2.33391785621643,0.3172056042418184,0.2354904583522255,0.9509736664441163
70,1971.30936,2.47854852676392,4.50423765182495,-2.32643842697144,0.3237421658574316,0.23504060141894284,0.9489389341704704
71,1971.317693,2.51456212997437,4.60118722915649,-2.45074415206909,0.3239660846943755,0.23931062951379894,0.9506244075541591
72,1971.326026,2.55728673934937,4.27127647399902,-2.45297312736511,0.3262107956166173,0.23815215850362956,0.9504994567559693
73,1971.334359,2.79347562789917,4.03688049316406,-2.46910977363586,0.3261237971636714,0.23701237172496528,0.9478891139127764
74,1971.342692,2.83299851417542,3.55740761756897,-2.36655044555664,0.3266418710046887,0.2367771888265806,0.947482926504953
75,1971.351025,2.80438756942749,3.48392057418823,-2.15636014938354,0.3297945917869102,0.23251000715761735,0.9506177902221683
76,1971.359358,2.66171622276306,3.05598306655884,-1.88525879383087,0.32528568287285,0.22540355215267244,0.9462546329109041
77,1971.367691,2.23636603355408,2.80450248718262,-1.86638104915619,0.31794170944058164,0.22627497205928873,0.9464462435975366
78,1971.376024,1.21720123291016,3.41335272789001,-1.74617350101471,0.3195958234825908,0.23509726232411934,0.961222648620605
79,1971.384357,0.50287145376205,3.51199316978455,-1.35855340957642,0.33008412438996015,0.2348632715186296,0.956174110879703
80,1971.39269,0.06430453807116,2.87273907661438,-0.93243491649628,0.3354293229628581,0.23343008391711226,0.9582389130884285
81,1971.401023,-0.52340131998062,2.43857789039612,-0.59015196561813,0.3357842503761755,0.23348835049843264,0.9548648522824653
82,1971.409356,-0.86919349431992,2.15648818016052,-0.43101072311401,0.32828914875886833,0.22856500683998568,0.947023119245257
83,1971.4176889999999,-0.79547566175461,2.05595207214355,-0.57706302404404,0.31500736061407547,0.2304801648976847,0.9418228694370816
84,1971.4260219999999,-0.78310400247574,2.57138729095459,-0.76222842931747,0.3114449248021959,0.23977870843848365,0.9447569749793223
85,1971.4343549999999,-0.33139696717262,3.01123523712158,-0.92421275377274,0.31693378273321626,0.2446542953958316,0.9397390910557336
86,1971.4426879999999,0.49137064814568,3.15779972076416,-0.96673238277435,0.3232308796473908,0.24539718822557144,0.9422319762560786
87,1971.4510209999999,1.35049784183502,2.96559071540833,-0.86798959970474,0.3253500558892071,0.2423947198050367,0.9434534578907244
88,1971.4593539999998,1.76155495643616,2.71418690681458,-1.00441086292267,0.3292327997635826,0.23739449831904183,0.9466523540263274
89,1971.4676869999998,1.90468728542328,2.45614886283875,-1.09936308860779,0.32698568032712344,0.23380396317462548,0.9434491760876713
90,1971.4760199999998,1.7308691740036,2.18094992637634,-1.16885447502136,0.32584737758247245,0.23279494168807038,0.9492363248552591
91,1971.4843529999998,1.5453964471817,2.18507361412048,-1.19052410125732,0.3268826737695806,0.23441796400109077,0.9523952250577968
92,1971.4926859999998,0.88075822591782,2.25274634361267,-1.21293640136719,0.33055539033850817,0.23800022748051833,0.9593765103087133
93,1971.5010189999998,0.53365975618362,2.16063761711121,-0.82070565223694,0.3312389947930163,0.23492579557457752,0.9518369363278755
94,1971.5093519999998,0.59113812446594,1.98512876033783,-0.74883210659027,0.32481740932075304,0.2302632526475551,0.9459067364128264
95,1971.5176849999998,0.7472825050354,2.11401987075806,-0.75741291046143,0.32444606021958977,0.2329654596289806,0.9473874617596061
96,1971.526018,0.56380772590637,2.30079865455627,-0.86092013120651,0.32571709885889183,0.23431758491360405,0.9497635705130438
97,1971.534351,0.5978747010231,2.24777722358704,-0.90792220830917,0.3248730241035928,0.23852771642256732,0.9530193951665141
98,1971.542684,0.53719460964203,2.43632364273071,-0.89321953058243,0.32604952247775304,0.23698232611831324,0.9523095889967316
99,1971.551017,0.71559768915176,2.65140652656555,-0.71466279029846,0.3266108522609786,0.23700529215287142,0.9502723265667347
100,1971.55935,1.0325483083725,2.33606958389282,-0.63933134078979,0.331316967399753,0.23420793669564385,0.9467042222314949
101,1971.567683,1.0584442615509,2.14614009857178,-0.64537632465363,0.3289421723813428,0.23141921782980204,0.9476990602454356
102,1971.576016,0.6738977432251,1.92232286930084,-0.59368675947189,0.32820604285415306,0.23093274661472854,0.9549722866136203
103,1971.584349,0.45010617375374,1.57783687114716,-0.62427014112473,0.32617683313330814,0.23339889487441734,0.9472002301897327
104,1971.592682,0.40484583377838,1.45476055145264,-0.81350821256638,0.3241636071886337,0.23500851222446936,0.947192153152154
105,1971.601015,0.25279968976974,1.47110211849213,-0.74199312925339,0.32467411488902853,0.23853635301395304,0.9510536583102479
106,1971.609348,-0.38475140929222,1.61213421821594,-0.6894583106041,0.3344286461265724,0.24218055666709384,0.9555394308907642
107,1971.617681,-0.72708576917648,1.19398200511932,-0.33160188794136,0.3287665697993061,0.2351701502897306,0.9506063072048887
108,1971.626014,-0.31897407770157,0.9865066409111,-0.55454820394516,0.3252865343677755,0.23238493471729488,0.9394362508034224
109,1971.634347,-0.14510464668274,1.04262745380402,-0.86117613315582,0.3219910543792102,0.2331286790419602,0.9440840507040215
110,1971.64268,-0.04013750702143,1.32948124408722,-0.91073977947235,0.3195437606500122,0.23888013800796223,0.9442825706637631
111,1971.651013,0.36675742268562,1.39297890663147,-0.79027599096298,0.3178066623454194,0.23844950053156633,0.9392324759035694
112,1971.659346,0.91871851682663,1.56702756881714,-0.90103197097778,0.3173670963365204,0.2389165333339143,0.9411447875353754
113,1971.667679,1.15121901035309,1.93605220317841,-1.02723336219788,0.32158075546731735,0.23977330752781426,0.9485941517109775
114,1971.676012,1.25667285919189,2.0317211151123,-0.94759857654572,0.3256606082527,0.23788318342092038,0.9519698668499376
115,1971.684345,1.23136591911316,1.80370318889618,-0.83338475227356,0.32636946561385205,0.23174847875322654,0.9488173893519806
116,1971.692678,1.52621126174927,1.90454638004303,-0.77828842401505,0.32311765515074387,0.22740383537448164,0.9417126130084601
117,1971.7010109999999,1.59009325504303,1.8704537153244,-1.04910778999329,0.3179082091973755,0.22724300014729387,0.938756319941306
118,1971.7093439999999,1.5235732793808,2.41058135032654,-1.20304942131042,0.31786928371507245,0.23558329562751631,0.9468292703433908
119,1971.7176769999999,1.57818281650543,2.46946859359741,-1.16688215732574,0.3217122749406459,0.23907741721795508,0.9453848430088592
120,1971.7260099999999,1.84848976135254,2.53916501998901,-1.37248766422272,0.3148429247797755,0.2402258649164316,0.9391114176536091
121,1971.7343429999999,2.23390698432922,3.00239825248718,-1.56272447109222,0.31661765916006934,0.24429798126220711,0.9459041089427713
122,1971.7426759999998,2.14581990242004,3.34273457527161,-1.78351926803589,0.3263915801534847,0.24413434826597855,0.9471764856455275
123,1971.7510089999998,2.56038618087769,3.43266630172729,-1.44177424907684,0.32114354931578365,0.2420038836342949,0.9384720666067938
124,1971.7593419999998,3.73666858673096,3.44721484184265,-1.62512075901031,0.3103975130587204,0.23350798353856936,0.9195925264942396
125,1971.7676749999998,4.84599590301514,4.04284858703613,-1.91248667240143,0.3126082858260796,0.23675035457221835,0.9314950631589305
126,1971.7760079999998,5.47026586532593,4.97935628890991,-1.75419104099274,0.31969664048175406,0.2401858689833663,0.9476534201174367
127,1971.7843409999998,5.70489311218262,5.28191232681274,-1.66146767139435,0.3247449349383918,0.23760425801179796,0.9422893913424745
128,1971.7926739999998,6.07217454910278,5.56382083892822,-1.28194117546082,0.32397129097763366,0.2306849129345949,0.9455842387919519
129,1971.8010069999998,5.631507396698,6.48939180374146,-0.9606619477272,0.33189839246321734,0.2224698601936806,0.9625327830411947
130,1971.80934,4.84020662307739,7.19675540924072,-0.45101547241211,0.3307585083708469,0.19481880324227446,0.9655888226567478
131,1971.817673,3.6219174861908,7.24355316162109,-0.2206666469574,0.3339602752607694,0.1706007670383061,0.9572769671070336
132,1971.826006,1.39173662662506,7.33612251281738,-0.35760036110878,0.32911860212987754,0.17533011582432959,0.9590657876462357
133,1971.834339,-1.3404186964035,7.4365553855896,-0.57673013210297,0.3323966872935388,0.20133634002841222,0.9574228403519612
134,1971.842672,-2.80860114097595,7.01343441009521,-0.74219810962677,0.33345932863196526,0.22942637910648261,0.9377812366096336
135,1971.851005,-3.25441670417786,6.45376300811768,-0.72536957263947,0.33204185719392754,0.2525255631427377,0.9347930246469927
136,1971.859338,-3.35818004608154,6.92550086975098,-0.11224158108234,0.3372490892604908,0.26222983185125814,0.9511631362292234
137,1971.867671,-2.49503111839294,7.15236520767212,0.60712140798569,0.3354310989379888,0.24480634806107548,0.938142465085399
