,timestamp,GyrX,GyrY,GyrZ,AccX,AccY,AccZ
0,1031.23192,0.0,0.0,0.0,0.0,0.0,0.0
1,1031.240253,4.63172006607056,-5.82535696029663,-0.1075157597661,0.550698552812849,0.06805696657725714,0.7897125944799306
2,1031.248586,3.77423191070557,-5.50110483169556,0.15094467997551,0.550179530163201,0.06560580462825509,0.7900780561018959
3,1031.256919,3.33891797065735,-5.13587188720703,0.45280846953392,0.5521059036254887,0.06479024278874285,0.7881302249674897
4,1031.265252,3.01054382324219,-4.76579761505127,0.58239084482193,0.5535969442250775,0.06737988822314184,0.7848713349322888
5,1031.273585,2.47023677825928,-4.61006212234497,0.65257382392883,0.5547414020616184,0.05969698331793979,0.7871205466134203
6,1031.281918,2.36486005783081,-4.00951194763184,0.66645675897598,0.5559485785815182,0.057353054990573464,0.7873651932696907
7,1031.290251,2.09585881233215,-3.34441184997559,0.58249324560165,0.5542874822811203,0.062023644544640814,0.7878157070704866
8,1031.298584,1.63630151748657,-3.01979041099548,0.70694011449814,0.5529546251102366,0.05272119629139796,0.7909501815328795
9,1031.3069169999999,1.28035318851471,-2.50452136993408,0.85861468315125,0.5569693506980429,0.0626711942711653,0.7877917192420183
10,1031.3152499999999,0.79880553483963,-1.81398725509644,1.10574078559875,0.5542098746007805,0.05900698048727857,0.7850721904209683
11,1031.3235829999999,0.30168443918228,-1.13966691493988,1.32481932640076,0.5544431355534765,0.06383555884263979,0.7860892646166744
12,1031.3319159999999,0.12438271939754,-0.61744391918182,1.58518815040588,0.5504388711890397,0.07045509255662244,0.7823681831359867
13,1031.3402489999999,-0.37485149502754,-0.53173863887787,2.03423118591309,0.5480452459685653,0.07148139330805611,0.784865690737354
14,1031.3485819999999,-0.94438403844833,-0.36939564347267,2.56885147094727,0.5476242668774662,0.06951152670140204,0.7878520050827337
15,1031.3569149999998,-1.40979468822479,-0.52008420228958,2.90152955055237,0.5472327738392112,0.055795184203556114,0.7882923982581316
16,1031.365248,-1.52733826637268,-0.31601563096046,3.35131502151489,0.550297036462901,0.06897001850361734,0.7860692666501418
17,1031.373581,-2.13219308853149,-0.45676586031914,3.57948732376099,0.5478306692473744,0.05785923831316938,0.7870972886377449
18,1031.381914,-1.67454314231873,-0.38117817044258,3.63363456726074,0.5458748583890949,0.053933956185165305,0.7849542948664449
19,1031.390247,-1.78619575500488,-0.63811457157135,3.42715883255005,0.5436534297709561,0.05070508438713673,0.7863280237937459
20,1031.39858,-1.07306981086731,-0.98756951093674,3.40461850166321,0.5488935781984908,0.057709575915823465,0.7857556732333438
21,1031.406913,-1.71865081787109,-1.4068489074707,3.35943460464478,0.5470134774032908,0.054598998050299996,0.7838894396412133
22,1031.415246,-1.15862131118774,-1.77810144424438,3.18866443634033,0.5499624232856591,0.05222263993049184,0.7835018391511877
23,1031.423579,-0.97051054239273,-2.03836798667908,3.06289863586426,0.5482510157993856,0.04979202333761734,0.7823325176628264
24,1031.431912,-0.57822859287262,-2.21226334571838,2.778888463974,0.5479605343877051,0.05004566238850918,0.7824220462721224
25,1031.440245,-0.77220517396927,-2.31564235687256,2.55855464935303,0.5511931010654989,0.05297257583968469,0.7841823052386847
26,1031.448578,-0.64754062891006,-2.1537344455719,2.48767995834351,0.552401250722457,0.04677603439408877,0.7842320811991784
27,1031.456911,-0.53916680812836,-2.11987233161926,2.25989246368408,0.5516620558135367,0.04986660821097245,0.7846992356436592
28,1031.465244,-0.39201304316521,-2.00102233886719,2.11832284927368,0.5518866558464204,0.0506071807170398,0.7865646907261439
29,1031.473577,-0.1825398504734,-1.91739189624786,1.9821320772171,0.554555143628802,0.047672761946308165,0.7838511953548509
