9.8295,-1.7553,1.1189,0.0448,0.2923,-0.0690
9.9179,-1.5872,1.1544,0.0837,0.2577,-0.0497
9.6453,-1.6507,1.6517,0.0815,0.1718,-0.0309
9.5541,-1.9288,1.6617,0.0999,0.0412,-0.0050
9.6954,-1.7701,1.1954,0.1147,-0.0098,-0.0066
9.6533,-1.7873,1.2321,0.0699,0.0018,-0.0185
9.7199,-1.6850,1.3940,0.0632,0.0071,-0.0363
9.9041,-1.4912,1.0978,0.0196,0.0497,-0.0279
9.7931,-1.8069,1.3221,-0.0864,0.1173,-0.0806
9.9124,-1.4172,1.0565,-0.1531,0.1736,-0.1596
9.1855,-2.0319,2.2306,-0.1119,0.1413,-0.1542
9.5400,-1.2713,1.9754,-0.1974,-0.0818,-0.1030
9.6233,-1.3355,1.4266,-0.2321,-0.2513,-0.0921
9.7098,-1.6264,1.4921,-0.1818,-0.3451,-0.1299
9.8186,-1.5203,1.0582,-0.0867,-0.3855,-0.1491
9.9274,-1.0941,0.6564,-0.2033,-0.3660,-0.2044
9.6090,-1.8988,1.1831,-0.1995,-0.3691,-0.2288
9.6805,-1.4010,0.8611,-0.2126,-0.4676,-0.2723
9.7669,-0.8899,1.2698,-0.2454,-0.6751,-0.3075
9.9865,-0.9316,1.1842,-0.2867,-0.9135,-0.2356
9.9397,-0.8085,0.5409,-0.2841,-1.1848,-0.1644
9.9950,-0.8677,-0.0742,-0.2116,-1.5115,-0.0183
11.6757,-1.3603,-0.4122,0.0982,-1.6933,0.1779
12.8794,-0.6218,0.0229,-0.1674,-1.9535,0.3077
14.2552,-0.7266,0.5228,-0.2252,-2.2641,0.5003
15.2893,-2.1075,1.2730,-0.2803,-2.5801,0.3793
11.3384,-5.9880,1.4921,1.0822,-2.1758,0.4042
8.1292,-6.6231,-0.6543,1.9328,-0.6425,0.6813
4.9005,0.2360,3.3032,3.2889,1.4632,0.5005
6.6828,-0.8208,0.5740,-0.2032,2.4805,-0.3239
7.8168,-1.8420,-0.8895,-0.2722,3.0968,-0.6656
8.5089,-2.7281,-2.5044,0.4379,3.3961,-0.6628
8.3546,-2.1025,-5.4414,1.5189,3.3102,-0.7581
8.1589,-2.8481,-6.8163,1.0094,2.6708,-1.0670
9.0780,-7.0296,-8.0332,0.3409,1.6607,-0.7040
8.1573,-11.9202,-9.5408,1.3707,0.6150,0.2923
32.6351,16.3421,-7.2804,-1.2490,-1.8736,-0.1678
2.9227,-3.2322,0.5899,2.8932,-0.8535,0.3790
10.5796,-4.1124,1.3659,0.9518,-1.0041,0.3468
11.3434,2.5608,-0.5564,-0.2183,-0.5507,0.0535
10.7961,-1.9549,0.2770,0.1723,-0.3072,0.2080
10.0643,-1.8942,-0.2094,0.4598,0.0890,0.1898
10.2286,-1.7586,0.5829,0.0350,0.4050,0.0492
9.9845,-1.5951,0.8917,-0.1190,0.5607,-0.0005
9.5305,-1.9347,1.1341,0.3152,0.6577,-0.0390
9.4637,-1.1447,1.8009,-0.2253,0.5631,-0.0320
9.4358,-1.4864,2.2849,-0.3491,0.4135,-0.0104
9.4955,-1.5507,2.4064,-0.2923,0.2347,-0.0698
