10.4338,-1.0099,0.2463,-0.9883,-0.2842,0.5426
10.1654,-0.7015,-0.3759,-0.9852,-0.0621,0.5394
9.7809,0.1808,-0.7933,-0.7069,0.1532,0.3994
9.3137,-0.1872,-0.5895,0.1604,0.3923,0.1551
9.3874,-1.0865,-0.9827,1.6029,0.4708,0.0288
9.0121,-0.4663,-0.7903,2.2830,0.5301,-0.1045
8.7403,0.6716,-0.6073,2.1989,0.6176,-0.3261
9.0121,1.7152,-1.3400,1.4591,0.5466,-0.4975
8.8900,1.2114,-1.9043,0.6745,0.4585,-0.5848
8.7252,-0.2442,-1.5320,0.8046,0.4265,-0.5859
8.9847,0.4792,-1.6999,1.3280,0.3354,-0.4844
9.7812,1.5168,-1.7579,1.1790,0.1709,-0.3266
10.3366,0.6746,-1.8155,1.2681,-0.1663,-0.2900
10.3690,-1.3461,2.5153,0.6985,-0.0471,-0.1893
10.8048,3.0820,5.5111,0.5755,0.0053,-0.3378
10.3267,1.4896,6.3096,-1.1417,0.1849,-0.2495
9.9972,-4.4341,2.1168,-1.0596,-0.3470,0.0898
10.7737,4.6125,-0.3430,-0.8230,-0.7076,-0.0181
9.8549,2.0187,-0.2534,-1.6063,-0.3596,-0.0005
10.5596,-1.0094,0.6742,0.0455,-0.2457,-0.1561
9.7270,1.7769,0.7168,-0.4539,-0.2085,-0.1829
9.9365,0.8911,0.5952,-0.6416,-0.3068,-0.2451
10.0585,1.4864,0.5098,-0.4126,-0.3341,-0.2499
10.1963,1.5872,0.2876,-0.2869,-0.3008,-0.2414
10.1077,1.7605,0.1068,-0.0060,-0.2540,-0.2174
10.0010,1.6171,0.2599,0.0500,-0.2649,-0.2160
10.0098,1.8514,-0.2075,-0.1265,-0.2233,-0.2334
9.9244,2.3126,0.0179,0.0141,-0.2016,-0.1475
9.9277,2.5184,0.2263,0.1074,-0.3027,-0.0076
9.8820,2.4631,-0.0914,0.1698,-0.3714,0.1155
9.9152,2.0330,-0.4880,0.2329,-0.4013,0.1858
9.9975,1.7006,-0.8214,0.2224,-0.3361,0.2056
9.8179,1.9284,-0.5591,0.2401,-0.3406,0.2115
9.8360,2.1300,-0.5556,0.1503,-0.4599,0.2712
9.9096,1.9488,-0.7742,-0.0701,-0.6053,0.3443
9.9644,1.5299,-1.3207,-0.0923,-0.6574,0.4495
9.7038,2.6949,-0.9661,-0.1034,-0.7109,0.5443
10.9305,1.3636,-1.8216,0.2245,-0.6928,0.6540
10.4088,1.6091,-2.1435,0.8976,-0.7616,0.9518
10.7276,0.0838,-2.0111,1.2865,-0.9519,0.9208
12.1085,-1.7637,-1.5269,1.6091,-1.1660,0.8119
11.8817,-3.4182,-0.6353,1.5581,-1.3281,1.0305
11.9176,-1.4923,-0.2532,1.3424,-1.5823,1.1928
12.3433,1.9977,-0.9829,0.7565,-1.9254,1.0382
13.4477,2.0407,-2.0557,0.0170,-2.0246,0.8719
11.8469,-0.3631,-2.4456,0.3833,-1.5007,0.6039
9.4599,-1.0915,-2.3465,1.0250,-1.0430,0.5763
6.1352,1.9573,-2.1823,0.8578,-0.1456,0.1478
6.0961,2.0273,-1.4899,-0.5571,1.3962,-0.2453
5.8745,0.2183,0.3676,-1.1338,2.6810,-0.5114
6.8877,1.6194,-1.3952,-0.8863,3.5988,-0.8922
9.3040,2.4003,-3.9102,-2.0782,4.3964,-1.1699
13.4138,2.7382,-5.0114,-3.0554,5.1211,-1.4023
19.6042,2.8494,-8.7864,-3.6033,5.4307,-1.8316
14.2817,-10.1946,-8.6046,-0.1091,4.4363,-2.6618
6.0028,-3.7614,-13.6244,4.8967,1.2317,-1.3159
7.8206,2.9380,-9.2667,3.8610,-1.9206,-0.1807
11.1215,-2.1038,-0.4723,1.1478,-2.7765,0.3985
22.6623,9.2781,24.2351,-2.2271,-0.4742,-0.4384
15.0680,-13.8823,-6.5474,-3.9106,-0.0334,0.3826
10.9700,1.2585,0.0398,-0.0200,0.1985,-0.4851
