stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
0,6.024759000000017,1.3181869955532917,0.0623883571,1.6249350000000504,0.7749690000000555,0.8499659999999949,0.5230769230769037,6.874725000000012,7.649694000000068,825,918,False,False
1,7.649694000000068,1.3105131710855582,0.0632374342,1.6499340000000302,0.758303000000069,0.8916309999999612,0.540404040404007,8.541325000000029,9.299628000000098,1025,1116,False,False
2,9.299628000000098,2.2529993248889597,0.07782859460000001,6.583069999999907,0.7583029999999553,5.824766999999952,0.8848101265822836,15.12439500000005,15.882698000000005,1815,1906,True,True
3,15.882698000000005,1.3896175163189277,0.0803430192,1.641601000000037,0.7499699999999621,0.8916310000000749,0.5431472081218608,16.77432900000008,17.524299000000042,2013,2103,False,False
4,17.524299000000042,1.407673950599802,0.0718840166,1.7165979999999763,0.6749730000000227,1.0416249999999536,0.6067961165048357,18.565923999999995,19.240897000000018,2228,2309,False,False
5,19.240897000000018,1.2251029101190583,0.068823251,4.899804000000017,0.7749689999999418,4.1248350000000755,0.84183673469389,23.365732000000094,24.140701000000035,2804,2897,True,True
6,24.140701000000035,1.3749568796267235,0.069360063,1.5249390000000176,0.7416369999999688,0.7833020000000488,0.5136612021858185,24.924003000000084,25.665640000000053,2991,3080,False,False
7,25.665640000000053,1.4258991332700843,0.0710010076,1.5749369999999772,0.7249709999999823,0.8499659999999949,0.5396825396825443,26.515606000000048,27.24057700000003,3182,3269,False,False
8,27.24057700000003,1.36438017257163,0.0707434103,1.6499340000000302,0.7833020000000488,0.8666319999999814,0.5252525252525043,28.10720900000001,28.89051100000006,3373,3467,False,False
9,28.89051100000006,1.4875773063856923,0.08309949750000001,3.92484300000001,0.7999680000000353,3.1248749999999745,0.7961783439490361,32.015386000000035,32.81535400000007,3842,3938,True,True
10,32.81535400000007,1.4200739928946238,0.0764282142,1.5499379999999974,0.7083049999999957,0.8416330000000016,0.543010752688174,33.65698700000007,34.36529200000007,4039,4124,False,False
11,34.36529200000007,1.4224450999575289,0.0734628628,1.6166019999999435,0.7499699999999621,0.8666319999999814,0.5360824742268113,35.23192400000005,35.98189400000001,4228,4318,False,False
12,35.98189400000001,1.2744502387247036,0.060533796,1.608269000000064,0.7416369999999688,0.8666320000000951,0.5388601036269808,36.848526000000106,37.590163000000075,4422,4511,True,True
13,37.590163000000075,1.4356407038091972,0.0717232741,3.0998759999999947,0.683306000000016,2.416569999999979,0.7795698924731128,40.006733000000054,40.69003900000007,4801,4883,True,True
14,40.69003900000007,1.414130094488491,0.06425960260000001,1.6832660000000033,0.7333039999999755,0.9499620000000277,0.5643564356435797,41.6400010000001,42.37330500000007,4997,5085,False,False
15,42.37330500000007,1.3516174857971923,0.0686873721,1.4832739999999376,0.6916390000000092,0.7916349999999284,0.5337078651685135,43.16494,43.85657900000001,5180,5263,False,False
16,43.85657900000001,1.3855406914616344,0.06291339800000001,1.749930000000063,0.7999680000000353,0.9499620000000277,0.5428571428571392,44.80654100000004,45.606509000000074,5377,5473,True,True
17,45.606509000000074,1.29619247593282,0.06774951380000001,3.649854000000005,0.7416370000000825,2.9082169999999223,0.7968036529680143,48.514725999999996,49.25636300000008,5822,5911,True,True
18,49.25636300000008,1.3485510823433018,0.0740090801,1.541605000000004,0.6666400000000294,0.8749649999999747,0.5675675675675497,50.13132800000005,50.79796800000008,6016,6096,False,False
19,50.79796800000008,1.4315013334418278,0.07055465820000001,1.6499339999999165,0.6833059999999023,0.9666280000000143,0.5858585858586242,51.7645960000001,52.447902,6212,6294,False,False
20,52.447902,1.338613740215737,0.0668449176,1.6832660000000033,0.7416369999999688,0.9416290000000345,0.5594059405940788,53.389531000000034,54.131168,6407,6496,False,False
21,54.131168,1.369787437879025,0.0723534695,3.649854000000005,0.7916349999999284,2.8582190000000764,0.7831050228310701,56.98938700000008,57.78102200000001,6839,6934,True,True
22,57.78102200000001,1.421557685306983,0.0654177145,1.5916030000000774,0.7249709999999823,0.8666320000000951,0.5445026178010804,58.6476540000001,59.372625000000085,7038,7125,False,False
23,59.372625000000085,1.4088055307700025,0.077157078,1.6082689999999502,0.7666359999999486,0.8416330000000016,0.523316062176183,60.214258000000086,60.980894000000035,7226,7318,False,False
24,60.980894000000035,1.3510419394385003,0.0546125967,1.6249350000000504,0.7416370000000825,0.8832979999999679,0.543589743589707,61.864192,62.605829000000085,7424,7513,True,True
25,62.605829000000085,1.4808598991110016,0.0679617176,2.9582149999999956,0.7249709999999823,2.2332440000000133,0.7549295774647944,64.8390730000001,65.56404400000008,7781,7868,True,True
26,65.56404400000008,1.5030753571297018,0.0761968045,1.6416009999999233,0.7249709999999823,0.916629999999941,0.5583756345177566,66.48067400000002,67.205645,7978,8065,False,False
27,67.205645,1.480904315554707,0.07861936700000001,1.5666040000000976,0.7166380000001027,0.8499659999999949,0.5425531914893247,68.055611,68.7722490000001,8167,8253,False,False
28,68.7722490000001,1.256933295433312,0.0691517948,1.6416009999999233,0.7333039999999755,0.9082969999999477,0.5532994923857808,69.68054600000005,70.41385000000002,8362,8450,True,True
