,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
415,10.0711,0.4747,0.1472,0.0001,-0.004,0.0
416,10.0589,0.4625,0.135,-0.0011,-0.0064,0.0
417,10.0962,0.4402,0.1559,0.0,-0.0043,0.0011
418,10.084,0.4754,0.1329,-0.0053,-0.0053,0.0011
419,10.0711,0.4503,0.1099,-0.0012,-0.001,0.0021
420,10.0596,0.4524,0.1336,-0.0042,-0.0033,0.0074
421,10.0833,0.4524,0.1472,-0.0064,-0.0043,0.0076
422,10.0718,0.4036,0.1099,-0.0053,-0.0086,0.0086
423,10.0962,0.4158,0.1099,-0.0064,-0.0076,0.0076
424,10.0726,0.4265,0.1099,-0.0054,-0.0023,0.0096
425,10.0826,0.4265,0.1357,-0.0043,-0.0094,0.0096
426,10.0589,0.4136,0.1328,-0.0022,-0.0077,0.0116
427,10.0711,0.3906,0.0977,-0.0001,-0.0095,0.0087
428,10.0826,0.4151,0.0991,0.0001,-0.0003,0.0096
429,10.0818,0.3807,0.1084,-0.001,-0.0001,0.0097
430,10.0826,0.3792,0.0984,0.0011,-0.0002,0.0095
431,10.0711,0.3685,0.0969,0.0,-0.0075,0.0096
432,10.0719,0.3807,0.077,0.0,-0.0077,0.0076
433,10.0818,0.3548,0.0969,0.001,-0.0095,0.0097
434,10.1054,0.3899,0.0847,-0.0033,-0.0109,0.0128
435,10.0849,0.3678,0.1099,-0.0033,-0.0148,0.0116
436,10.0971,0.3556,0.074,-0.0043,-0.0108,0.0095
437,10.0833,0.3434,0.0984,-0.0001,-0.011,0.0106
438,10.0719,0.3564,0.0618,-0.0126,-0.0224,0.0105
439,10.0719,0.3548,0.0504,-0.0095,-0.0256,0.0096
440,10.0955,0.3296,0.0374,-0.0076,-0.0182,0.0085
441,10.0833,0.3434,0.0244,-0.0054,-0.0098,0.0095
442,10.0605,0.3304,0.0488,-0.0074,-0.0139,0.0055
443,10.0809,0.3182,0.0146,-0.0065,-0.0169,0.0086
444,10.0841,0.3516,0.0008,-0.0084,-0.0172,0.0115
445,10.1069,0.3296,0.0122,-0.0125,-0.0141,0.0066
446,10.0711,0.3052,-0.0114,-0.0074,-0.0106,0.0076
447,10.0719,0.271,0.0008,-0.0033,-0.0046,0.0085
448,10.0833,0.3052,-0.0106,-0.0053,-0.002,0.0086
449,10.1077,0.3166,0.0,0.0011,0.003,0.0075
450,10.0719,0.2938,0.0008,0.0,0.0053,0.0093
451,10.0841,0.2938,0.0122,-0.0031,0.0063,0.0053
452,10.0841,0.2808,0.0358,-0.001,0.0053,0.0075
453,10.085,0.2694,0.0236,0.0021,0.0107,0.0085
454,10.0711,0.2808,0.048,0.0053,0.0075,0.0043
455,10.106,0.2816,0.0358,-0.0008,0.0041,0.0031
456,10.0842,0.2589,0.0236,-0.0001,0.0031,0.0031
457,10.0606,0.2791,0.0602,0.0041,0.0022,0.0002
458,10.072,0.2703,0.0244,-0.0032,-0.0011,0.0011
459,10.072,0.2668,0.0358,0.0002,0.001,0.0002
460,10.0833,0.2468,0.0349,0.0,0.0009,0.0
461,10.0833,0.2686,0.0471,0.0,-0.001,0.0
462,10.1051,0.2799,0.0349,-0.0002,0.0017,-0.001
463,10.0824,0.2677,0.0453,0.002,0.0002,-0.0001
464,10.0833,0.2694,0.0149,-0.003,-0.003,-0.0021
465,10.0824,0.2433,0.0384,-0.001,0.0,-0.0024
466,10.0711,0.2799,0.0584,0.0021,0.0043,-0.0041
467,10.0851,0.2695,0.0366,-0.0021,0.0002,-0.0021
468,10.1068,0.2564,0.0697,0.003,0.0044,-0.0083
469,10.1059,0.2555,0.0583,0.0021,0.0013,-0.0025
470,10.0815,0.278,0.0009,0.0011,0.0053,-0.0075
471,10.072,0.2432,0.0375,0.0041,0.0066,-0.0084
472,10.0955,0.2695,0.0592,0.0,0.0022,-0.0087
473,10.0824,0.2582,0.0339,0.0023,0.0072,-0.0104
474,10.0937,0.2808,0.062,0.0096,0.0114,-0.0107
475,10.0711,0.2686,0.0376,0.0116,0.0149,-0.014
476,10.0833,0.2939,0.0751,0.0139,0.0163,-0.014
477,10.072,0.2667,0.0742,0.0169,0.0179,-0.0139
478,10.0702,0.3042,0.0845,0.0138,0.0171,-0.0162
479,10.0852,0.3052,0.0714,0.0109,0.0203,-0.0159
480,10.073,0.2939,0.1211,0.0075,0.0184,-0.015
481,10.0927,0.308,0.0761,0.0087,0.0211,-0.016
482,10.0711,0.3193,0.1221,0.0086,0.0141,-0.0169
483,10.0833,0.3061,0.1352,0.0095,0.0138,-0.0159
484,10.0936,0.3389,0.1352,0.0055,0.0118,-0.0159
485,10.0711,0.3286,0.123,0.0063,0.0074,-0.0159
486,10.0711,0.3174,0.1353,0.0041,0.0043,-0.0131
487,10.0823,0.3306,0.1484,-0.001,-0.001,-0.0117
488,10.0721,0.3062,0.1211,-0.0044,-0.0036,-0.0087
489,10.0721,0.3306,0.1313,-0.0021,-0.0003,-0.0087
490,10.0711,0.356,0.1099,-0.0021,-0.0071,-0.0098
491,10.0496,0.3662,0.1353,-0.0114,-0.0107,-0.0085
492,10.0945,0.354,0.1343,-0.0135,-0.01,-0.0045
493,10.1077,0.3418,0.1343,-0.015,-0.014,-0.0047
494,10.0497,0.352,0.0752,-0.0077,-0.0085,-0.0054
495,10.0813,0.352,0.1089,-0.002,-0.0063,-0.0086
496,10.0833,0.3642,0.1241,0.002,-0.0053,-0.0094
497,10.0945,0.3662,0.0763,0.0012,-0.0053,-0.0106
498,10.0701,0.3438,0.1099,0.0,-0.0062,-0.0096
499,10.0833,0.356,0.0977,-0.0002,-0.0053,-0.0118
500,10.0935,0.3438,0.0865,-0.002,-0.0033,-0.0104
501,10.0823,0.3662,0.0865,-0.001,-0.0044,-0.0107
502,10.0843,0.3774,0.0865,0.003,-0.0056,-0.0106
503,10.069,0.3418,0.0977,-0.0001,-0.0033,-0.0095
504,10.0945,0.3551,0.0987,-0.0135,-0.0115,-0.0118
505,10.0833,0.3896,0.0865,-0.0065,-0.0087,-0.0107
506,10.0711,0.3885,0.12,-0.0002,-0.013,-0.0098
507,10.0823,0.3673,0.0398,-0.0105,-0.018,-0.0128
508,10.13,0.3795,0.0377,-0.0021,-0.0101,-0.014
509,10.0833,0.3917,0.0377,0.0,-0.0042,-0.0171
510,10.07,0.3896,0.0722,0.0019,-0.0074,-0.0141
511,10.0833,0.3917,0.061,0.0012,0.0014,-0.0158
512,10.0488,0.3917,0.0722,0.0019,0.0022,-0.0151
513,10.0589,0.4018,0.061,0.0,0.0031,-0.0168
514,10.0478,0.4251,0.0722,-0.0039,-0.0003,-0.0168
515,10.1189,0.4183,0.121,-0.0118,-0.0127,-0.0111
516,10.1311,0.4172,0.0643,-0.0116,-0.0118,-0.013
517,10.0567,0.3996,0.0323,0.0061,-0.0021,-0.0272
518,10.0033,0.4129,0.0377,0.0181,0.015,-0.0323
519,10.1334,0.4794,0.141,-0.0039,0.0006,-0.0322
520,10.1844,0.546,0.1787,-0.0157,-0.0218,-0.0205
521,10.1377,0.3484,-0.0222,-0.0027,-0.007,-0.0208
522,10.0855,0.4495,-0.0377,0.0399,0.043,-0.0463
523,9.9157,0.5493,0.0932,0.0276,0.0403,-0.0398
524,10.181,0.5194,0.2098,-0.0155,-0.0119,-0.0185
525,10.0856,0.4783,0.0599,-0.0139,-0.0155,-0.0109
526,10.0966,0.4639,0.0133,0.0029,-0.0033,-0.0202
527,10.0722,0.5138,0.0588,0.0211,0.0221,-0.015
528,10.041,0.5837,0.1221,0.009,0.0076,-0.0108
529,10.1253,0.5505,0.1564,-0.0111,-0.0146,-0.0064
530,10.0612,0.5638,0.1144,-0.0381,-0.0413,0.0039
531,10.1054,0.507,0.0,-0.0199,-0.0275,0.0022
532,10.131,0.4883,-0.0343,0.0019,0.0119,-0.0095
533,9.9746,0.5569,0.0233,0.0183,0.0321,-0.016
534,9.9315,0.5348,0.1343,0.0001,0.0043,-0.0086
535,10.1124,0.5127,0.1145,-0.0238,-0.0239,-0.0046
536,10.1287,0.536,0.0343,-0.0044,-0.0058,-0.0089
537,10.0995,0.5371,0.0442,-0.0009,0.0123,-0.0106
538,9.9659,0.4993,0.061,0.0151,0.016,-0.0078
539,10.1089,0.5517,0.1087,0.0011,0.0043,-0.0115
540,9.9561,0.5529,0.0843,-0.0051,-0.0061,-0.0082
541,10.1542,0.4942,0.1402,-0.0316,-0.0314,-0.0032
542,10.1274,0.4942,0.0024,-0.0274,-0.024,-0.0011
543,10.131,0.4541,-0.0012,0.0077,0.0162,-0.0055
544,9.9758,0.5737,0.0512,0.0199,0.024,-0.0138
545,10.0577,0.5836,0.2063,-0.0071,-0.0106,-0.0068
546,10.1201,0.5371,0.0953,-0.032,-0.0247,-0.0096
547,10.1236,0.5335,0.0598,-0.0256,-0.0233,-0.0083
548,10.1077,0.5053,-0.0134,-0.0155,-0.0028,-0.0138
549,10.0711,0.5091,0.0366,0.0165,0.0255,-0.0244
550,10.0321,0.6116,0.1135,-0.0057,0.0005,-0.0206
551,10.0723,0.5579,0.0623,0.001,-0.0095,-0.0186
552,9.9771,0.5481,0.094,0.0078,-0.0101,-0.0189
553,10.0845,0.5725,0.0989,-0.0156,-0.0331,-0.0139
554,10.1944,0.5493,-0.078,-0.0155,-0.0127,-0.0135
555,10.0601,0.5055,-0.0062,0.0188,0.0297,-0.0182
556,9.9917,0.6774,0.1452,0.0191,0.0085,-0.0217
557,10.1309,0.564,0.0648,-0.0151,-0.0172,-0.0191
558,10.0273,0.5994,-0.0354,0.0004,0.0071,-0.0119
559,9.9785,0.6651,0.1124,0.0008,-0.0161,-0.0056
560,10.226,0.647,0.1136,-0.0572,-0.0614,0.0051
561,10.1128,0.4529,-0.1768,-0.0106,-0.0105,0.0009
562,10.2369,0.5712,0.0341,0.0348,0.0476,-0.0243
563,9.8905,0.6444,0.0926,0.0229,0.0321,-0.0256
564,10.1444,0.6399,0.0989,-0.0246,-0.0094,-0.0227
565,10.0467,0.665,0.0013,0.0,0.0006,-0.0109
566,10.0769,0.6213,0.1124,0.0012,-0.0175,-0.0095
567,10.066,0.7299,0.0977,-0.028,-0.0531,-0.0001
568,10.197,0.5371,-0.0777,-0.0095,-0.0361,0.0096
569,10.0255,0.5249,-0.0784,0.0386,0.0137,-0.0073
570,10.0165,0.7164,0.0135,0.0087,0.0279,-0.011
571,10.0555,0.6117,0.1304,-0.006,-0.0057,-0.0118
572,10.075,0.6579,-0.034,-0.011,-0.0066,-0.0007
573,10.0319,0.6361,0.0732,-0.0084,-0.0088,0.0081
574,10.0506,0.6008,0.0257,-0.031,-0.0331,0.0077
575,10.2638,0.6252,0.0841,-0.0379,-0.0419,0.0126
576,10.0355,0.5276,-0.2105,-0.0098,-0.0055,0.0094
577,10.1038,0.5454,0.0069,0.0427,0.0386,-0.0186
578,9.8986,0.6754,-0.0326,0.0002,0.0359,-0.0124
579,10.1945,0.6104,0.1125,-0.0121,0.0002,-0.0098
580,10.0101,0.617,-0.0176,-0.0103,0.0061,-0.0032
581,10.082,0.6064,0.0841,0.0005,0.0037,-0.0064
582,10.0848,0.7094,0.0515,-0.0294,-0.0255,0.0058
583,10.1945,0.5642,-0.0353,-0.0445,-0.018,0.0085
584,10.0074,0.5236,-0.0705,0.0221,0.0335,-0.0123
585,10.0752,0.6714,0.0963,0.0142,0.0271,-0.0173
586,10.0561,0.6239,0.1587,-0.0062,-0.0158,-0.0076
587,10.0494,0.6728,-0.0556,-0.0262,-0.0307,-0.0034
588,10.0481,0.5751,0.0311,0.0009,-0.0122,-0.0051
589,10.0291,0.6578,0.0244,-0.0233,-0.0262,-0.0057
590,10.0983,0.6442,0.0028,-0.0136,-0.0247,-0.0021
591,10.0983,0.5685,-0.0705,-0.0167,-0.0107,-0.0004
592,10.0683,0.6212,-0.0014,-0.0038,-0.0052,-0.0031
593,10.0589,0.632,-0.046,0.0001,0.0049,-0.0106
594,10.0941,0.6104,-0.0108,-0.0028,-0.003,-0.0107
595,10.0725,0.5916,-0.0258,-0.0048,0.0042,-0.0097
596,10.0209,0.5982,0.0324,0.0182,-0.0026,-0.0154
597,10.0861,0.6226,-0.0596,0.0108,-0.0002,-0.0192
598,10.0711,0.7038,0.0,0.0083,0.0035,-0.0163
599,10.0876,0.624,-0.0338,0.0006,0.0033,-0.0129
600,10.0589,0.7023,0.0094,0.0035,0.0082,-0.0115
601,10.0438,0.6714,0.0014,-0.004,-0.0053,-0.0104
602,10.097,0.6254,-0.0488,0.0051,0.0165,-0.0076
603,10.0251,0.6578,0.0323,0.0161,0.0249,-0.0083
604,10.0481,0.6743,0.0273,0.0063,0.006,-0.0014
605,10.0941,0.7066,0.0259,-0.0111,0.0033,-0.0065
606,10.0984,0.624,-0.0459,-0.0038,0.0301,-0.0072
607,10.0726,0.647,0.0445,0.0188,0.0609,-0.0129
608,10.0653,0.6929,0.1099,0.0085,0.0478,-0.0131
609,10.0267,0.7217,0.0791,-0.002,0.0304,-0.0015
610,10.1063,0.6441,0.0503,0.0028,0.0347,0.0
611,10.0833,0.6821,0.084,0.015,0.0482,-0.0053
612,10.0267,0.7324,0.1313,0.0009,0.0405,-0.0008
613,9.9993,0.6836,0.1572,0.0115,0.0259,0.0029
614,10.0574,0.6684,0.1831,0.0128,0.0088,0.0035
615,10.0711,0.6514,0.1343,0.0032,0.01,0.0056
616,10.0574,0.65,0.1587,0.0063,0.0116,0.0087
617,10.0818,0.6806,0.1724,0.0075,0.0077,0.0106
618,10.0589,0.6836,0.1587,-0.0028,0.0052,0.0163
619,10.0482,0.6485,0.1801,-0.0059,0.0005,0.0174
620,10.1214,0.6714,0.2396,0.0111,0.0234,0.015
621,10.0604,0.6363,0.1724,0.0256,0.0188,0.022
622,10.0696,0.6104,0.148,0.0107,0.0139,0.0216
623,10.0467,0.6195,0.1938,0.0064,0.0131,0.0234
624,10.094,0.647,0.3357,0.0644,0.0286,0.0255
625,10.0101,0.586,0.2091,0.1171,0.0162,0.0299
626,10.0787,0.586,0.2518,0.0698,-0.0092,0.0378
627,10.0879,0.5996,0.3234,0.0806,-0.017,0.0363
628,9.5981,0.4304,0.2888,0.8006,-0.2472,0.162
629,10.0787,0.4716,-0.0412,0.2572,-0.3118,0.156
630,10.2038,0.3449,-0.299,0.1,-0.2003,0.1088
631,10.1383,0.3647,-0.1405,0.0697,-0.111,0.0795
632,10.0529,0.4,-0.0961,-0.0049,-0.096,0.063
633,10.1231,0.2488,-0.2028,-0.0283,-0.0596,0.0397
634,10.1093,0.3434,-0.2457,-0.0282,-0.0199,0.0207
635,10.1306,0.2307,-0.2241,-0.0553,0.0149,-0.0065
636,10.1337,0.2654,-0.369,-0.1306,0.0754,-0.0286
637,10.0817,0.3631,-0.1741,-0.1618,0.0893,-0.0251
638,10.0424,0.3997,-0.0977,-0.2551,0.0649,-0.0227
639,10.0573,0.3524,-0.069,-0.1837,0.0513,-0.0015
640,10.0207,0.3572,-0.0319,-0.0657,0.0329,0.0136
641,10.1465,0.3328,0.008,-0.0445,0.0048,0.0281
642,10.0621,0.3338,-0.0732,-0.033,0.0231,0.0232
643,10.0409,0.371,-0.035,-0.034,0.0187,0.0391
644,10.0467,0.3678,0.0074,-0.0663,-0.006,0.0593
645,10.0483,0.3264,-0.0027,-0.04,-0.0231,0.0759
646,10.0239,0.3662,0.0122,-0.0279,-0.0548,0.1033
647,9.9278,0.3434,0.0897,-0.0448,-0.1154,0.1426
648,9.8922,0.2596,0.1831,-0.0759,-0.2611,0.1867
649,9.8636,0.3662,0.4363,-0.0325,-0.4875,0.2654
650,10.5661,-0.1131,0.5737,0.0373,-0.8252,0.3975
651,11.6428,-0.3142,0.4492,0.1468,-1.1788,0.4892
652,13.9532,-0.0193,1.4209,0.3565,-1.4904,0.5837
653,14.9947,-1.1467,1.753,0.4731,-1.6226,0.7492
654,11.0483,-0.6414,-0.8606,1.7691,-1.5321,0.8902
655,6.7771,2.6279,-2.9888,0.1355,-1.0061,0.4801
656,6.1079,3.6049,3.4215,0.1936,0.3107,-0.4427
657,6.7172,2.9176,0.9952,0.0121,1.3299,-1.0385
658,8.0134,1.3137,1.8506,0.0765,2.0795,-1.4152
659,9.5083,0.1646,-0.945,-0.2304,2.4621,-1.5333
660,10.2737,-0.6486,-4.0409,-1.2171,2.4692,-1.4182
661,9.85,-2.1212,-6.7806,-1.1084,1.893,-0.9708
662,11.0549,-5.9068,-13.7262,0.2792,-0.0672,-0.2043
663,14.3804,1.6435,10.7229,-1.1094,-1.291,0.2541
664,11.0493,1.6457,-6.8124,-1.6549,-1.2608,0.2302
665,8.476,-3.4955,-0.6554,0.4847,-1.0334,0.2279
666,10.9633,1.5413,-1.5815,-0.1575,-0.7259,0.0269
667,10.7614,0.1346,-1.8264,-0.2963,-0.2256,-0.1173
668,10.66,1.8281,-1.3925,0.1511,0.0006,-0.0455
669,10.0118,0.5749,-0.9678,-0.1278,0.1881,-0.0604
670,9.9751,1.5364,-1.1257,-0.3254,0.3131,-0.0929
671,9.5,1.4043,-0.8528,-0.3571,0.4289,-0.0696
672,9.9165,0.0607,-0.0363,-0.3333,0.3144,-0.0275
673,10.0087,0.274,0.2601,-0.0726,0.0018,-0.007
674,10.0697,0.6487,-0.2654,-0.1201,-0.1598,-0.0172
675,10.0189,0.6961,-0.4202,0.055,-0.2176,0.0344
676,10.0099,0.6433,-0.6817,-0.0092,-0.2324,0.0621
677,10.1077,0.6455,-0.9192,0.0064,-0.2735,0.0648
678,10.0972,0.8581,-0.8057,-0.0474,-0.3102,0.0734
679,10.055,1.2082,-0.9486,-0.0441,-0.275,0.1538
680,9.8722,0.7992,-0.8284,-0.1578,-0.3331,0.2362
681,9.6352,1.1052,-0.7012,-0.0766,-0.5888,0.3748
682,9.6962,0.5596,-1.3115,-0.2341,-0.8065,0.4772
683,9.9211,0.1203,-1.6899,-0.2625,-0.9211,0.5382
684,10.2472,0.0977,-1.573,-0.2623,-1.1203,0.6513
685,11.731,-0.2947,-1.5084,-0.168,-1.4851,0.806
686,15.226,0.5202,-0.7677,-0.0508,-1.8571,0.9288
687,18.3677,0.0099,1.8947,0.5065,-2.4973,0.927
688,16.8078,0.2849,1.6132,1.6844,-2.822,1.0875
689,12.0299,-1.3497,-0.8173,1.486,-2.1419,1.2867
690,6.1697,0.1894,-4.744,1.0025,-1.041,1.0971
691,7.3749,8.4394,1.7142,-1.8282,0.4848,-0.597
692,4.8939,-0.7881,2.9103,0.3912,1.8249,-0.6859
693,7.0878,2.4839,0.8629,1.2965,3.1511,-1.698
694,9.6253,-0.0099,1.5325,1.6882,3.9135,-2.2795
695,12.9119,-0.3296,-2.4165,0.4875,4.4125,-2.6927
696,14.8177,-1.7622,-6.114,-1.5451,4.658,-2.5836
697,14.6773,0.4446,-12.9399,0.6509,3.1411,-1.8583
698,10.707,-10.336,-21.348,1.2954,-0.0565,-0.3892
699,24.6085,-8.3222,18.6188,-1.8921,-2.1497,0.8486
700,11.5254,5.939,-3.8371,-3.819,-2.1285,0.2947
701,8.461,-9.8605,2.1074,2.3223,-1.6045,0.2579
702,7.6553,1.6568,-2.7311,-2.1984,-0.5408,-0.1841
703,13.2535,2.4788,-1.4799,-0.5463,-0.2348,-0.0311
704,11.0144,0.479,-0.9105,-0.5707,0.0506,0.0062
705,10.1742,-0.435,-0.774,0.0204,0.1464,-0.1709
706,10.1266,0.8301,-0.9351,0.1177,0.2378,-0.2416
707,9.8148,1.1871,-0.4231,0.2012,0.2333,-0.2024
708,9.6878,1.1761,-0.5212,0.1787,0.2413,-0.2153
709,9.8567,1.1123,0.0145,0.33,0.0879,-0.1713
710,9.9487,1.3251,-0.0762,0.3332,-0.0873,-0.1033
711,9.8976,1.3402,-0.4905,0.4616,-0.1896,0.0375
712,10.0,1.5182,-0.8057,0.4668,-0.2173,0.1541
713,9.966,0.7357,-0.2938,0.3178,-0.3046,0.2381
714,9.9434,1.5061,-0.6424,0.0813,-0.4814,0.3017
715,9.9819,0.9676,-0.8949,-0.0072,-0.5667,0.413
716,10.0599,0.4131,-0.8282,-0.0558,-0.6735,0.4499
717,10.1359,0.4789,-1.2724,0.0007,-0.7706,0.4925
718,9.964,0.4076,-1.7832,-0.0592,-0.862,0.5646
719,10.1509,0.0057,-1.9025,-0.0442,-0.9406,0.6166
720,10.3123,-0.4386,-2.0395,-0.0389,-1.1145,0.6501
721,11.6454,-0.1122,-1.7547,-0.0784,-1.3721,0.7945
722,12.9474,0.1091,-0.4953,-0.047,-1.8513,1.0004
723,17.2115,1.253,1.8863,0.2643,-2.7026,1.1135
724,20.415,-1.4252,2.3339,1.5056,-3.2472,1.0811
725,16.2314,0.9465,0.0953,1.4381,-2.7294,1.4289
726,6.8001,3.2528,-0.2974,1.0755,-1.1527,1.0004
727,7.3811,9.7873,2.3688,-1.5269,0.8177,-0.9526
728,3.9607,-2.8096,2.8273,0.0507,2.289,-1.1381
729,6.9762,0.5095,0.6676,1.4617,3.6641,-1.964
730,9.6757,-2.584,0.9349,1.6572,4.4879,-2.5124
731,13.6202,-1.5949,-2.6835,0.7845,4.816,-2.8449
732,15.6558,-2.8433,-7.1023,-1.2222,4.8862,-2.7145
733,12.7413,-4.1232,-10.5782,-0.0484,3.6822,-1.6588
734,10.797,-4.3626,-16.8115,0.9094,1.2986,-1.1588
735,12.5341,-11.7103,-11.1913,-0.2717,-1.6676,0.493
736,13.9284,-11.0287,3.9333,-2.5215,-2.6415,0.7409
737,10.0504,6.2774,-6.3943,-2.8805,-1.9905,0.465
738,12.9942,-6.8413,-0.1349,1.5303,-1.7292,0.3392
739,7.3088,-2.8075,-1.4987,-0.7199,-0.5339,-0.1079
740,9.9341,0.4909,-0.915,0.724,-0.2912,-0.2235
741,10.6976,1.1511,-0.6077,0.3395,-0.0288,-0.1586
742,9.8431,1.4635,-0.8435,0.3991,0.0118,-0.0056
743,9.5116,1.6818,-0.5874,0.1195,0.0549,0.0025
744,9.2271,1.3695,-0.8687,0.0781,-0.0121,-0.0583
745,9.6386,1.6273,-0.5102,0.1128,-0.0722,-0.1073
746,10.171,1.0037,-0.1918,0.2016,-0.195,-0.0248
747,9.6371,2.2848,-1.1316,0.0958,-0.195,0.075
748,10.318,0.8593,-1.1022,-0.0271,-0.1329,0.2077
749,10.3272,0.3121,-0.4193,0.028,-0.1252,0.3093
750,10.0773,1.0192,-0.6632,-0.2394,-0.2633,0.3227
751,9.9082,0.6876,-0.6854,-0.4022,-0.3989,0.35
752,9.8698,0.6447,-0.6938,-0.4027,-0.5724,0.4424
753,9.9878,0.1722,-1.2922,-0.4828,-0.7358,0.4721
754,9.9611,0.0264,-1.5077,-0.3105,-0.8157,0.5214
755,10.2787,-0.519,-1.589,-0.2266,-0.9546,0.5325
756,10.2644,-0.0305,-1.823,-0.091,-1.1533,0.6215
757,11.41,-0.0935,-2.0488,-0.1784,-1.4417,0.8086
758,12.7954,-0.2055,-0.7914,-0.0814,-1.8458,0.9398
759,17.0353,1.2634,1.2125,0.1885,-2.5727,1.0131
760,20.7042,-0.0931,3.6091,1.7239,-3.1982,0.8853
761,15.6281,-1.0447,-0.1523,1.9492,-2.7558,1.4213
762,9.0169,2.7246,1.9612,1.5866,-1.1055,1.0477
763,12.3705,2.7261,-8.965,-1.6529,-0.0154,-0.0455
764,1.0995,-3.0762,6.6224,-2.0914,1.8733,-1.3414
765,5.9631,1.8744,0.109,1.5536,3.1123,-1.6802
766,8.1326,-2.5218,1.1717,1.5475,4.228,-2.3994
767,11.7437,-2.3185,-1.1074,1.3561,4.7858,-2.6828
768,15.0785,-1.032,-6.7937,-0.7711,5.0689,-2.8516
769,14.1329,-5.7053,-10.658,-0.6335,4.2854,-1.9769
770,11.4017,-5.423,-19.2979,1.174,1.588,-1.1305
771,13.5565,-16.3855,-16.7619,-0.4402,-1.9272,0.8149
772,7.7291,-7.6046,3.9694,-1.7797,-2.5575,0.8906
773,10.7074,4.0415,-4.2684,-2.3026,-1.8135,0.2599
774,14.7675,-2.9444,-1.0616,1.8575,-1.6604,0.5958
775,10.0273,-0.6958,-1.7495,-1.3439,-0.5486,-0.0872
776,11.2936,-1.6402,-0.9926,0.0479,-0.2411,-0.1027
777,11.0263,1.3023,-1.2271,0.1252,0.0686,-0.1529
778,10.0941,0.2467,-0.7012,-0.1362,0.209,-0.1704
779,9.5324,1.2217,-0.562,0.0571,0.2113,-0.2039
780,9.4417,1.1618,-0.302,0.3504,0.0671,-0.2005
781,10.0302,0.9012,-0.1337,0.3043,-0.1375,-0.1506
782,9.8471,1.6676,-0.9511,0.279,-0.214,-0.0537
783,10.1544,1.2198,-0.8811,0.2768,-0.1906,0.0323
784,10.0107,0.9308,-1.0205,0.2472,-0.1678,0.0898
785,9.8557,1.7996,-1.1072,0.1194,-0.1494,0.1453
786,9.238,2.0012,-1.4246,-0.21,-0.1617,0.2246
787,10.7326,-0.5998,0.1193,-0.5887,-0.3426,0.3891
788,9.9778,1.0441,-0.6929,-0.43,-0.6249,0.4266
789,9.7559,0.7317,-1.4419,-0.3143,-0.7809,0.5934
790,9.9699,0.3291,-1.8504,-0.3642,-0.8424,0.6665
791,10.0244,-0.244,-1.8764,-0.2879,-0.8869,0.6496
792,10.5366,-0.5933,-1.495,0.106,-1.0825,0.6963
793,10.8865,-0.641,-1.7495,-0.0763,-1.3065,0.825
794,13.0816,0.1229,-1.096,-0.0238,-1.5973,1.0077
795,16.1055,0.8343,1.1042,0.2242,-2.3556,1.2581
796,21.3887,-0.5718,3.6431,1.1697,-3.1872,1.1439
797,17.1914,0.5709,0.5662,1.1999,-3.0233,1.6611
798,10.7418,2.8959,-1.5826,1.1858,-1.826,1.3059
799,12.2978,6.5487,-2.4599,-2.1163,0.1212,-0.1049
800,3.1364,-3.7934,4.0396,-0.9201,1.9102,-0.8862
801,5.4941,1.5577,0.6428,1.4243,3.3313,-1.7726
802,7.8576,-2.2714,1.1565,1.512,4.2743,-2.4959
803,11.6332,-2.1939,-0.5412,1.0079,4.8982,-2.8184
804,15.2363,-1.7726,-5.7281,-1.0401,5.2465,-2.945
805,15.0005,-4.4357,-9.5142,-0.7726,4.5216,-1.9742
806,12.4094,-6.2878,-18.8849,0.9287,1.9453,-1.2715
807,11.8274,-11.7779,-14.2828,1.0537,-1.4272,0.2188
808,13.8589,-6.0605,2.7752,-3.1541,-2.4032,0.983
809,10.7046,1.494,-4.1082,-2.6095,-2.0258,0.2945
810,13.2221,-6.5375,-0.7449,1.9034,-1.4815,0.5396
811,9.6232,-2.5774,-1.4466,-1.02,-0.3673,-0.2087
812,10.4762,-0.734,-0.9558,0.5822,-0.157,-0.1705
813,9.9052,2.0384,-0.9339,-0.169,0.1572,-0.0601
814,9.6713,0.6661,-0.1044,-0.0828,0.1571,-0.0444
815,9.5286,1.2194,-0.0398,-0.1285,0.057,-0.1008
816,9.7144,0.5277,0.3884,0.1076,-0.1731,-0.1243
817,9.7917,1.2582,-0.2848,0.2257,-0.3613,-0.1122
818,10.0177,1.0234,-0.7083,0.4702,-0.3988,-0.042
819,10.1168,1.3579,-0.8705,0.4152,-0.3298,0.0288
820,10.1427,1.2735,-1.0887,0.3492,-0.2643,0.0959
821,9.9658,1.4756,-1.0079,0.2402,-0.2321,0.1652
822,9.9788,1.1925,-0.8026,0.0899,-0.2782,0.2576
823,9.7599,1.2658,-1.0521,-0.2023,-0.3669,0.3504
824,9.756,1.0498,-1.0399,-0.1977,-0.5185,0.4746
825,9.8942,0.8018,-1.5518,-0.2509,-0.6395,0.5313
826,10.2631,-0.1364,-1.5581,-0.2721,-0.712,0.5875
827,10.0124,0.427,-1.9011,-0.3571,-0.8087,0.5966
828,9.7973,0.518,-2.2178,-0.4824,-0.9646,0.684
829,10.2779,-1.148,-2.195,-0.4907,-1.1949,0.7878
